,Unnamed: 0,event_source.hash,ONNET_OUTGOING_Categorical,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,ONNET_INCOMING_Categorical,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,OFFNET_OUTGOING_Categorical,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,OFFNET_INCOMING_Categorical,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Outlier,IDD_INCOMING_Categorical,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_OUTGOING_Categorical,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,Peo_TV_Package,PEO_TV_Categorical,PEO_TV_Scaled,BB_Categorical,BB_Scaled,Location_Identifier,ONNET_Overall_Categorical,OFFNET_Overall_Categorical,IDD_Overall_Categorical,VOICE_Categorical,Play_Type,Play_Usage,Voice_Packages,Other_Packages,Household_Types,Having_Insurance,Cluster
718,718,39eb85d0ade477633635f5b9537709e8,MEDIUM,0.1693485086342229,NO,MEDIUM,0.271978021978022,NO,MEDIUM,0.159561420722135,NO,HIGH,0.3259173861852433,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMT-AVR-NODE467161,MEDIUM,HIGH,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
719,719,3a0ca8aba53e0b92ccb3d1d5cbefe641,MEDIUM,0.20631377551020405,NO,MEDIUM,0.1605425824175824,NO,MEDIUM,0.10049548665620096,NO,LOW,0.08607240973312402,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200PH-AKG-NODE431631,MEDIUM,LOW,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,['AB_Service Vacation'],NO,NO,0
720,720,3a2e20f170cecbe0719bfaaa471dfa83,LOW,0.04044839089481947,NO,LOW,0.04052197802197802,NO,LOW,0.026810243328100468,NO,LOW,0.022117019884877024,NO,LOW,0.011217948717948716,NO,LOW,0.00641025641025641,NO,PEO_SILVER,MEDIUM,0.59375,NO,0.0,ZXDSL9806H-ISLKE-NRP-NODE495731,LOW,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_MEDIUM']","['V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Absentee service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed']",NO,NO,NO,1
721,721,3a36520b5971172e56ed6ea41bd086eb,MEDIUM,0.17857142857142858,NO,LOW,0.05803571428571429,NO,MEDIUM,0.08634222919937208,NO,LOW,0.039769754055468336,NO,LOW,0.014423076923076926,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
722,722,3a41dd3efb28bec3a7acc406dff4e0c8,LOW,0.027570643642072214,NO,LOW,0.03657280219780218,NO,LOW,0.032819858712715866,NO,LOW,0.03627027734170591,NO,MEDIUM,0.09775641025641026,YES,HIGH,0.7243589743589745,YES,PEO_SILVER,HIGH,0.9375,HIGH,0.9791666666666666,MSAG5200-ISLIDH-KGW-NODE6194491,LOW,LOW,HIGH,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_HIGH']",NO,NO,"['Kids', 'Professional_or_Student', 'Family_Member_Abroad']",NO,1
723,723,3a5f36ab0b3c5a4d94aa69789ce0f34d,MEDIUM,0.1496026295133438,NO,LOW,0.07692307692307691,NO,MEDIUM,0.12656985871271587,NO,LOW,0.021291208791208792,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLIDH-KGW-NODE6194491,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']","['V_Abbreviated Dialing', 'V_Absentee service', 'V_Call Transfer Three way', 'V_Call Forwarding-On Busy', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-No Answer']",NO,NO,NO,0
724,724,3a6276fe3192e10f28ab93fedb94b9f2,MEDIUM,0.2029532967032967,NO,MEDIUM,0.20673076923076927,NO,MEDIUM,0.1793563579277865,NO,MEDIUM,0.1768053375196232,NO,MEDIUM,0.15384615384615385,YES,HIGH,0.3798076923076924,YES,PEO_UTHAYAM,HIGH,1.0,MEDIUM,0.3350694444444444,UA5000(IPMB)SL-NODE385341,MEDIUM,MEDIUM,HIGH,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_MEDIUM', 'TV_HIGH']",NO,NO,"['Kids', 'Family_Member_Abroad']",NO,1
725,725,3a66a987cdcb122d99b3c55efeb2a608,MEDIUM,0.08271193092621662,NO,LOW,0.07177197802197803,NO,MEDIUM,0.10316915227629513,NO,MEDIUM,0.12347919937205652,NO,NO,0.0,NO,NO,0.0,NO,PEO_UNNATHAM,HIGH,0.9375,MEDIUM,0.59375,MSAG5200-ISLMT-AVR-NODE467161,LOW,MEDIUM,NO,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_MEDIUM', 'TV_HIGH']",NO,NO,['Kids'],NO,1
726,726,3a6b8206d17eeb616b3af2ed0cd23f78,LOW,0.011356946624803771,NO,MEDIUM,0.08413461538461539,NO,MEDIUM,0.1692749215070644,NO,LOW,0.04838762428048144,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,LOW,0.1753472222222222,MSAG5200-ISLVA-NKM-NODE481961,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
727,727,3a6e8c896fdb51324a059db9b3f0276d,HIGH,0.3823587127158556,YES,HIGH,0.4067651098901098,YES,HIGH,0.3110037284144427,NO,MEDIUM,0.14754218995290422,NO,NO,0.0,NO,NO,0.0,NO,SLTStaff_PEO_SILVER,NO,0.0,MEDIUM,0.5607638888888888,MSAG5200-ISLIDH-KGW-NODE6194491,HIGH,HIGH,NO,HIGH,DOUBLE_PLAY,"['VOICE_HIGH', 'BB_MEDIUM', 'TV_NO']","['V_Hotline-Immediate', 'V_Call Forwarding-No Answer', 'V_Call holding', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'V_Outgoing Call Memory', 'V_Caller Line Identification', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Hotline-Time Delayed', 'V_Hotline Service', 'V_Call Waiting', 'V_Absentee service', 'V_Call Forwarding Offline', 'V_Abbreviated Dialing', 'V_Call Forwarding']",NO,NO,NO,2
728,728,3a857e4d5fadcf7b7187d615901b2243,LOW,0.02428375196232339,NO,MEDIUM,0.23609203296703296,NO,LOW,0.026442307692307692,NO,LOW,0.028159340659340656,NO,LOW,0.019230769230769232,NO,NO,0.0,NO,NO,NO,0.0,LOW,0.041666666666666664,MSAG5200-ISLMV-GDM-NODE482491,LOW,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
729,729,3a9b41c02c9b2e73b502edc926222919,LOW,0.054356357927786494,NO,LOW,0.01201923076923077,NO,MEDIUM,0.08975176609105183,NO,LOW,0.02093962585034013,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLSI-DWS-NODE520721,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
730,730,3aa068b625682f619cf2a545c8c8dc86,LOW,0.027619701726844584,NO,LOW,0.044127747252747256,NO,LOW,0.010817307692307692,NO,LOW,0.024079343275771846,NO,NO,0.0,NO,NO,0.0,NO,PRANAMA,HIGH,0.9375,NO,0.0,C300MNW-MEE-NODE18887751,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_HIGH']",NO,NO,['Kids'],NO,1
731,731,3aa11199188e5b8c9566bb4cb3e89061,MEDIUM,0.11263736263736265,NO,MEDIUM,0.10130494505494504,NO,MEDIUM,0.13201530612244894,NO,MEDIUM,0.11949731815803245,NO,MEDIUM,0.21634615384615385,YES,NO,0.0,NO,PEO_SILVER,HIGH,1.0,NO,0.0,UA5000(IPMB)SL-NODE385341,MEDIUM,MEDIUM,LOW,MEDIUM,DOUBLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_HIGH']",NO,NO,['Kids'],NO,1
732,732,3aa14f26e4f4ecc1c9b5e4e8dac59429,LOW,0.002771781789638932,NO,LOW,0.014251373626373624,NO,LOW,0.015992935635792783,NO,LOW,0.02555108581894296,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200BG-NODE431391,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
733,733,3aa1c9192bc70faf8c22bcd35d7a55eb,LOW,0.0290914442700157,NO,LOW,0.04103708791208791,NO,LOW,0.031985871271585566,NO,LOW,0.06642464678178964,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,NO,0.0,MEDIUM,0.4947916666666667,UA5000(IPMB)SL-NODE385341,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_MEDIUM', 'TV_NO']",NO,NO,NO,NO,2
734,734,3ae6c50b3d5848e31e656bedef090158,LOW,0.046973116169544735,NO,LOW,0.033482142857142856,NO,MEDIUM,0.08450255102040817,NO,LOW,0.024717098377812663,NO,LOW,0.035256410256410256,NO,NO,0.0,NO,PEO_SILVER,MEDIUM,0.59375,NO,0.0,C300MKI-NODE10668164,LOW,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_MEDIUM']",NO,NO,NO,NO,1
735,735,3af183f2f0453303c8dd38bde83f586f,HIGH,0.3163265306122449,YES,HIGH,0.3846153846153845,YES,HIGH,0.31809262166405017,NO,HIGH,0.3604788069073784,NO,HIGH,0.8076923076923077,YES,HIGH,0.6041666666666666,YES,PEO_TITANIUM,LOW,0.125,HIGH,0.8958333333333334,MSAG5200-ISLND-PHG-NODE500241,HIGH,HIGH,HIGH,HIGH,TRIPLE_PLAY,"['VOICE_HIGH', 'BB_HIGH', 'TV_LOW']",NO,NO,"['Professional_or_Student', 'Family_Member_Abroad']",NO,2
736,736,3b243a0b7e610b79712a8fb19eb6f555,MEDIUM,0.09899921507064363,NO,MEDIUM,0.1241414835164835,NO,MEDIUM,0.1943190737833595,NO,MEDIUM,0.18865286499215067,NO,HIGH,0.7884615384615384,YES,MEDIUM,0.18269230769230768,YES,PEO_SILVER,HIGH,0.71875,HIGH,0.78125,MSAG5200BG-NODE431391,MEDIUM,MEDIUM,HIGH,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_HIGH', 'TV_HIGH']",NO,NO,"['Kids', 'Professional_or_Student', 'Family_Member_Abroad']",NO,1
737,737,3b3386ef1f4e0d6055851c7f7eb30f55,LOW,0.008781397174254317,NO,LOW,0.005322802197802198,NO,LOW,0.05048076923076923,NO,LOW,0.025412087912087912,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200PH-AKG-NODE431631,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",['V_Installment'],NO,NO,NO,0
738,738,3b3f97598b100c0e76d076bb3792cafe,LOW,0.051167582417582416,NO,LOW,0.030563186813186805,NO,MEDIUM,0.15745192307692307,NO,LOW,0.0584608843537415,NO,LOW,0.004807692307692308,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MKI-NODE10668164,LOW,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
739,739,3b56eda19406ad01d76622d1bb1ae896,LOW,0.002771781789638932,NO,LOW,0.004120879120879121,NO,NO,0.0,NO,LOW,0.02884615384615385,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,NO,0.0,LOW,0.013888888888888888,MSAG5200-ISLMT-AVR-NODE467161,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
740,740,3b6db144f4de52aeb1b9af639221b181,LOW,0.002943485086342229,NO,LOW,0.005494505494505494,NO,LOW,0.001201923076923077,NO,LOW,0.002403846153846154,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMT-AVR-NODE467161,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
741,741,3b708e14f3c480cfb72a91faaa2ed434,LOW,0.07954768445839874,NO,MEDIUM,0.1468063186813187,NO,MEDIUM,0.14513834379905807,NO,MEDIUM,0.18875098116169545,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,MEDIUM,0.65625,MEDIUM,0.4583333333333333,MSAG5200-ISLIDH-KGW-NODE6194491,LOW,MEDIUM,NO,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_MEDIUM', 'TV_MEDIUM']",NO,NO,NO,NO,1
742,742,3b75413c2234782a000fe9944c60daab,MEDIUM,0.2297390109890109,NO,MEDIUM,0.1569368131868132,NO,LOW,0.008413461538461538,NO,MEDIUM,0.10101059654631082,NO,LOW,0.02884615384615385,NO,MEDIUM,0.17307692307692307,YES,NO,NO,0.0,MEDIUM,0.5034722222222222,MSAG5200-ISLMV-GDM-NODE482491,MEDIUM,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_MEDIUM', 'TV_NO']",NO,NO,NO,NO,2
743,743,3b798c2f5b9c0649473246752c8204df,LOW,0.03954081632653062,NO,LOW,0.004979395604395604,NO,LOW,0.003605769230769232,NO,LOW,0.007383241758241758,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,HIGH,0.9010416666666666,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_NO']",NO,NO,['Professional_or_Student'],NO,2
744,744,3bb56dcfac5e4e3e4720920b1dc98c61,MEDIUM,0.1462912087912088,NO,MEDIUM,0.10422390109890108,NO,HIGH,0.3751471742543171,NO,MEDIUM,0.1581877943485086,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200BG-NODE431391,MEDIUM,HIGH,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
745,745,3bcf425eb655ba4a6853bdd798f45fac,MEDIUM,0.25885498430141285,NO,MEDIUM,0.2396978021978022,NO,MEDIUM,0.11158261381475666,NO,MEDIUM,0.1616545656724228,NO,MEDIUM,0.14903846153846154,YES,LOW,0.0608974358974359,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMV-GDM-NODE482491,MEDIUM,MEDIUM,LOW,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
746,746,3bd21159502444c7cab128e236a8c99f,LOW,0.022517660910518048,NO,LOW,0.008070054945054944,NO,LOW,0.016826923076923076,NO,LOW,0.010155023547880691,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLBZ-NODE435881,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
747,747,3be89b9e100c4464b66eb14297bfe4d4,LOW,0.0796212715855573,NO,MEDIUM,0.12087912087912088,NO,MEDIUM,0.1560537676609105,NO,MEDIUM,0.14719878335949765,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,NO,0.0,NO,0.0,C300MTP-NODE8700911,LOW,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
748,748,3c03b8dca4ed848c8d5774391942fd54,LOW,0.002403846153846154,NO,NO,0.0,NO,NO,0.0,NO,NO,0.0,,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,NO,0.0,LOW,0.08333333333333333,MSAG5200-ISLTBT-TLJ-NODE487241,LOW,NO,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']","['V_Call Forwarding Offline', 'V_Anonymous call barring', 'V_Incoming Call Transfer', 'V_Call back on busy', 'V_Incoming Call Memory', 'V_CLI presentation in call waiting', 'V_Call Forwarding by time', 'V_Call park', 'V_Call Transfer Three way', 'V_Call holding', 'V_Outgoing Call Memory']","['E_PeoTV Initiation', 'E_Video on Demand', 'E_TSTV']",NO,NO,0
749,749,3c04c4d47641d4f0128789cffb43d51b,LOW,0.056686616954474085,NO,MEDIUM,0.1450892857142857,NO,LOW,0.02440639717425432,NO,MEDIUM,0.10432201726844584,NO,LOW,0.02243589743589744,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
750,750,3c113e627d179f99f3c6bb411bc8d4d8,LOW,0.018838304552590262,NO,LOW,0.010473901098901098,NO,MEDIUM,0.159561420722135,NO,MEDIUM,0.10249869178440607,NO,LOW,0.00641025641025641,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MTP-NODE8700911,LOW,MEDIUM,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
751,751,3c308f661d95cff33d9fb5417cd8444f,LOW,0.001201923076923077,NO,LOW,0.0013736263736263735,NO,NO,0.0,NO,LOW,0.002403846153846154,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200BG-NODE431391,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']","['V_Call Forwarding', 'V_Call Forwarding by time', 'V_Call Forwarding-Immediate', 'V_Absentee service', 'V_Call holding', 'V_Caller Line Identification', 'V_Call Forwarding Offline', 'V_Hotline-Time Delayed', 'V_Incoming Call Memory', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Immediate', 'V_Short Message Service', 'V_Abbreviated Dialing', 'V_Call Waiting', 'V_Hotline Service', 'V_Outgoing Call Memory']",NO,NO,NO,0
752,752,3c4049936527e2af5a38c18ba0702cc3,LOW,0.005347331240188382,NO,LOW,0.004120879120879121,NO,LOW,0.07932692307692307,NO,LOW,0.08653846153846154,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMT-AVR-NODE467161,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
753,753,3c4c9799f94bc608bdb262f963478358,LOW,0.07792876766091053,NO,MEDIUM,0.15728021978021978,NO,HIGH,0.30783948194662475,NO,MEDIUM,0.1983254840397697,NO,LOW,0.019230769230769232,NO,LOW,0.01282051282051282,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,LOW,HIGH,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
754,754,3c5c0a8e66986de15c0c8ddb49227f1b,LOW,0.020653453689167968,NO,LOW,0.006696428571428571,NO,MEDIUM,0.10243328100470958,NO,MEDIUM,0.12213010204081633,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,HIGH,0.8125,NO,0.0,MSAG5200PH-AKG-NODE431631,LOW,MEDIUM,NO,MEDIUM,DOUBLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_HIGH']","['V_Incoming Call Transfer', 'V_Call holding', 'V_Anonymous call barring', 'V_Call park', 'V_Call Forwarding Offline', 'V_Incoming Call Memory', 'V_Call back on busy', 'V_Outgoing Call Memory', 'V_Call Forwarding by time', 'V_CLI presentation in call waiting', 'V_Call Forwarding', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate']",NO,['Kids'],NO,1
755,755,3c65e648238ddaf0d9a8b831c831fa6c,MEDIUM,0.09524627158555732,NO,MEDIUM,0.27747252747252743,NO,LOW,0.02440639717425432,NO,MEDIUM,0.2471464547357405,NO,LOW,0.01282051282051282,NO,NO,0.0,NO,NO,NO,0.0,HIGH,0.6961805555555555,UA5000(IPMB)SL-NODE385341,MEDIUM,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_NO']",NO,NO,['Professional_or_Student'],NO,2
756,756,3c6da53103241558ac16b81658109f9b,LOW,0.0015698587127158554,NO,NO,0.0,NO,NO,0.0,NO,NO,0.0,,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MNW-MEE-NODE18887751,LOW,NO,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
757,757,3c7e33ce463f2e1a1327783dbfe922e9,MEDIUM,0.16490875196232346,NO,MEDIUM,0.2293956043956044,NO,MEDIUM,0.1235037284144427,NO,MEDIUM,0.1891679748822606,NO,NO,0.0,NO,LOW,0.014423076923076926,NO,PEO_SILVER,NO,0.0,NO,0.0,MSAG5200PH-AKG-NODE431631,MEDIUM,MEDIUM,LOW,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
758,758,3cc5b29e8fbdb24ef07df6b5891cc05a,LOW,0.02990090266875981,NO,LOW,0.05872252747252747,NO,LOW,0.048444858712715866,NO,MEDIUM,0.1121140763997907,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MNW-MEE-NODE18887751,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
759,759,3cc8e646c3053630a33f22f2ed11309d,HIGH,0.3053375196232339,YES,MEDIUM,0.12620192307692307,NO,MEDIUM,0.1848999215070644,NO,LOW,0.05424188906331763,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER_PLUS,MEDIUM,0.65625,LOW,0.3229166666666667,MSAG5200PH-AKG-NODE431631,HIGH,LOW,NO,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_LOW', 'TV_MEDIUM']",NO,NO,NO,NO,1
760,760,3cc918a7a5e40586671da9eb896cbfa1,LOW,0.07086440345368918,NO,LOW,0.014766483516483516,NO,MEDIUM,0.21354984301412874,NO,LOW,0.08446984563055991,NO,LOW,0.02243589743589744,NO,NO,0.0,NO,NO,NO,0.0,HIGH,0.6822916666666666,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_NO']",NO,NO,['Professional_or_Student'],NO,2
761,761,3cca5abf2147dfa734ffd71839387175,LOW,0.0015698587127158554,NO,LOW,0.004120879120879121,NO,LOW,0.001201923076923077,NO,LOW,0.009386446886446884,NO,LOW,0.00641025641025641,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
762,762,3ce426c00ac6da09ecb528a9a985a2b0,MEDIUM,0.1176903453689168,NO,LOW,0.03331043956043956,NO,MEDIUM,0.08690639717425433,NO,LOW,0.09847592883307167,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200PH-AKG-NODE431631,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
763,763,3cf4ef6ba48ded329bcfa7e329ea8fe0,LOW,0.028797095761381473,NO,LOW,0.05597527472527472,NO,MEDIUM,0.1499460361067504,NO,MEDIUM,0.18892268445839872,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLBZ-NODE435881,LOW,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
764,764,3d08552dea86e84bb28ebe73413d850b,LOW,0.008119113029827315,NO,MEDIUM,0.10285027472527472,NO,LOW,0.04714481946624804,NO,LOW,0.07253237833594975,NO,LOW,0.02243589743589744,NO,NO,0.0,NO,PEO_SILVER,HIGH,0.96875,NO,0.0,MSAG5200-ISLMV-GDM-NODE482491,LOW,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_HIGH']",NO,NO,['Kids'],NO,1
765,765,3d16766153a7f1a91cc44a5489265d1f,MEDIUM,0.182201726844584,NO,MEDIUM,0.09495192307692307,NO,HIGH,0.30489599686028257,NO,MEDIUM,0.16461440345368913,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,MEDIUM,0.53125,MEDIUM,0.3975694444444444,UA5000(IPMB)IM-NODE391531,MEDIUM,HIGH,NO,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_MEDIUM', 'TV_MEDIUM']",NO,NO,NO,NO,1
766,766,3d509eb9c4fafcde8b337ee3466e7580,HIGH,0.4480229591836735,YES,HIGH,0.4555288461538461,YES,HIGH,0.6045918367346939,YES,HIGH,0.565296310832025,YES,LOW,0.00641025641025641,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLHC-NAP-NODE478721,HIGH,HIGH,LOW,HIGH,SINGLE_PLAY,"['VOICE_HIGH', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
767,767,3d8cb7b873fa8d10ca6adb3a0e5fc6d5,LOW,0.007751177394034537,NO,LOW,0.014423076923076926,NO,LOW,0.008781397174254317,NO,LOW,0.00912480376766091,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLPC-AGT-NODE480031,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
768,768,3dadd983dc499293e2e16ecae7d2fe87,MEDIUM,0.17086930926216642,NO,LOW,0.034855769230769225,NO,MEDIUM,0.12406789638932494,NO,LOW,0.0494423731030874,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,MEDIUM,0.46875,NO,0.0,MSAG5200BG-NODE431391,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_MEDIUM']",NO,NO,NO,NO,1
769,769,3df65ca31aaa796ff1cb1dfd438acb4a,MEDIUM,0.0855572998430141,NO,LOW,0.03451236263736263,NO,LOW,0.06286793563579278,NO,LOW,0.03722690999476714,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,LOW,0.3125,MSAG5200PH-AKG-NODE431631,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
