,event_source.hash,ACCOUNT_NUM.hash,CUSTOMER_REF.hash,VAS,Month_Subscribed,Rental
156,6ddf2bbe52cfb2b116c0af7d6c8eadac,5d853feeb09048ff7abde29cbaa8ec51,afbd221ba37a5d89aaf0d44a472f7ce7,BB EXTRA GB,2018-05,500.0
157,ea0e08378e34095bc49bdd71429dddb8,819cb6072b7f743d7a35d187956afab4,722d7d98a2238ce4770a7857c6a852e9,BB EXTRA GB,2016-06,750.0
158,5dc39e052fb564a0b32bb49a220fe346,cba1948cc25a31637e66da0876547528,af767dc09fffd878d8375e9cafdea10d,BB EXTRA GB,2018-05,750.0
159,9414211324ee44a3ca810f897ee6de88,439a57bb967c988af3902e8454d634a1,6631d3f6509956982c6c7fe3d90bfee3,BB EXTRA GB,2018-05,750.0
160,5e6721196ea9f23c527c1cb1a6c7695c,6ff32ebc06fd38e48423d007289a5841,8796fa67dcc0795dcf4e287404b894ef,BB EXTRA GB,2020-05,800.0
161,9811b9a089a0853586e83c6c67104bc9,cb99d5f3a6e9a5d26b3ddab92b42867a,3e9505450c82654932290b107b4007f1,BB EXTRA GB,2020-05,425.0
162,dae260cdb5f4b4ac637c62e7f378bf05,6f5a50d14f88a8bbed200d30e65ddf20,56bcfc6b190063f24de1a57267a8054c,BB EXTRA GB,2020-05,850.0
163,7fc1fa9e4b7b01416563db4d1a1431e9,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,BB EXTRA GB,2019-07,850.0
164,fa05b28af3d1339f6777444696743db6,f7e5d90e8464194308301a8f63a4678f,2a52b62c36a87cfe108b4c1f79060dc4,BB EXTRA GB,2018-05,9500.0
165,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2016-06,3500.0
166,44c7d1fc66286b0d03b6602472c79583,287cde10ae103ec451caeb0d47b7575c,0f1767cecb2a3b6f57e3e61b4c645f03,BB EXTRA GB,2019-07,1275.0
167,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2016-04,250.0
168,2f6668ed9a9cb9caf702c2b70f9baac1,b8960b1f04ee62a00f6f838428ff3f49,f8835b586c7b273859bf364466528b8d,BB EXTRA GB,2016-05,750.0
169,69715bc1c9523565d6e5cd787b3d4c3e,3688ab6dda4e3f00fe2105312cfeac17,e3de84d2588d99c10f80c51199dbee1e,BB EXTRA GB,2020-05,850.0
170,15094d516ea903fce925fc97624f86cd,214cbb1651fa329cf02ef1821fc0e44e,5852e0a1ad6e7205aa85b0857cc29311,BB EXTRA GB,2018-05,250.0
171,cced5c0b9cbfdcb601361d7d52c4e487,250b4274848d86016d2da3267aefd23c,dab7cc3fa0ad5f2c3f7538acd56eaff0,BB EXTRA GB,2016-05,250.0
172,89cbcb046bbc0d20cc86e71bb1a3120b,85895c8820fea2669cfe6bb13f2b3444,c2918914f519fc8172d1c6f8eacd553c,BB EXTRA GB,2018-10,3000.0
173,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2018-10,4700.0
174,2722700c496ddd36e96aac5730d96725,733f5c3b394b6e2779e1f01f16068417,c072f6ba27866d25c37011a84c73a637,BB EXTRA GB,2018-05,250.0
175,0337f10cd6d707ca500d10a3ac3c2736,15d49615ea4b0ad7572e8d10667d23cc,42e3a2df5018eb17a4b950e2308a1c64,BB EXTRA GB,2018-05,1500.0
176,61c9d66c0f3a8643352c6c5fb21b1982,ab608dcb7ae6ba13441cc05cd94dc572,ee1aaf041d1f095bccc38bc261119b1a,BB EXTRA GB,2018-05,1800.0
177,d190c1dcf8fc76a8143ca9c0446bebf1,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,BB EXTRA GB,2016-04,1500.0
178,8c63a9b013f6c1ef5546d5c67402a0ff,02c47c646ce82016d2f5172114410cce,f5ca7bb2c6b8c1376e6aa49813c1cc5a,BB EXTRA GB,2016-05,1000.0
179,6ba9e7b1ceb7f353d89f2adb46ac5dfe,2d3c09ba08e6a70dbc5988cbbb2fa115,2202f30a933b2c161c159cba3e985d0a,BB EXTRA GB,2019-04,7500.0
180,8eb331012e734d80ff7d4448f34b5a8a,83041b23b6ad1c70326076d1210fa761,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2018-09,1750.0
181,8eb331012e734d80ff7d4448f34b5a8a,83041b23b6ad1c70326076d1210fa761,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2018-10,5400.0
182,d099557b3f78da46161b61bd8730983d,bd4d59633ffb8bd6fc82f3b4ada98fe9,400629940da7088a0dc2f1b24fc447c9,BB EXTRA GB,2018-11,750.0
183,5d18ba9bd25b09196bd499d4f82637d1,35b1330eecd5ded83832d59db4dc611f,60cf78c588a93d99b7cf5010f6e7ffd5,BB EXTRA GB,2017-07,750.0
184,a4a28243b8f282cd18f298d9e2fab243,729e0a0a75015a8908d0989386f4454e,dcd2f80daa0b3d9f09eecd7657921048,BB EXTRA GB,2020-05,3000.0
185,5a58fafdab80d6a8f0650a9fc7ad6981,616310216be0dc80b989f0b382566a10,aa6b7558926ac2d8ec83a9d582da3606,BB EXTRA GB,2019-01,1250.0
186,fa4b7f2bf5551ec6fcd1a0aa4ca77426,83b2f83faba76ed481f026be3197caaa,b6bac1dbf3576d3030e58dc5cab1dba3,BB EXTRA GB,2020-04,200.0
187,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2019-04,18500.0
188,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2020-05,1925.0
189,44c7d1fc66286b0d03b6602472c79583,287cde10ae103ec451caeb0d47b7575c,0f1767cecb2a3b6f57e3e61b4c645f03,BB EXTRA GB,2016-04,2000.0
190,e3f9dc2c115e3c393ca7b856fef540fe,365e4d4f6d27f2618dcc8b09eab41d92,cef4f6a129fc1cc2672eff28027bb4fc,BB EXTRA GB,2020-07,3000.0
191,b73ee597cc07ba73fd7fbbacc8a261b7,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,BB EXTRA GB,2016-12,6300.0
192,fa05b28af3d1339f6777444696743db6,f7e5d90e8464194308301a8f63a4678f,2a52b62c36a87cfe108b4c1f79060dc4,BB EXTRA GB,2016-12,4500.0
193,d41d8cd98f00b204e9800998ecf8427e,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,BB EXTRA GB,2019-10,9050.0
194,02e1927126eb0391bc6fb78113ea5525,d284e1191d20b572d37e0d3eaff43e3b,61c79ead1ea5eb6b1b982738e065578d,BB EXTRA GB,2020-03,1700.0
195,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2020-07,4275.0
196,1d92aca119edc3e39732e28c25153f3e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,BB EXTRA GB,2019-05,2000.0
197,4b8fdf51ad4c121cd6fb08b45e4a597a,deaa8e9304350368e7a1b31ca91e0966,6eb18508988a2fae9c4e9a1012baa9ce,BB EXTRA GB,2020-03,850.0
198,7fc1fa9e4b7b01416563db4d1a1431e9,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,BB EXTRA GB,2019-05,3750.0
199,8cf29ebd14dbb48831e3ac4a7235853e,199f718bc367b33b58b3256e448d66b2,02c408d381f08ff01137edbff7a8a76a,BB EXTRA GB,2020-03,600.0
200,413e29dc39d9736dc58ab52fbc1d9c41,72308329e159eba3d54bbcff04af13af,b88ccde585662a12c851ee9deb63deda,BB EXTRA GB,2020-02,400.0
201,b62e16b92a8c0bfda5123caa8541f2c4,7a4e5798abc9c9e314e4c6367da7e558,d872161bae33b29ab110e7b3e27ee71a,BB EXTRA GB,2020-07,1500.0
202,5dc39e052fb564a0b32bb49a220fe346,cba1948cc25a31637e66da0876547528,af767dc09fffd878d8375e9cafdea10d,BB EXTRA GB,2019-01,500.0
203,d41d8cd98f00b204e9800998ecf8427e,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,BB EXTRA GB,2020-07,17100.0
204,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2020-05,850.0
205,12dbf30cc8c4b49054b4032401ccdece,14c0d047585a207b95283ef5a8e92183,e185a8eee2a063a1a3f6699874537344,BB EXTRA GB,2016-05,750.0
206,8faef43693bc8464bde4f314f867a00f,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,BB EXTRA GB,2019-03,250.0
207,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2017-11,1500.0
208,37b5c188a35e71ce0a9a833c01054094,6f90dfca0e9d624026461189a54090b8,e15e1c52c7301ede2fce610c2359cde4,BB EXTRA GB,2017-09,750.0
209,553b83a86a45dc7e883af4d3c798e609,8a4cfb7794e8ccf384a7a1b0c9a964eb,9ef00333d38330efb839b6f5df00a5ea,BB EXTRA GB,2016-10,750.0
210,6e591863b5992b27fb404843582c6b31,8894fe0208a0251fb645b953cdec93fc,b33d4fd5c08c2e1f67eb103c2fd5a12d,BB EXTRA GB,2018-03,750.0
211,a299f5022ec0533d3c03497d6dde21c1,69325672947dfadf5b4eda47157da277,4748a4b5bdb36463bfe58bf8f26a4645,BB EXTRA GB,2020-03,400.0
212,f309fe61d5cb7f33b20b273e7885a94d,a4ace850f2dd3b34c4f16ae6174a5603,adbc322bfa8580deac8b10caed3f41e8,BB EXTRA GB,2016-11,1250.0
213,b297e76d28de5a7c47e6841bcb1fb371,6c4e0622eabb0cd72da7dee9ac9e1996,3671aef12aa20d351d9e11f01ad0c956,BB EXTRA GB,2016-09,750.0
214,ddf2d8e131e1df2ab850a452316c2182,6042057db2700363a1edd1d3e552528d,59094ae88460873b79f28d0165ef67b9,BB EXTRA GB,2020-07,850.0
215,4d6b10889c197476d36fdfd1154f27ca,3b2758bf5cacf0fb46e7beae38b827f5,77237cee1cc82abb8c906e120afd95d5,BB EXTRA GB,2019-01,750.0
216,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2016-10,250.0
217,3122dbdcf039ff8c7d6ce6791fa7cc71,ada450ad6b7d1d5d884ae44552c4ee42,8b80f7b7d3d684d22c387c8e3b1e5a6e,BB EXTRA GB,2017-06,250.0
218,61c9d66c0f3a8643352c6c5fb21b1982,ab608dcb7ae6ba13441cc05cd94dc572,ee1aaf041d1f095bccc38bc261119b1a,BB EXTRA GB,2016-10,1700.0
219,1d92aca119edc3e39732e28c25153f3e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,BB EXTRA GB,2017-06,500.0
220,a40809d67395ab303fb8ddd8fc52aaf0,9c1b9f6d009bf32f4a978b98215763b6,7c4bd2558a57e0a2cd4655468ed5767b,BB EXTRA GB,2018-11,1500.0
221,a4a28243b8f282cd18f298d9e2fab243,729e0a0a75015a8908d0989386f4454e,dcd2f80daa0b3d9f09eecd7657921048,BB EXTRA GB,2017-06,2250.0
222,ef0846eff35b61ab21e8b01ca1929dea,96865fc6133b819d12691090d04871a4,4b1c1d0ce79c4be1cf1e6b57d331bdb9,BB EXTRA GB,2017-06,1500.0
223,8eb331012e734d80ff7d4448f34b5a8a,83041b23b6ad1c70326076d1210fa761,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2018-04,750.0
224,bc569b12a7b642d268333d53528d4a89,88c14020a9be89e2432646d17ba7110d,212f98df400b90ac049561e18f4f53d9,BB EXTRA GB,2017-03,1000.0
225,b73ee597cc07ba73fd7fbbacc8a261b7,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,BB EXTRA GB,2018-04,750.0
226,dec03d41335fcf18e545c928b186869d,ca36fc61e31226884796fb29d1ac795f,13c4e095667c0854cf78140455e47390,BB EXTRA GB,2016-12,1500.0
227,2f6668ed9a9cb9caf702c2b70f9baac1,b8960b1f04ee62a00f6f838428ff3f49,f8835b586c7b273859bf364466528b8d,BB EXTRA GB,2016-10,250.0
228,947fa5f2d3bfc3dc81b081e38edb7eb3,6720a48f417f94f01c81e5eec262b7bc,7e06c6c0fa7157fae7471df104466c74,BB EXTRA GB,2018-07,750.0
229,a5ea86dc15a33e393a5731fd5e482afd,52e7c04d12cb33c77031760584a9586e,cc9cde6ff7e8a085c9bdcd5d870e3624,BB EXTRA GB,2018-03,1500.0
230,62e20bbee85c0e807573e83468653805,62496ff582e3c0acaccd63f813530d69,76bc965e70160b5c8fabf22c6a5c70d8,BB EXTRA GB,2016-03,250.0
231,d190c1dcf8fc76a8143ca9c0446bebf1,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,BB EXTRA GB,2017-01,1000.0
232,7fc1fa9e4b7b01416563db4d1a1431e9,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,BB EXTRA GB,2019-01,750.0
233,d41d8cd98f00b204e9800998ecf8427e,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,BB EXTRA GB,2019-01,1000.0
234,6ddf2bbe52cfb2b116c0af7d6c8eadac,5d853feeb09048ff7abde29cbaa8ec51,afbd221ba37a5d89aaf0d44a472f7ce7,BB EXTRA GB,2017-01,1750.0
235,2f6668ed9a9cb9caf702c2b70f9baac1,b8960b1f04ee62a00f6f838428ff3f49,f8835b586c7b273859bf364466528b8d,BB EXTRA GB,2016-09,1000.0
236,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2016-10,7500.0
237,15094d516ea903fce925fc97624f86cd,214cbb1651fa329cf02ef1821fc0e44e,5852e0a1ad6e7205aa85b0857cc29311,BB EXTRA GB,2017-10,250.0
238,7ae240b62cca05b9ab0af678122e7e5c,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,BB EXTRA GB,2013-06,500.0
239,56be2e09143276313dd9b3bc9898f915,9b711e39affb4e5a7a364787253d4c09,624abba7ba601dea285a759b2c284965,BB EXTRA GB,2017-05,750.0
240,a248c4ccc082ec5339509c5e6160bcea,4cc389486d5fe8e647813b4267c1161d,8139e2b1ff243377a8fc1580d1db836e,BB EXTRA GB,2020-04,850.0
241,e3ba3b976d5d470874a95ba467ef3dd2,4b9b93f6ee97efcbef1390bc711c09fc,6bfed4d51b694a73df6edb20a3c48de0,BB EXTRA GB,2020-04,1250.0
242,7fc1fa9e4b7b01416563db4d1a1431e9,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,BB EXTRA GB,2020-07,200.0
243,5dc39e052fb564a0b32bb49a220fe346,cba1948cc25a31637e66da0876547528,af767dc09fffd878d8375e9cafdea10d,BB EXTRA GB,2020-07,1500.0
244,5dc39e052fb564a0b32bb49a220fe346,cba1948cc25a31637e66da0876547528,af767dc09fffd878d8375e9cafdea10d,BB EXTRA GB,2019-12,680.0
245,ea0e08378e34095bc49bdd71429dddb8,819cb6072b7f743d7a35d187956afab4,722d7d98a2238ce4770a7857c6a852e9,BB EXTRA GB,2019-12,595.0
246,0a2483147e521ef703a1028245c9f9fe,16ba7704ef69803d3d41ebde44ad1c06,f7f58f60160d44ff1205c52c8676999f,BB EXTRA GB,2019-12,3825.0
247,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2019-12,3575.0
248,24ae33640914429d6fa63e504ffc0a4a,33ca030adcf34844ba8dda8990ad74d9,9ceb1e1adcc13321d9d989bd61db0b5c,BB EXTRA GB,2017-07,250.0
249,05f14ffb7380a1332e3c0fd7d2e2a188,00126426420cdb4b1fe951ce5bb3c05a,a4481ed55c6f0a00c26bdafc171a34ea,BB EXTRA GB,2017-05,750.0
250,e27efc248ee2433fdeb99674f3c2d234,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,BB EXTRA GB,2018-11,5400.0
251,dec03d41335fcf18e545c928b186869d,ca36fc61e31226884796fb29d1ac795f,13c4e095667c0854cf78140455e47390,BB EXTRA GB,2018-12,750.0
252,3103106aa4c31019c019cf7989d85614,29e4ed1dd895c838aae14cef338f8640,6048d4cca6eb5b161321e536031dfe17,BB EXTRA GB,2018-11,12750.0
253,553b83a86a45dc7e883af4d3c798e609,8a4cfb7794e8ccf384a7a1b0c9a964eb,9ef00333d38330efb839b6f5df00a5ea,BB EXTRA GB,2019-12,1050.0
254,d053977426d720e8811915b5bb1c9310,01d4aea4b4e156705a9ff94e699e5aa3,0ff1da035df5338a6400f0b6638314d2,BB EXTRA GB,2019-06,680.0
255,bc9c16ee7a7287c73295e562775e5588,2b1f1161870583f0b5280e0c5d629c78,f8ba36bf0b0f8910475d26769ff2fea5,BB EXTRA GB,2017-01,750.0
256,1b4cb205c8cd6f6b3d9677e856f58563,2a754752a65696b63963569c4556e2c6,c5428e94e8410e8a80ea4585925fd36a,BB EXTRA GB,2019-05,2250.0
257,7ae240b62cca05b9ab0af678122e7e5c,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,BB EXTRA GB,2017-10,500.0
258,a4a28243b8f282cd18f298d9e2fab243,729e0a0a75015a8908d0989386f4454e,dcd2f80daa0b3d9f09eecd7657921048,BB EXTRA GB,2019-05,4500.0
259,9d64decbfe26e5f343c9d1e2ae2b9981,56627b488c93d1a8cb5e53950d9958b7,bc4e6d984b12bb8152ada76efcfc21cd,BB EXTRA GB,2017-12,250.0
260,d285cd403f0bcedf0072777ef9a724d7,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2020-03,850.0
261,a5ea86dc15a33e393a5731fd5e482afd,52e7c04d12cb33c77031760584a9586e,cc9cde6ff7e8a085c9bdcd5d870e3624,BB EXTRA GB,2020-03,3850.0
262,073ccbc9d9cdf62a8cb01301bac5deeb,2ea6c5e59c02744c036fe8ff6cccfb7c,0e6536070be7f081c6c08162792b0161,BB EXTRA GB,2017-01,900.0
263,1aea0ff517235975239259027115fcc5,93c54997547ad2ee368728bc72ab5c98,68579d281be3dd65ea65f2b9bd34e505,BB EXTRA GB,2020-01,100.0
264,fbfeb5f9c94ceed16035be418aadb06c,5bacfb2cce2c7b3de15a2a6abed7ab81,aff590723ef5dfc5825c3f83baa8a72e,BB EXTRA GB,2020-03,600.0
265,282a5805478d0a54e6d47804a51856f0,21aaf0944bbc5257be10717f97c38c18,0028ee114cbf49af3da56010f4f0d528,BB EXTRA GB,2017-11,1500.0
266,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2020-03,850.0
267,e3ba3b976d5d470874a95ba467ef3dd2,4b9b93f6ee97efcbef1390bc711c09fc,6bfed4d51b694a73df6edb20a3c48de0,BB EXTRA GB,2020-03,850.0
268,824a453652469e1c50fc075dff70dcee,ce8d936fed762bfa12912fb18915b802,71a467201a2d56926e6f9e3b162635a5,BB EXTRA GB,2020-03,200.0
269,5b3d8a02d7b8f2cebc44fa4145ad93a4,d640b197baadb810688067e7bc75d96b,c039e76bd87d8de22be0bb8b59f71f80,BB EXTRA GB,2017-01,250.0
270,bc9c16ee7a7287c73295e562775e5588,2b1f1161870583f0b5280e0c5d629c78,f8ba36bf0b0f8910475d26769ff2fea5,BB EXTRA GB,2017-11,2250.0
271,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2017-10,750.0
272,c543420ba9e210f307f495f5c8527f86,276ed6852f3e00ab8a3486fe88ce73ca,0d5e3767ff183d6936092b14b45338ea,BB EXTRA GB,2020-03,850.0
273,553b83a86a45dc7e883af4d3c798e609,8a4cfb7794e8ccf384a7a1b0c9a964eb,9ef00333d38330efb839b6f5df00a5ea,BB EXTRA GB,2019-02,750.0
274,41042ac3c02255e76f028a507ea224b7,e600b4fc2b156fd93fdaeead7b2c2fba,45b57f995abc1efe0fc1a22ecdab55e7,BB EXTRA GB,2017-03,750.0
275,d099557b3f78da46161b61bd8730983d,bd4d59633ffb8bd6fc82f3b4ada98fe9,400629940da7088a0dc2f1b24fc447c9,BB EXTRA GB,2018-12,2250.0
276,8cf29ebd14dbb48831e3ac4a7235853e,199f718bc367b33b58b3256e448d66b2,02c408d381f08ff01137edbff7a8a76a,BB EXTRA GB,2018-08,1000.0
277,b73ee597cc07ba73fd7fbbacc8a261b7,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,BB EXTRA GB,2016-06,6250.0
278,9c9602cf22dc2a3fbcdd6899fb3aebde,bdf75e0f8d6e8c10e9e8495654df21ec,7471be3948d60bbf3f81bb898082bef2,BB EXTRA GB,2019-08,100.0
279,7fc1fa9e4b7b01416563db4d1a1431e9,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,BB EXTRA GB,2019-02,750.0
280,b297e76d28de5a7c47e6841bcb1fb371,6c4e0622eabb0cd72da7dee9ac9e1996,3671aef12aa20d351d9e11f01ad0c956,BB EXTRA GB,2019-09,1210.0
281,0337f10cd6d707ca500d10a3ac3c2736,15d49615ea4b0ad7572e8d10667d23cc,42e3a2df5018eb17a4b950e2308a1c64,BB EXTRA GB,2018-08,1500.0
282,f309fe61d5cb7f33b20b273e7885a94d,a4ace850f2dd3b34c4f16ae6174a5603,adbc322bfa8580deac8b10caed3f41e8,BB EXTRA GB,2018-08,1250.0
283,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2017-03,1500.0
284,7ae240b62cca05b9ab0af678122e7e5c,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,BB EXTRA GB,2018-06,3900.0
285,44c7d1fc66286b0d03b6602472c79583,287cde10ae103ec451caeb0d47b7575c,0f1767cecb2a3b6f57e3e61b4c645f03,BB EXTRA GB,2018-06,750.0
286,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2019-09,1275.0
287,7e7edaa5288d425e52f61098f6b95b20,9c2f2da142c4ad4b8f24e3e3e2b93be6,04ff7dcf631c22221b26c4a3fb1e4590,BB EXTRA GB,2017-07,250.0
288,1cfcbbd580a549f8a979386aa2d7eedf,d486a40aae141a60f6431e1d0e3a99dc,5e101ff6841f82a9df24635d27c4144f,BB EXTRA GB,2018-10,900.0
289,0a2483147e521ef703a1028245c9f9fe,16ba7704ef69803d3d41ebde44ad1c06,f7f58f60160d44ff1205c52c8676999f,BB EXTRA GB,2018-07,1000.0
290,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2016-04,2250.0
291,2722700c496ddd36e96aac5730d96725,733f5c3b394b6e2779e1f01f16068417,c072f6ba27866d25c37011a84c73a637,BB EXTRA GB,2017-06,750.0
292,1cfcbbd580a549f8a979386aa2d7eedf,d486a40aae141a60f6431e1d0e3a99dc,5e101ff6841f82a9df24635d27c4144f,BB EXTRA GB,2018-11,2100.0
293,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2019-06,100.0
294,6ddf2bbe52cfb2b116c0af7d6c8eadac,5d853feeb09048ff7abde29cbaa8ec51,afbd221ba37a5d89aaf0d44a472f7ce7,BB EXTRA GB,2019-04,2250.0
295,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2016-08,1500.0
296,073ccbc9d9cdf62a8cb01301bac5deeb,2ea6c5e59c02744c036fe8ff6cccfb7c,0e6536070be7f081c6c08162792b0161,BB EXTRA GB,2019-04,900.0
297,,6355614d67773a2dc0b96fde568f436a,,BB EXTRA GB,2018-07,1000.0
298,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2018-10,32650.0
299,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2016-08,750.0
300,fa05b28af3d1339f6777444696743db6,f7e5d90e8464194308301a8f63a4678f,2a52b62c36a87cfe108b4c1f79060dc4,BB EXTRA GB,2016-08,3150.0
301,824a453652469e1c50fc075dff70dcee,ce8d936fed762bfa12912fb18915b802,71a467201a2d56926e6f9e3b162635a5,BB EXTRA GB,2019-07,850.0
302,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2019-09,5625.0
303,a9661a00630c53dbf22461fd2baeaca9,d9b961170143b639ed40c1ec783fd8a5,37588bb60176b9a3511c81f8f79efafc,BB EXTRA GB,2019-10,425.0
304,7456f306978072782b67f8590896725f,92ad3098472fe39d7f275b51b8b143eb,0e0e0ab3df196ec98f8908e7f0794375,BB EXTRA GB,2019-09,425.0
305,b9ff7c6d870b179c2b0f1b7adc0c8c77,b30b53ebc3474896e19e08b36a4f6751,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2019-09,1700.0
306,a37d66b98e54b33a707382dc0ac905b2,2b60f8ffb99f7932ee00cdd291fb1dd5,1e18e8301408434bc3320d0db9f7d17e,BB EXTRA GB,2017-06,750.0
307,6ddf2bbe52cfb2b116c0af7d6c8eadac,5d853feeb09048ff7abde29cbaa8ec51,afbd221ba37a5d89aaf0d44a472f7ce7,BB EXTRA GB,2018-11,2500.0
308,a364c4d05d5246a79cc182e203df9255,1295ad1df424158c24452be25504ee28,d0b565dbeab5f3f129b74384750a9176,BB EXTRA GB,2019-07,525.0
309,ec0a6b5806352b1c3266f54a2936d563,d7b29cfdc59cb97459110287bd6be52f,b2c1dcafb516cce85e72d02d7a522664,BB EXTRA GB,2019-07,425.0
310,073ccbc9d9cdf62a8cb01301bac5deeb,2ea6c5e59c02744c036fe8ff6cccfb7c,0e6536070be7f081c6c08162792b0161,BB EXTRA GB,2018-07,1500.0
311,a79acd0f0ae07b12fa7cf085a85721d8,377b852bac7b15a7d75adb2e487e85c8,592afb5ecd4a0b52bd4c29962feb511e,BB EXTRA GB,2019-06,425.0
312,3e69e6befaf49e0940f32d654f8c8d81,bbdeb7cfbc921d08421ac0eea4e32741,a64b2029ef4b9d4368ba9e0906969b91,BB EXTRA GB,2017-05,250.0
