,event_source.hash,ACCOUNT_NUM.hash,CUSTOMER_REF.hash,Peo_VAS_Package,Peo_VAS_Month_Subscribed,Peo_VAS_Rental,Peo_VAS_One_Time_Charge,VAS_Count
7204,c2986d180932af05dff295ed917c7b65,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7205,c29f3863f9a4b210cfca07eab8dd1845,9886d2e4e61e33d0a4388667c7bfc68c,25765bc4c44f0184136f85a94d129d56,['BB_PeoTVGO'],['2017-11'],[0],[0.0],1
7206,c29fefa9ab0bb93c029dbeede13b0692,b30b53ebc3474896e19e08b36a4f6751,efeab37d377b0f32b7f70b159f824652,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7207,c2a3ef17aa119cc1fe2e501db615f4b9,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7208,c2cafda89c8eb094c23a919600368b99,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,['BB_PeoTVGO Revenue code'],['2020-04'],[249],[0.0],1
7209,c2d9cded325568eb6f70da2e43d1ac7d,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7210,c2fa152c9a20080c50f1c70ea73c1b3c,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['E_SLT PeoTV Service'],['2018-09'],[1099.0],[0.0],1
7211,c2fd220315257c0f8a4a37c90c935398,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,['BB_PeoTVGO'],['2018-10'],[0],[0.0],1
7212,c306b8fd818c0b58f6242d932bd751ba,bf24bb4d16276ef6161e3e8f3435f975,20c01068f7dc1a6a31ebc638437a0780,['E_Video on Demand'],['2019-05'],[0],[0.0],1
7213,c30c8eb546b81d577677588752a16373,03489485bb11b7474395412e1ecd952e,2edff991812d888d20c07b7fcc24a66e,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7214,c30e18c29cec93c6e2b52baceb886969,b6443c13db7cc622d824706748ac8f67,48470e0d8112f207b185ac099aef0405,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
7215,c313f9afc304a3b1822ce2414e5f02c1,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7216,c31e90fa4601ca8fd59103dd19015d9f,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7217,c323a3142fd9798b3cfcda854bf6aaa6,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7218,c33774a8d3abf98f60a6d7218477872b,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7219,c338d221c1e38852e2033e7b114da6fd,ad3e1509a6b796cf239c672206bb0e3e,587d6496cfe25ade57da0351c2f86582,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7220,c33db5ea0757792643d956e01b41b58b,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7221,c3421c743ead41af852f3325e64beef4,3b4d77b37dbfd67e00db5ebebe681306,a7a9f7fc6082f5c1927420d79f3b2fc8,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
7222,c345ca9611868c92c98e2da4d368eb05,65ce9d0763b58b9750bf8a8a464cb47a,fbb70b6434a5a1ccaf4cc88e96ab44f4,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
7223,c345cd462e575350d16cb01b3a12d7df,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7224,c34fde5f715bdbc3911d4bc249ab600d,774cb3920744d8e3e46e10ca91902e88,c82b2d0ecba8f0432541755d0a65401b,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7225,c3572accb0e05ebb828b973c10e6c4bc,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,['BB_PeoTVGO'],['2016-01'],[0],[0.0],1
7226,c3582a85202607e374fb2e05bbd9d5d7,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,"['BB_PeoTVGO', 'BB_PeoTVGO Revenue code']","['2019-10', '2020-04']","[0, 249]","[0.0, 0.0]",2
7227,c35a7983e89877a581620a70e2479f43,16ba7704ef69803d3d41ebde44ad1c06,f7f58f60160d44ff1205c52c8676999f,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
7228,c37148a65b8f5628ec407e1b19706c99,23b8dcc156cd6c00287efd88ae321631,70be88e56e49932e85f75b2f9d0a6567,['BB_PeoTVGO'],['2020-06'],[0],[0.0],1
7229,c37418e5f3e18ecb016061d985c015ca,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['E_SLT PeoTV Service'],['2018-09'],[0],[0.0],1
7230,c376c199fa624c6bfc1eff4acf139c33,442383625f007a7e15a730a7cc64803f,d2fc2712a2f3c90b011302114746f9f1,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
7231,c38161cc2559a44e8ac281e1bc0c0a0c,a88cf429a820eb62f5859ad4369dd728,9ff074682225431ff063ec64e53fe6e2,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7232,c382285fe17885101c554ad8b4eff3f7,daa74e4f9afbb374acc64969fe778808,dffc1c556d835833616d2e57b50ed4b2,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7233,c390ac49581ae1f5811c8503d7d4868c,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7234,c3961392c753ef831adf5bd7333368bc,daa74e4f9afbb374acc64969fe778808,dffc1c556d835833616d2e57b50ed4b2,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7235,c398cff3f22abcd371da38689c5d2db5,6b4bfa1e32f513071c6b138a86c3bac9,0552174bba6950523aa45450f6690d02,['BB_PeoTVGO'],['2020-03'],[0],[0.0],1
7236,c3a68031d8c8d0b23b2b9e0c9aaf6272,a2755b9c9cb1b33f7a7cac1205afdad6,4d91736dec4d106f44e3050cbf19977a,['BB_PeoTVGO'],['2019-08'],[0],[0.0],1
7237,c3b5f9929bc047df93512b3ca747213a,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7238,c3c34a245de652ab5d12ebc2c09642a4,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7239,c3cfffe195a9291acb581041d17ff3f8,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7240,c3d190f74fb6788d5dce6a90ab038ae5,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7241,c3d205dae9713d992fb24b04957550e6,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
7242,c3e020315967227abf8c33fea5db3051,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7243,c3e2fa40695b333a7757c0820f1077c8,2d3c09ba08e6a70dbc5988cbbb2fa115,2202f30a933b2c161c159cba3e985d0a,['BB_PeoTVGO'],['2019-09'],[0],[0.0],1
7244,c3fd03839e2e386ae4e81fb32722cf9a,686813b718ae64d6e78eee7d54b8d868,6249af8aeafc1853a3e2ff98f15b8c41,['E_SLT PeoTV Service'],['2018-08'],[2099.0],[0.0],1
7245,c4060d9b183a2a04239796f956155e17,c310c8a2a64c63c047e5c05c546aa57d,c1a88711a769e4b74af51d1c978c71e1,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
7246,c40f6608fe65d6fa2e502ed061074ddb,1f54c5c072ea32a2d28e55f9a9021394,1a86aa3c93a6403c49ccee529d6a89aa,['BB_PeoTVGO'],['2018-11'],[0],[0.0],1
7247,c4120c7935a5b363d2415e048879bec0,5aa809bfc2394dcfc81b889eedc5947d,cafd213f341157d8945e7e73c49a5ef0,['E_SLT PeoTV Service'],['2018-08'],[550.0],[0.0],1
7248,c41549a69e62f6d2df0c14021f86b408,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,['BB_PeoTVGO Revenue code'],['2020-04'],[249],[0.0],1
7249,c417f15963464a7117ff46f28354af6f,f22295dcdeb9502825e7d6140bbf8542,d4529a42fb85d23b1589bf04a1b637d6,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7250,c42ae86092fab85fd72ce7b69a76cdd0,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,['BB_PeoTVGO'],['2019-04'],[0],[0.0],1
7251,c4305756f00598cfb27431a9455db053,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2018-09'],[0],[0.0],1
7252,c430d4572b296baa400cef6dca22a243,81f5d5f39589f1c94369f6591203c027,d296229572fa0d406bc5a1535e9b63d3,['BB_PeoTVGO'],['2019-01'],[0],[0.0],1
7253,c43ddad89e0776a7c6543919270f3c27,76e4e73e1ab2d2e796b7e3cf560e9abb,c663dc8eb29f61a9527ba2a5936e8c21,['BB_PeoTVGO'],['2019-05'],[0],[0.0],1
7254,c441328f051e264d400ebc82ddec6236,f941d31662bd7751dbb9677a06b71899,6c10d6b1fc4118c2312299f0e92da19f,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
7255,c44d40e0d206fcb91129cae743613b7e,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,"['BB_PeoTVGO', 'BB_PeoTVGO Revenue code']","['2018-12', '2020-04']","[0, 249]","[0.0, 0.0]",2
7256,c4564d47972d5331ef291c9069779d58,442faad9c599f005b77b491e174c5541,daaaa6d179bd70f8ac7fd0d15c5ed78d,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7257,c456a95e21abc9fd62c2448016fd57db,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7258,c467af816ea1d351225695b9abeaea09,37323d9d9f592e0cc090f41477d2c069,2272a2dd5830a0cb62aeb38eb09817c3,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
7259,c46f1344eb785a05a0d6fe6008c8ab7f,daa74e4f9afbb374acc64969fe778808,dffc1c556d835833616d2e57b50ed4b2,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7260,c474162651cdd4e09147186f90ffbc17,40417b6bf0445bda685b7e4f26bd849c,6a4c54466d6fdf4f0cb2b8f11e85f10f,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
7261,c47c683533de50c3d1517f97ff7d00fe,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,['BB_PeoTVGO'],['2019-05'],[0],[0.0],1
7262,c48d20b53c4a40def550b74ee91a1173,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7263,c48eac55daae115bb1905b9e6dfc2598,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['E_SLT PeoTV Service'],['2018-08'],[0],[0.0],1
7264,c492a1b2dbb7107fb0307050311008d0,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,"['BB_PeoTVGO', 'PEO TV GO_OTT_A-la carte channels']","['2019-10', '2020-08']","[0, 100]","[0.0, 0.0]",2
7265,c49f4830dd11abb37ab412faa4b06ddc,a53af810d4e01c43addb4943d01565de,6e9eaa6d333a92a6fd20c0f9df268541,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
7266,c49f741a53c8995c776bd16cde6f863f,2d3c09ba08e6a70dbc5988cbbb2fa115,2202f30a933b2c161c159cba3e985d0a,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7267,c4a1f3612b4516dcaf132eeef8ba84f6,9886d2e4e61e33d0a4388667c7bfc68c,25765bc4c44f0184136f85a94d129d56,['BB_PeoTVGO'],['2019-07'],[0],[0.0],1
7268,c4a2b78b3e07fe36c4c65ada0759408f,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7269,c4a4b2dc492b8d661d72efdfb45d9609,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7270,c4ae6f15d73f0f421cf82967e6d75a52,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,"['BB_PeoTVGO', 'PEO TV GO_OTT_A-la carte channels']","['2019-10', '2020-08']","[0, 100]","[0.0, 0.0]",2
7271,c4bb44d5bd5ef79d289ae6a7678e7467,a88cf429a820eb62f5859ad4369dd728,9ff074682225431ff063ec64e53fe6e2,['E_SLT PeoTV Service'],['2019-06'],[0],[0.0],1
7272,c4c861619dbaa0e9d43db6a0044adf8e,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,['BB_PeoTVGO Revenue code'],['2020-04'],[249],[0.0],1
7273,c4ca46c8ec424aa138f3c0b918551d51,3bc61b93cea92e9c79c8eb1a07f8c5c5,daaaa6d179bd70f8ac7fd0d15c5ed78d,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
7274,c4db444fa8901f340765fc7552f8b451,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7275,c4de7d6c598b78fadb86d1f9cb74cd78,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7276,c4ea4676285ebd369c43cab652448534,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['E_SLT PeoTV Service'],['2018-09'],[899.0],[0.0],1
7277,c4ee8aa14e2cbabff4cbd7264674cecd,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7278,c5002f8351a0f2f4fe1b510f4f671d99,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['E_SLT PeoTV Service'],['2018-09'],[899.0],[0.0],1
7279,c507b07ff840e6d324d91e09c8a60edc,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,['BB_PeoTVGO Revenue code'],['2020-04'],[249],[0.0],1
7280,c508bfb3cec76f2f699a3fdf8e9662be,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7281,c5136fea87374e3d4d3b2af921d4ebe1,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,['BB_PeoTVGO'],['2019-01'],[0],[0.0],1
7282,c518f732e6962fcb84a947b61e85b3bd,e6736496bd3f3607c1055f74eb456eed,3551cfc9d9280697c44065adfb004c45,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7283,c526533741c7e60d1913d9d766776099,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7284,c52c48a63b9bb521de70525719928f5d,92aa8f1efdf84efe91cf109cb0ca4d3c,b559bfb45d61e8802706f48cb5a88f81,['E_SLT PeoTV Service'],['2018-08'],[690.0],[0.0],1
7285,c534d2b1b60d5dc3da1c692797eacecd,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7286,c537195a696d9545ff4288bc1588fb64,93e1727e57361a57b095eef02f7b9438,797c84e45a85a8283cde3d8477733e5c,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7287,c53c3cf0dfd0fcc4ab71cf1e22283710,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7288,c543420ba9e210f307f495f5c8527f86,276ed6852f3e00ab8a3486fe88ce73ca,0d5e3767ff183d6936092b14b45338ea,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
7289,c54a91597f891575b68a8b6d67d941b5,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7290,c54c0b8c7242c515727fa0dcd4479f19,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,"['BB_PeoTVGO', 'BB_PeoTVGO Revenue code']","['2019-10', '2020-04']","[0, 249]","[0.0, 0.0]",2
7291,c557b7d491a1c62c8ed7441b272eabeb,27bbce92ceb4c834627d45d4b1f49db8,eca7c0fd8bfc2fa74d3e0b49f03d7aa9,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7292,c55bea13ee83674f6db2e9e3c0867e98,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,['BB_PeoTVGO'],['2019-02'],[0],[0.0],1
7293,c565774b279738397cece9c6d38d7268,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7294,c57e3fcd20f7308222db80e342a0fff1,776c012924bea6417295733dc228a472,325197828639c7d32d6ec63fd920ae6a,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
7295,c5849a7d107b96a79deef9aa6c803e5f,61112729366efd09e3e609919f2054be,c29c0a17d2afb4d080ab004ed889d1e0,['E_SLT PeoTV Service'],['2020-06'],[899.0],[0.0],1
7296,c586cbef86a83f3ec68f255f256e215b,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['E_SLT PeoTV Service'],['2018-08'],[0],[0.0],1
7297,c587192fe9e0fa3bc1f0448f26d3e96f,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,['BB_PeoTVGO Revenue code'],['2020-04'],[249],[0.0],1
7298,c587a547d926d7c3083c9e5200e61c0e,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,"['BB_PeoTVGO', 'PEO TV GO_OTT_A-la carte channels']","['2018-08', '2020-08']","[0, 100]","[0.0, 0.0]",2
7299,c59f20ec1081fdcd406464a771881418,494de320778db98d7fa1751e8d60064c,c88fed8244fe0b5ff0485a98b1a5f635,"['BB_PeoTVGO', 'PEO TV GO_OTT_A-la carte channels']","['2018-12', '2020-08']","[0, 100]","[0.0, 0.0]",2
7300,c5a09ed99708fda9aa2621acbb6214a6,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7301,c5a73cdb54d755fd7be12e31578441b8,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2018-09'],[0],[0.0],1
7302,c5acc0e687e548ebf511f042b066bc15,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,['BB_PeoTVGO'],['2019-01'],[0],[0.0],1
7303,c5bf228c5f531ff2a11c40343c42438e,a88cf429a820eb62f5859ad4369dd728,9ff074682225431ff063ec64e53fe6e2,['E_SLT PeoTV Service'],['2019-07'],[0],[0.0],1
7304,c5c7ece00b80965c2c039b336b32d208,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7305,c5cdad5e6813c06a36e487f59d6a9992,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2018-09'],[0],[0.0],1
7306,c5db0e3e00a091fc86ce3aa3873d7400,20fc09387c11895490ee4d08bb2502d9,4eaec0834a0572d6fa9ee8b7072553e1,['E_SLT PeoTV Service'],['2019-08'],[899.0],[0.0],1
7307,c5e4c82139eb50e0742223947e880882,52b1c4fc5583a0b8449029dc92eeae45,eae1da6d914fee5809b07a0536bf93ca,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7308,c5eefe86870a9bffac7af616670d72e5,d479fc6eb767664f472663b83cceadaf,91a97cc8a6a95487a04a0855e32fa8cd,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
7309,c5efe4883d6f7272e9933fe2661d886f,df42f109781d3f3314df8fc89001dd37,27f7021c0ac5a6942c88ba41639288a6,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
7310,c5fe6c54350c46298abbd5792f136a57,6b4bfa1e32f513071c6b138a86c3bac9,0552174bba6950523aa45450f6690d02,['BB_PeoTVGO'],['2020-03'],[0],[0.0],1
7311,c602c0e381106c6e97e96c49d9ad4d29,07f51c2fd256cda27d107f7c0a19019c,72f7b19a23f02ed3a79b566837aa8055,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7312,c6099274968ce5aa906db61ba53445b4,dc89c97abbdbf84f7e6522267fa0650a,1075552a0b2fa88c7f1276aa501d2733,['BB_PeoTVGO'],['2020-02'],[0],[0.0],1
7313,c60b9c1db50236e4bf9537f375ba5959,1376a3581227e3417715bad9dad397eb,d1a129ec32e4efccd24e397f26e83f0f,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
7314,c612b02c08408ab120f7bfc096766fd0,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
7315,c62ab2126ee43cad5bdca087bc7674ea,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7316,c6301ab2d1d2dddeacab5229689c83e1,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2018-09'],[0],[0.0],1
7317,c630f325f321a0568f860817799f87c2,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7318,c63ceba83ed34d7ed9c0b2ff7bb2bb74,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['E_SLT PeoTV Service'],['2018-08'],[0],[0.0],1
7319,c63d3cfa1efdf02c231311783a97d2d2,2d3c09ba08e6a70dbc5988cbbb2fa115,2202f30a933b2c161c159cba3e985d0a,['BB_PeoTVGO'],['2019-07'],[0],[0.0],1
7320,c6499ea54d947e1368b1d42145297a55,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['E_SLT PeoTV Service'],['2020-03'],[1099.0],[0.0],1
7321,c64a3b12c019691e5fccd3e2ec29f502,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7322,c64e06aad434c69c2046c55dd94b00eb,d22c9bc9f2c02d6f8f0b9dd356e81229,88739b98d7e92c589947eb4da6422878,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
7323,c64eaf0e592d02284e9c2d4905fc40a1,d9b961170143b639ed40c1ec783fd8a5,37588bb60176b9a3511c81f8f79efafc,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7324,c653cb075e19c1090424e9bc54d12efe,a4eebc122a8f3dc2b2cd9bf6420cf008,89b1c36741a98e6254efc941f2b5c6a1,"['PEO TV GO_OTT_A-la carte channels', 'BB_PeoTVGO']","['2020-08', '2020-08']","[100, 0]","[0.0, 0.0]",2
7325,c65ea87b700d2801e7adcfaea90cc228,4f2f97d313aa2604095726da11eb63e8,268ba2cf9b193f020abf7aa57d04c256,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
7326,c66b2ce82b3180d0b87a549b33912613,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,['BB_PeoTVGO Revenue code'],['2020-04'],[249],[0.0],1
7327,c671d6d99b3c494e2bde7a1a794995c8,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,['BB_PeoTVGO Revenue code'],['2020-04'],[249],[0.0],1
7328,c672521fa98f4bbcaed759e309ea7164,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['E_SLT PeoTV Service'],['2018-08'],[0],[0.0],1
7329,c67d73855c332cd2bb693b3f4951f926,daa74e4f9afbb374acc64969fe778808,dffc1c556d835833616d2e57b50ed4b2,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
7330,c6808f276680ab446fa7b47c8d652d9e,3bc61b93cea92e9c79c8eb1a07f8c5c5,daaaa6d179bd70f8ac7fd0d15c5ed78d,['BB_PeoTVGO'],['2018-05'],[0],[0.0],1
7331,c6816019f140b4faecf178bbdddb6969,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
7332,c6910354a3ff105d174bf9213830b73b,599fcf22aca753b0db99effc9a870583,a3d1bd9b9f12cb9d1a4a0ac92aaf9577,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7333,c69343c5034284dc4ff4e851d03fc087,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7334,c6a94d5f0f3b89588986ebb1445c2f50,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
7335,c6b68f5f108cbc6bcc65434864533e37,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['BB_PeoTVGO'],['2017-02'],[0],[0.0],1
