,Phone_Number.hash,PRODUCT_NAME,Product_Count,Product_Dict
235,8ff87453185d67c93ede40f028bf8927,"['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed']",10,"{'8ff87453185d67c93ede40f028bf8927': ['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed']}"
236,902bacdcb17c3bd7881091f413c8b635,"['E_Video on Demand', 'E_PeoTV Initiation', 'E_TSTV']",3,"{'902bacdcb17c3bd7881091f413c8b635': ['E_Video on Demand', 'E_PeoTV Initiation', 'E_TSTV']}"
237,9118f2047a0b6af18d8d5c2835446a9e,"['E_TSTV', 'E_PeoTV Initiation', 'V_IDD', 'E_Video on Demand']",4,"{'9118f2047a0b6af18d8d5c2835446a9e': ['E_TSTV', 'E_PeoTV Initiation', 'V_IDD', 'E_Video on Demand']}"
238,913c219f6228c641fc990a714b7be3a1,"['AB_Megaline', 'V_IDD', 'V_SLT CLI', 'V_DQ Contact Details', 'AB_Megaline Startup']",5,"{'913c219f6228c641fc990a714b7be3a1': ['AB_Megaline', 'V_IDD', 'V_SLT CLI', 'V_DQ Contact Details', 'AB_Megaline Startup']}"
239,914f38b2e8ffd03f82ff3bbc660e9c04,"['E_TSTV', 'E_Video on Demand', 'E_PeoTV Initiation']",3,"{'914f38b2e8ffd03f82ff3bbc660e9c04': ['E_TSTV', 'E_Video on Demand', 'E_PeoTV Initiation']}"
240,917bce007dcf9bd62b10e5898178fa77,"['V_DQ Contact Details', 'V-Plus1_TeleLife', 'AB_Megaline']",3,"{'917bce007dcf9bd62b10e5898178fa77': ['V_DQ Contact Details', 'V-Plus1_TeleLife', 'AB_Megaline']}"
241,91ab83caaebbc937ca30f5306e80dbad,['AB_Service Vacation'],1,{'91ab83caaebbc937ca30f5306e80dbad': ['AB_Service Vacation']}
242,91fb26aeed6564980e7e3763308609bf,"['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8,"{'91fb26aeed6564980e7e3763308609bf': ['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
243,923b8b0fdb0af84e50f1ba089c78c38d,['V_Installment'],1,{'923b8b0fdb0af84e50f1ba089c78c38d': ['V_Installment']}
244,928c06382c699e79fb4f8a8630215b48,"['V_Call Forwarding Offline', 'V_Call holding', 'V_Outgoing Call Memory', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'V_Incoming Call Transfer', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",13,"{'928c06382c699e79fb4f8a8630215b48': ['V_Call Forwarding Offline', 'V_Call holding', 'V_Outgoing Call Memory', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'V_Incoming Call Transfer', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
245,93ccbb21b5813c61d681c1c64963b241,"['E_Video on Demand', 'E_SLT PeoTV Service', 'E_TSTV', 'E_PeoTV Initiation']",4,"{'93ccbb21b5813c61d681c1c64963b241': ['E_Video on Demand', 'E_SLT PeoTV Service', 'E_TSTV', 'E_PeoTV Initiation']}"
246,94a004a3eaa31fe0bf41ef4d9ef43c2e,['AB_Service Vacation'],1,{'94a004a3eaa31fe0bf41ef4d9ef43c2e': ['AB_Service Vacation']}
247,94a1c9b2906c38afde68228a11915a8d,"['E_SLT PeoTV Service', 'E_PeoTV Initiation', 'E_TSTV', 'E_Video on Demand']",4,"{'94a1c9b2906c38afde68228a11915a8d': ['E_SLT PeoTV Service', 'E_PeoTV Initiation', 'E_TSTV', 'E_Video on Demand']}"
248,94e9cc5591e7478b79f3e1707d342eab,['V_IDD'],1,{'94e9cc5591e7478b79f3e1707d342eab': ['V_IDD']}
249,95de7c31269fa7eebb217959708c8b25,"['E_PeoTV Initiation', 'E_Video on Demand', 'E_TSTV']",3,"{'95de7c31269fa7eebb217959708c8b25': ['E_PeoTV Initiation', 'E_Video on Demand', 'E_TSTV']}"
250,96a6a5082ab7c4638898fb7e411313a6,"['V_Call Forwarding', 'V_Abbreviated Dialing', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Hotline-Immediate', 'V_Hotline-Time Delayed', 'V_Absentee service', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",10,"{'96a6a5082ab7c4638898fb7e411313a6': ['V_Call Forwarding', 'V_Abbreviated Dialing', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Hotline-Immediate', 'V_Hotline-Time Delayed', 'V_Absentee service', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
251,9752e8fde1a3969e830c928f33e20cd4,"['V_SLT Voice Service', 'V_Single VAS Bundle', 'V_SLT CLI', 'V_DQ Contact Details', 'V_Absentee service', 'E_SLT PeoTV Service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'E_TSTV', 'E_Video on Demand']",17,"{'9752e8fde1a3969e830c928f33e20cd4': ['V_SLT Voice Service', 'V_Single VAS Bundle', 'V_SLT CLI', 'V_DQ Contact Details', 'V_Absentee service', 'E_SLT PeoTV Service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'E_TSTV', 'E_Video on Demand']}"
252,97ad57600afb0d81b774d3799f2905ac,"['V_Call Forwarding-On Busy', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Call Forwarding', 'V_Absentee service']",10,"{'97ad57600afb0d81b774d3799f2905ac': ['V_Call Forwarding-On Busy', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Call Forwarding', 'V_Absentee service']}"
253,9822e3e6e8f83b83e3ca15a4d61987fe,"['V_Call Forwarding-No Answer', 'V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy']",8,"{'9822e3e6e8f83b83e3ca15a4d61987fe': ['V_Call Forwarding-No Answer', 'V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy']}"
254,9af01a9db0e0491baf3c39185065704d,"['V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Absentee service', 'V_Call Forwarding-No Answer']",8,"{'9af01a9db0e0491baf3c39185065704d': ['V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Absentee service', 'V_Call Forwarding-No Answer']}"
255,9b7f65bbb2c61cec570d41fccf6895ce,['V_Installment'],1,{'9b7f65bbb2c61cec570d41fccf6895ce': ['V_Installment']}
256,9e0bbdaca7db76bd7383d79de19f5ef6,"['E_Video on Demand', 'E_TSTV']",2,"{'9e0bbdaca7db76bd7383d79de19f5ef6': ['E_Video on Demand', 'E_TSTV']}"
257,9e78c29b7e189cc5485184c42ea00d56,"['V_Hotline Service', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",9,"{'9e78c29b7e189cc5485184c42ea00d56': ['V_Hotline Service', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
258,9f24b41d34b6d7d6274889240ffa6908,"['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8,"{'9f24b41d34b6d7d6274889240ffa6908': ['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
259,a08fd8d164ce7c027470da09796c8ff6,"['AB_Referral offer Discount', 'E_Referral offer Discount']",2,"{'a08fd8d164ce7c027470da09796c8ff6': ['AB_Referral offer Discount', 'E_Referral offer Discount']}"
260,a0dbc62d46691cc5bcbb1fba05af06e7,"['E_Video on Demand', 'E_TSTV']",2,"{'a0dbc62d46691cc5bcbb1fba05af06e7': ['E_Video on Demand', 'E_TSTV']}"
261,a29cc9a024962eb387717bd5563f8017,['V_Installment'],1,{'a29cc9a024962eb387717bd5563f8017': ['V_Installment']}
262,a2b518b6ecef2195815d78069bc89e39,"['V_Secretary service', 'V_Call park', 'V_Selective call rejection', 'V_Selective call waiting', 'V_Incoming Call Memory', 'V_CLI presentation in call waiting', 'V_Do not disturb service', 'V_Call back on busy', 'V_Complete call on no response', 'V_Call Forwarding Offline', 'V_Call forwarding selective', 'V_Password call barring (secret code)', 'V_Anonymous call barring', 'V_Call holding', 'V_Caller name identificationPresentation', 'V_Incoming Call Transfer', 'V_Caller name sending', 'V_Selective call acceptance', 'V_Call Forwarding by time', 'V_Outgoing Call Memory', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate']",28,"{'a2b518b6ecef2195815d78069bc89e39': ['V_Secretary service', 'V_Call park', 'V_Selective call rejection', 'V_Selective call waiting', 'V_Incoming Call Memory', 'V_CLI presentation in call waiting', 'V_Do not disturb service', 'V_Call back on busy', 'V_Complete call on no response', 'V_Call Forwarding Offline', 'V_Call forwarding selective', 'V_Password call barring (secret code)', 'V_Anonymous call barring', 'V_Call holding', 'V_Caller name identificationPresentation', 'V_Incoming Call Transfer', 'V_Caller name sending', 'V_Selective call acceptance', 'V_Call Forwarding by time', 'V_Outgoing Call Memory', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate']}"
263,a3a081d40c100285156b0a757388a299,"['V_Call back on busy', 'V_Anonymous call barring', 'V_Incoming Call Transfer', 'V_Call Transfer Three way', 'V_Call Forwarding Offline', 'V_Outgoing Call Memory', 'V_CLI presentation in call waiting', 'V_Call Forwarding by time', 'V_Call holding', 'V_Call park', 'V_Incoming Call Memory']",11,"{'a3a081d40c100285156b0a757388a299': ['V_Call back on busy', 'V_Anonymous call barring', 'V_Incoming Call Transfer', 'V_Call Transfer Three way', 'V_Call Forwarding Offline', 'V_Outgoing Call Memory', 'V_CLI presentation in call waiting', 'V_Call Forwarding by time', 'V_Call holding', 'V_Call park', 'V_Incoming Call Memory']}"
264,a444f3e3d27853c8b58a2584808d4323,"['V_Call park', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate', 'AB_Service Vacation', 'V_Incoming Call Transfer', 'V_Anonymous call barring', 'V_Incoming Call Memory', 'V_Call Forwarding Offline', 'V_Outgoing Call Memory', 'V_Call holding', 'V_Call Forwarding by time', 'V_Call back on busy', 'V_CLI presentation in call waiting']",22,"{'a444f3e3d27853c8b58a2584808d4323': ['V_Call park', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate', 'AB_Service Vacation', 'V_Incoming Call Transfer', 'V_Anonymous call barring', 'V_Incoming Call Memory', 'V_Call Forwarding Offline', 'V_Outgoing Call Memory', 'V_Call holding', 'V_Call Forwarding by time', 'V_Call back on busy', 'V_CLI presentation in call waiting']}"
265,a44974698d264c4c574c380475296427,"['V_Absentee service', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Abbreviated Dialing', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'AB_Service Vacation']",9,"{'a44974698d264c4c574c380475296427': ['V_Absentee service', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Abbreviated Dialing', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'AB_Service Vacation']}"
266,a44cfeb19202a98ab39901425b385a53,"['V_Call Forwarding-On Busy', 'V_Hotline-Time Delayed', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-No Answer']",9,"{'a44cfeb19202a98ab39901425b385a53': ['V_Call Forwarding-On Busy', 'V_Hotline-Time Delayed', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-No Answer']}"
267,a4de4c5223bf72181fbdee2e65d73138,"['AB_Megaline', 'V_IDD', 'V_DQ Contact Details']",3,"{'a4de4c5223bf72181fbdee2e65d73138': ['AB_Megaline', 'V_IDD', 'V_DQ Contact Details']}"
268,a554cc1065efdea68627e133958bca32,"['V_Call Forwarding - Immediate', 'V_Call Forwarding - On Busy', 'V_Call Forwarding', 'V_DQ Contact Details', 'AB_Rental Free', 'AB_Megaline', 'AB_Relocation', 'V_Call Forwarding - No Answer']",8,"{'a554cc1065efdea68627e133958bca32': ['V_Call Forwarding - Immediate', 'V_Call Forwarding - On Busy', 'V_Call Forwarding', 'V_DQ Contact Details', 'AB_Rental Free', 'AB_Megaline', 'AB_Relocation', 'V_Call Forwarding - No Answer']}"
269,a66ca40a682f4e545d0dcf9576bd733c,"['E_Video on Demand', 'E_TSTV', 'E_PeoTV Initiation']",3,"{'a66ca40a682f4e545d0dcf9576bd733c': ['E_Video on Demand', 'E_TSTV', 'E_PeoTV Initiation']}"
270,a79ca6ca7af37da7b622b84af172239f,"['E_PeoTV Initiation', 'E_TSTV', 'E_Video on Demand']",3,"{'a79ca6ca7af37da7b622b84af172239f': ['E_PeoTV Initiation', 'E_TSTV', 'E_Video on Demand']}"
271,a9a28bd43c0fc9d6c4b18fb568a708c8,['AB_Service Vacation'],1,{'a9a28bd43c0fc9d6c4b18fb568a708c8': ['AB_Service Vacation']}
272,a9dc95e5be4143b26a527554d84ab959,"['V_Incoming Call Memory', 'V_Call Transfer Three way', 'V_CLI presentation in call waiting', 'V_Outgoing Call Memory', 'V_Call Forwarding by time', 'V_Anonymous call barring', 'V_Call holding', 'V_Incoming Call Transfer', 'V_Call park', 'V_Call back on busy', 'V_Call Forwarding Offline']",11,"{'a9dc95e5be4143b26a527554d84ab959': ['V_Incoming Call Memory', 'V_Call Transfer Three way', 'V_CLI presentation in call waiting', 'V_Outgoing Call Memory', 'V_Call Forwarding by time', 'V_Anonymous call barring', 'V_Call holding', 'V_Incoming Call Transfer', 'V_Call park', 'V_Call back on busy', 'V_Call Forwarding Offline']}"
273,aa82191ebdf5983a132c61e9150087d0,"['E_Video on Demand', 'E_TSTV', 'E_PeoTV Initiation']",3,"{'aa82191ebdf5983a132c61e9150087d0': ['E_Video on Demand', 'E_TSTV', 'E_PeoTV Initiation']}"
274,aaa6f63fb92eb75ae073b5ae43c5c07a,"['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate']",11,"{'aaa6f63fb92eb75ae073b5ae43c5c07a': ['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate']}"
275,ab04888ef3ef548d0836ad24aea3218d,"['E_Video on Demand', 'E_TSTV', 'V_Call Forwarding - No Answer', 'V_Call Forwarding - Immediate', 'V_Call Forwarding - On Busy']",5,"{'ab04888ef3ef548d0836ad24aea3218d': ['E_Video on Demand', 'E_TSTV', 'V_Call Forwarding - No Answer', 'V_Call Forwarding - Immediate', 'V_Call Forwarding - On Busy']}"
276,ab7fe1473cfcfcc995de024aa4ce9c94,"['AB_Copper Access Bearer', 'AB_Megaline']",2,"{'ab7fe1473cfcfcc995de024aa4ce9c94': ['AB_Copper Access Bearer', 'AB_Megaline']}"
277,ab97314f71804f7cc9fe63ab40d25d01,['V_IDD'],1,{'ab97314f71804f7cc9fe63ab40d25d01': ['V_IDD']}
278,acb74f0a36dd8628eca56b36daa1e186,['AB_Service Vacation'],1,{'acb74f0a36dd8628eca56b36daa1e186': ['AB_Service Vacation']}
279,accc3d2242651d9f910b28f31862b2ed,['AB_Relocation'],1,{'accc3d2242651d9f910b28f31862b2ed': ['AB_Relocation']}
280,acd82906e0adb2aacfca360304f36a44,"['V_DQ Contact Details', 'V_SLT Voice Service', 'V_Single VAS Bundle', 'V_IDD', 'V_SLT CLI', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",13,"{'acd82906e0adb2aacfca360304f36a44': ['V_DQ Contact Details', 'V_SLT Voice Service', 'V_Single VAS Bundle', 'V_IDD', 'V_SLT CLI', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
281,adc4b28394ff56a5057177750ebda206,['V_IDD'],1,{'adc4b28394ff56a5057177750ebda206': ['V_IDD']}
282,adf3030ac8f7e9ae0417adb6664329ac,"['V_Call Waiting', 'V_Call holding', 'V_Incoming Call Memory', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Outgoing Call Memory', 'V_Call Forwarding-On Busy', 'V_Hotline-Immediate', 'V_Call Forwarding Offline', 'V_Short Message Service', 'V_Abbreviated Dialing', 'V_Hotline Service', 'V_Absentee service', 'V_Call Forwarding by time', 'V_Call Forwarding-Immediate', 'V_Caller Line Identification', 'V_Call Forwarding']",17,"{'adf3030ac8f7e9ae0417adb6664329ac': ['V_Call Waiting', 'V_Call holding', 'V_Incoming Call Memory', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Outgoing Call Memory', 'V_Call Forwarding-On Busy', 'V_Hotline-Immediate', 'V_Call Forwarding Offline', 'V_Short Message Service', 'V_Abbreviated Dialing', 'V_Hotline Service', 'V_Absentee service', 'V_Call Forwarding by time', 'V_Call Forwarding-Immediate', 'V_Caller Line Identification', 'V_Call Forwarding']}"
283,ae94fbc38bc768df1efaae49b6fb256f,"['V_IDD', 'V_Absentee service', 'V_Call Waiting', 'V_Call holding', 'V_Outgoing Call Memory', 'V_Double VAS Bundle', 'V_Call back on busy', 'V_Caller Line Identification', 'V_Short Message Service', 'V_Call Forwarding Offline', 'V_Abbreviated Dialing', 'V_Anonymous call barring', 'V_Call Forwarding by time', 'V_Call park', 'V_CLI presentation in call waiting', 'V_Incoming Call Memory']",16,"{'ae94fbc38bc768df1efaae49b6fb256f': ['V_IDD', 'V_Absentee service', 'V_Call Waiting', 'V_Call holding', 'V_Outgoing Call Memory', 'V_Double VAS Bundle', 'V_Call back on busy', 'V_Caller Line Identification', 'V_Short Message Service', 'V_Call Forwarding Offline', 'V_Abbreviated Dialing', 'V_Anonymous call barring', 'V_Call Forwarding by time', 'V_Call park', 'V_CLI presentation in call waiting', 'V_Incoming Call Memory']}"
284,ae96c23b4702df9ff2d918e3b332407a,['V_Telehealth'],1,{'ae96c23b4702df9ff2d918e3b332407a': ['V_Telehealth']}
285,af716455260eebb07cedb71762e8a4aa,"['V_DQ Contact Details', 'V_IDD', 'AB_Megaline', 'AB_Megaline Startup', 'V_SLT CLI']",5,"{'af716455260eebb07cedb71762e8a4aa': ['V_DQ Contact Details', 'V_IDD', 'AB_Megaline', 'AB_Megaline Startup', 'V_SLT CLI']}"
286,b0247cfa960b7d693a0e3e7d8e1eebd7,"['E_PeoTV Initiation', 'E_Video on Demand', 'E_TSTV', 'E_PeoTV_Package Transfer']",4,"{'b0247cfa960b7d693a0e3e7d8e1eebd7': ['E_PeoTV Initiation', 'E_Video on Demand', 'E_TSTV', 'E_PeoTV_Package Transfer']}"
287,b182e52a2b683568bc7638de04fa7e27,"['V_Call park', 'V_Incoming Call Memory', 'V_Call holding', 'V_Call back on busy', 'V_Call Forwarding by time', 'V_Outgoing Call Memory', 'V_Anonymous call barring', 'V_Call Transfer Three way', 'V_Call Forwarding Offline', 'V_Incoming Call Transfer', 'V_CLI presentation in call waiting', 'E_Video on Demand', 'E_TSTV']",13,"{'b182e52a2b683568bc7638de04fa7e27': ['V_Call park', 'V_Incoming Call Memory', 'V_Call holding', 'V_Call back on busy', 'V_Call Forwarding by time', 'V_Outgoing Call Memory', 'V_Anonymous call barring', 'V_Call Transfer Three way', 'V_Call Forwarding Offline', 'V_Incoming Call Transfer', 'V_CLI presentation in call waiting', 'E_Video on Demand', 'E_TSTV']}"
288,b1e1f92a2d017ea8f0b457533636ed33,"['AB_Referral offer Discount', 'AB_Service Vacation']",2,"{'b1e1f92a2d017ea8f0b457533636ed33': ['AB_Referral offer Discount', 'AB_Service Vacation']}"
289,b2075cd1fd9797d24b4bd8e717c02949,"['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8,"{'b2075cd1fd9797d24b4bd8e717c02949': ['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
290,b21bfa105712749344a5810e09003127,"['AB_Megaline', 'V_Single VAS Bundle', 'V_SLT CLI', 'V_DQ Contact Details']",4,"{'b21bfa105712749344a5810e09003127': ['AB_Megaline', 'V_Single VAS Bundle', 'V_SLT CLI', 'V_DQ Contact Details']}"
291,b2bbed613dcdbc1477ce5d97dd7b9a38,"['E_Video on Demand', 'V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'E_TSTV', 'E_PeoTV Initiation']",11,"{'b2bbed613dcdbc1477ce5d97dd7b9a38': ['E_Video on Demand', 'V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'E_TSTV', 'E_PeoTV Initiation']}"
292,b2f6f44886be2632a815514a3cc5375d,"['E_PeoTV Initiation', 'E_TSTV', 'E_Video on Demand']",3,"{'b2f6f44886be2632a815514a3cc5375d': ['E_PeoTV Initiation', 'E_TSTV', 'E_Video on Demand']}"
293,b32839e3fd13fe6470b512354dfd03c8,"['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8,"{'b32839e3fd13fe6470b512354dfd03c8': ['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
294,b36a0857b23d1369fadd24c5893aa129,"['V_IDD', 'V_SLT Voice Service', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'V_SLT CLI', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",13,"{'b36a0857b23d1369fadd24c5893aa129': ['V_IDD', 'V_SLT Voice Service', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'V_SLT CLI', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
295,b3752d39e0bd16936cbdab618d7195d4,['OTT_SLT PeoTV Go'],1,{'b3752d39e0bd16936cbdab618d7195d4': ['OTT_SLT PeoTV Go']}
296,b39af2e44a079b73aa9422d528fa736b,"['E_TSTV', 'E_PeoTV Initiation', 'E_Video on Demand']",3,"{'b39af2e44a079b73aa9422d528fa736b': ['E_TSTV', 'E_PeoTV Initiation', 'E_Video on Demand']}"
297,b41885c8f85e602ecf6132451a77b735,['V_Installment'],1,{'b41885c8f85e602ecf6132451a77b735': ['V_Installment']}
