,ACCOUNT_NUM.hash,Rental,BB_Package,GB_AMOUNT,Month_Subscribed,Hour_Subscribed
4516,ce01acc546de76f431d42c29678c7014,425,WEB LITE,5,2021-07,14
4517,ce01acc546de76f431d42c29678c7014,425,WEB LITE,5,2021-07,01
4518,949e14e85d36002ffb954d42d3366936,850,FTTH_WEB FAMILY XTRA,10,2021-07,16
4519,949e14e85d36002ffb954d42d3366936,850,FTTH_WEB FAMILY PLUS,10,2021-07,04
4520,949e14e85d36002ffb954d42d3366936,850,FTTH_WEB FAMILY PLUS,10,2021-07,17
4521,68167674cb0624a2ead7e0a895339964,100,ANY JOY,1,2021-03,22
4522,949e14e85d36002ffb954d42d3366936,200,WEB FAMILY PLUS,2,2021-07,19
4523,949e14e85d36002ffb954d42d3366936,765,WEB PAL,9,2021-07,13
4524,949e14e85d36002ffb954d42d3366936,100,WEB STARTER,1,2021-07,16
4525,949e14e85d36002ffb954d42d3366936,850,FTTH_WEB FAMILY PLUS,10,2021-07,01
4526,949e14e85d36002ffb954d42d3366936,425,FTTH_WEB FAMILY PLUS,5,2021-07,04
4527,949e14e85d36002ffb954d42d3366936,850,FTTH_WEB FAMILY XTRA,10,2021-07,13
4528,949e14e85d36002ffb954d42d3366936,100,WEB FAMILY PLUS,1,2021-07,13
4529,949e14e85d36002ffb954d42d3366936,300,WEB FAMILY PLUS,3,2021-07,14
4530,949e14e85d36002ffb954d42d3366936,850,FTTH_WEB FAMILY PLUS,10,2021-07,19
4531,949e14e85d36002ffb954d42d3366936,425,FTTH_WEB FAMILY PLUS,5,2021-07,22
4532,949e14e85d36002ffb954d42d3366936,425,FTTH_WEB FAMILY PLUS,5,2021-07,01
4533,949e14e85d36002ffb954d42d3366936,200,WEB STARTER,2,2021-07,14
4534,949e14e85d36002ffb954d42d3366936,200,WEB FAMILY PLUS,2,2021-07,17
4535,949e14e85d36002ffb954d42d3366936,850,FTTH_WEB FAMILY PLUS,10,2021-07,19
4536,949e14e85d36002ffb954d42d3366936,300,WEB LITE,3,2021-07,01
4537,949e14e85d36002ffb954d42d3366936,200,WEB FAMILY PLUS,2,2021-07,01
4538,d6073d97172c1e840e4bf68c878b7909,425,FTTH_WEB FAMILY XTRA,5,2021-03,17
4539,d6073d97172c1e840e4bf68c878b7909,100,FTTH_WEB FAMILY XTRA,1,2021-03,16
4540,d6073d97172c1e840e4bf68c878b7909,425,FTTH_WEB FAMILY XTRA,5,2021-03,10
4541,d6073d97172c1e840e4bf68c878b7909,200,FTTH_WEB FAMILY XTRA,2,2021-03,22
4542,d6073d97172c1e840e4bf68c878b7909,200,FTTH_WEB FAMILY XTRA,2,2021-03,22
4543,d6073d97172c1e840e4bf68c878b7909,100,FTTH_WEB FAMILY XTRA,1,2021-03,01
4544,d6073d97172c1e840e4bf68c878b7909,850,FTTH_WEB FAMILY XTRA,10,2021-03,19
4545,d6073d97172c1e840e4bf68c878b7909,425,FTTH_WEB FAMILY XTRA,5,2021-03,22
4546,d6073d97172c1e840e4bf68c878b7909,425,FTTH_WEB FAMILY XTRA,5,2021-03,19
4547,d6073d97172c1e840e4bf68c878b7909,100,FTTH_WEB FAMILY XTRA,1,2021-03,01
4548,d6073d97172c1e840e4bf68c878b7909,2250,FTTH_WEB FAMILY XTRA,30,2021-04,13
4549,d6073d97172c1e840e4bf68c878b7909,2250,FTTH_WEB FAMILY XTRA,30,2021-04,13
4550,d6073d97172c1e840e4bf68c878b7909,850,FTTH_WEB FAMILY XTRA,10,2021-04,22
4551,d6073d97172c1e840e4bf68c878b7909,425,FTTH_WEB FAMILY XTRA,5,2021-04,15
4552,d6073d97172c1e840e4bf68c878b7909,100,FTTH_WEB FAMILY XTRA,1,2021-04,17
4553,d6073d97172c1e840e4bf68c878b7909,100,FTTH_WEB FAMILY XTRA,1,2021-04,01
4554,d6073d97172c1e840e4bf68c878b7909,300,FTTH_WEB FAMILY XTRA,3,2021-04,02
4555,d6073d97172c1e840e4bf68c878b7909,200,FTTH_WEB FAMILY XTRA,2,2021-05,16
4556,d6073d97172c1e840e4bf68c878b7909,200,FTTH_WEB FAMILY XTRA,2,2021-05,22
4557,d6073d97172c1e840e4bf68c878b7909,1500,FTTH_WEB FAMILY XTRA,20,2021-05,22
4558,d6073d97172c1e840e4bf68c878b7909,1500,FTTH_WEB FAMILY XTRA,20,2021-05,16
4559,d6073d97172c1e840e4bf68c878b7909,100,FTTH_WEB FAMILY XTRA,1,2021-05,19
4560,d6073d97172c1e840e4bf68c878b7909,850,FTTH_WEB FAMILY XTRA,10,2021-05,22
4561,d6073d97172c1e840e4bf68c878b7909,100,FTTH_WEB FAMILY XTRA,1,2021-05,04
4562,d6073d97172c1e840e4bf68c878b7909,850,FTTH_WEB FAMILY XTRA,10,2021-05,13
4563,d6073d97172c1e840e4bf68c878b7909,100,FTTH_WEB FAMILY XTRA,1,2021-05,16
4564,d6073d97172c1e840e4bf68c878b7909,425,FTTH_WEB FAMILY XTRA,5,2021-05,01
4565,d6073d97172c1e840e4bf68c878b7909,100,FTTH_WEB FAMILY XTRA,1,2021-06,04
4566,d6073d97172c1e840e4bf68c878b7909,3000,FTTH_WEB FAMILY XTRA,50,2021-06,04
4567,d6073d97172c1e840e4bf68c878b7909,1275,FTTH_WEB FAMILY XTRA,15,2021-06,22
4568,d6073d97172c1e840e4bf68c878b7909,850,FTTH_WEB FAMILY XTRA,10,2021-06,11
4569,d6073d97172c1e840e4bf68c878b7909,200,FTTH_WEB FAMILY XTRA,2,2021-06,22
4570,bd0cc5e96b24df6625fc68cbaf71b555,100,WEB STARTER,1,2021-04,20
4571,5bc8f4caad0c82624d8ba7b0e0ddd84e,425,STUDENT PACKAGE 2,5,2021-06,17
4572,f4bfb18a62563f9746ca9298b9a781f2,425,ANY JOY,5,2021-05,19
4573,bd0cc5e96b24df6625fc68cbaf71b555,1500,FTTH_WEB FAMILY PLUS,20,2021-04,19
4574,f4bfb18a62563f9746ca9298b9a781f2,425,ANY JOY,5,2021-05,19
4575,f4bfb18a62563f9746ca9298b9a781f2,100,ANY JOY,1,2021-05,22
4576,bd0cc5e96b24df6625fc68cbaf71b555,850,FTTH_WEB FAMILY XTRA,10,2021-04,19
4577,f4bfb18a62563f9746ca9298b9a781f2,100,ANY JOY,1,2021-05,22
4578,bd0cc5e96b24df6625fc68cbaf71b555,300,FTTH_WEB FAMILY PLUS,3,2021-04,22
4579,f4bfb18a62563f9746ca9298b9a781f2,425,ANY JOY,5,2021-06,19
4580,f89d6453483e44dbc00a7a09543a82e6,425,WEB STARTER,5,2021-02,01
4581,bd0cc5e96b24df6625fc68cbaf71b555,425,WEB FAMILY XTRA,5,2021-04,10
4582,f89d6453483e44dbc00a7a09543a82e6,300,WEB STARTER,3,2021-02,16
4583,bd0cc5e96b24df6625fc68cbaf71b555,425,WEB STARTER,5,2021-04,14
4584,f89d6453483e44dbc00a7a09543a82e6,850,WEB STARTER,10,2021-03,16
4585,f89d6453483e44dbc00a7a09543a82e6,850,WEB STARTER,10,2021-04,22
4586,bd0cc5e96b24df6625fc68cbaf71b555,300,WEB STARTER,3,2021-04,14
4587,f89d6453483e44dbc00a7a09543a82e6,425,WEB STARTER,5,2021-04,22
4588,bd0cc5e96b24df6625fc68cbaf71b555,200,WEB STARTER,2,2021-04,16
4589,f89d6453483e44dbc00a7a09543a82e6,425,WEB STARTER,5,2021-04,17
4590,f89d6453483e44dbc00a7a09543a82e6,425,WEB STARTER,5,2021-05,19
4591,bd0cc5e96b24df6625fc68cbaf71b555,425,FTTH_WEB FAMILY PLUS,5,2021-04,17
4592,8d8472d39b270801553f2d5e7c06fe22,4500,FTTH_WEB LIFE,75,2021-03,14
4593,bd0cc5e96b24df6625fc68cbaf71b555,850,WEB FAMILY XTRA,10,2021-04,17
4594,d4216c721db2d641e58b6a3b3558a1e7,100,WEB STARTER,1,2021-03,19
4595,949e14e85d36002ffb954d42d3366936,850,FTTH_WEB FAMILY PLUS,10,2021-03,19
4596,d4216c721db2d641e58b6a3b3558a1e7,100,WEB STARTER,1,2021-03,16
4597,949e14e85d36002ffb954d42d3366936,850,FTTH_WEB FAMILY PLUS,10,2021-03,19
4598,d4216c721db2d641e58b6a3b3558a1e7,425,WEB STARTER,5,2021-03,22
4599,949e14e85d36002ffb954d42d3366936,100,WEB LITE,1,2021-03,22
4600,5bacfb2cce2c7b3de15a2a6abed7ab81,850,WEB FAMILY PLUS,10,2021-05,22
4601,59322724d5029e5667d19ae164cdc16d,1275,FTTH_WEB FAMILY PLUS,15,2021-02,22
4602,5bacfb2cce2c7b3de15a2a6abed7ab81,425,WEB FAMILY PLUS,5,2021-05,16
4603,59322724d5029e5667d19ae164cdc16d,100,WEB FAMILY PLUS,1,2021-02,18
4604,5bacfb2cce2c7b3de15a2a6abed7ab81,200,WEB FAMILY PLUS,2,2021-05,16
4605,59322724d5029e5667d19ae164cdc16d,100,WEB FAMILY PLUS,1,2021-02,16
4606,5bacfb2cce2c7b3de15a2a6abed7ab81,425,WEB FAMILY PLUS,5,2021-06,22
4607,59322724d5029e5667d19ae164cdc16d,200,FTTH_WEB FAMILY PLUS,2,2021-02,13
4608,5bacfb2cce2c7b3de15a2a6abed7ab81,200,WEB FAMILY PLUS,2,2021-06,19
4609,59322724d5029e5667d19ae164cdc16d,100,FTTH_WEB FAMILY PLUS,1,2021-02,13
4610,915292e7b17f3394ec823f1584bd6e91,100,WEB STARTER,1,2021-02,16
4611,59322724d5029e5667d19ae164cdc16d,100,FTTH_WEB FAMILY PLUS,1,2021-03,01
4612,871e19e6394497355a61456fae44e71e,200,WEB LITE,2,2021-02,13
4613,59322724d5029e5667d19ae164cdc16d,1500,FTTH_WEB FAMILY PLUS,20,2021-03,14
4614,59322724d5029e5667d19ae164cdc16d,2250,WEB CHAMP,30,2021-03,10
4615,871e19e6394497355a61456fae44e71e,100,WEB LITE,1,2021-02,22
4616,59322724d5029e5667d19ae164cdc16d,765,FTTH_WEB FAMILY PLUS,9,2021-03,16
4617,871e19e6394497355a61456fae44e71e,100,WEB LITE,1,2021-02,10
4618,871e19e6394497355a61456fae44e71e,100,WEB LITE,1,2021-03,22
4619,59322724d5029e5667d19ae164cdc16d,3000,WEB CHAMP,50,2021-03,13
4620,871e19e6394497355a61456fae44e71e,100,WEB LITE,1,2021-03,16
4621,59322724d5029e5667d19ae164cdc16d,200,WEB FAMILY PLUS,2,2021-03,13
4622,59322724d5029e5667d19ae164cdc16d,300,WEB FAMILY PLUS,3,2021-03,14
4623,871e19e6394497355a61456fae44e71e,100,WEB LITE,1,2021-03,19
4624,59322724d5029e5667d19ae164cdc16d,425,WEB FAMILY PLUS,5,2021-03,13
4625,5ac9d5e02406067f6cc31d5436a5a8fb,850,ANY BEAT,10,2021-03,14
4626,96d972b2edfb5cf8c733f0fe2fa775a8,200,FTTH_WEB FAMILY PLUS,2,2021-06,16
4627,96d972b2edfb5cf8c733f0fe2fa775a8,200,FTTH_WEB FAMILY PLUS,2,2021-06,22
4628,96d972b2edfb5cf8c733f0fe2fa775a8,200,FTTH_WEB FAMILY PLUS,2,2021-06,13
4629,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-03,17
4630,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-03,22
4631,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-03,10
4632,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-03,22
4633,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-03,10
4634,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-03,14
4635,5ac9d5e02406067f6cc31d5436a5a8fb,1500,ANY BEAT,20,2021-03,22
4636,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-04,16
4637,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-04,19
4638,5ac9d5e02406067f6cc31d5436a5a8fb,850,ANY BEAT,10,2021-04,10
4639,96d972b2edfb5cf8c733f0fe2fa775a8,100,FTTH_WEB FAMILY PLUS,1,2021-06,22
4640,de52702a328d6e2af94e787741be8d7d,100,WEB LITE,1,2021-02,22
4641,de52702a328d6e2af94e787741be8d7d,100,WEB LITE,1,2021-02,16
4642,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-05,01
4643,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-05,22
4644,de52702a328d6e2af94e787741be8d7d,100,WEB LITE,1,2021-03,22
4645,de52702a328d6e2af94e787741be8d7d,100,WEB LITE,1,2021-03,22
4646,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-05,13
4647,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-05,10
4648,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-05,13
4649,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-02,11
4650,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-05,19
4651,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-02,13
4652,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-05,13
4653,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-03,01
4654,02059e815d999bda708149ae263946d3,425,LTE_WEB FAMILY PLUS,5,2021-05,16
4655,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-03,14
4656,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-06,14
4657,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-03,13
4658,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-06,19
4659,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-03,10
4660,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-06,13
4661,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-04,14
4662,02059e815d999bda708149ae263946d3,425,LTE_WEB FAMILY PLUS,5,2021-06,10
4663,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-05,13
4664,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-06,13
4665,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-05,22
4666,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-06,16
4667,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-06,13
4668,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-06,13
4669,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-06,19
4670,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-06,19
4671,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-06,13
4672,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-06,14
4673,02059e815d999bda708149ae263946d3,100,LTE_WEB FAMILY PLUS,1,2021-06,04
4674,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-06,01
4675,02059e815d999bda708149ae263946d3,200,LTE_WEB FAMILY PLUS,2,2021-06,19
4676,84e623c16270221211fb37ffa49d5fda,100,WEB LITE,1,2021-07,22
4677,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-06,19
4678,ad1fbd266133d085a60fe6ae199a04d5,200,ANY BEAT,2,2021-06,01
4679,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-06,13
4680,aff96389478c3c551ff5eff4fd98abcb,100,WEB STARTER,1,2021-02,10
4681,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-07,15
4682,aff96389478c3c551ff5eff4fd98abcb,100,WEB STARTER,1,2021-02,13
4683,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-07,16
4684,aff96389478c3c551ff5eff4fd98abcb,100,WEB STARTER,1,2021-02,10
4685,02059e815d999bda708149ae263946d3,1500,FTTH_WEB FAMILY PLUS,20,2021-07,13
4686,aff96389478c3c551ff5eff4fd98abcb,100,WEB STARTER,1,2021-03,10
4687,02059e815d999bda708149ae263946d3,100,WEB FAMILY PLUS,1,2021-07,19
4688,02059e815d999bda708149ae263946d3,100,WEB FAMILY PLUS,1,2021-07,14
4689,aff96389478c3c551ff5eff4fd98abcb,200,WEB STARTER,2,2021-03,14
4690,02059e815d999bda708149ae263946d3,850,FTTH_WEB FAMILY PLUS,10,2021-07,16
4691,aff96389478c3c551ff5eff4fd98abcb,200,WEB STARTER,2,2021-03,10
4692,83b2f83faba76ed481f026be3197caaa,425,WEB FAMILY PLUS,5,2021-02,22
4693,aff96389478c3c551ff5eff4fd98abcb,100,WEB STARTER,1,2021-03,13
4694,83b2f83faba76ed481f026be3197caaa,425,FTTH_WEB FAMILY PLUS,5,2021-03,16
4695,aff96389478c3c551ff5eff4fd98abcb,100,ANY JOY,1,2021-04,16
4696,83b2f83faba76ed481f026be3197caaa,425,FTTH_WEB FAMILY PLUS,5,2021-05,13
4697,aff96389478c3c551ff5eff4fd98abcb,100,ANY JOY,1,2021-04,10
4698,83b2f83faba76ed481f026be3197caaa,680,FTTH_WEB FAMILY PLUS,8,2021-06,14
4699,aff96389478c3c551ff5eff4fd98abcb,425,ANY JOY,5,2021-06,16
4700,83b2f83faba76ed481f026be3197caaa,680,FTTH_WEB FAMILY PLUS,8,2021-06,23
4701,aff96389478c3c551ff5eff4fd98abcb,100,ANY JOY,1,2021-06,02
4702,e0acecc8cf10f8ad9cd58cf9522f3ade,595,FTTH_WEB FAMILY PLUS,7,2021-05,04
4703,aff96389478c3c551ff5eff4fd98abcb,425,ANY BEAT,5,2021-07,14
4704,e0acecc8cf10f8ad9cd58cf9522f3ade,425,FTTH_WEB FAMILY PLUS,5,2021-05,10
4705,aff96389478c3c551ff5eff4fd98abcb,425,ANY BEAT,5,2021-07,10
4706,e0acecc8cf10f8ad9cd58cf9522f3ade,425,FTTH_WEB FAMILY PLUS,5,2021-05,16
4707,aff96389478c3c551ff5eff4fd98abcb,100,ANY BEAT,1,2021-07,10
4708,e0acecc8cf10f8ad9cd58cf9522f3ade,200,FTTH_WEB FAMILY PLUS,2,2021-06,22
4709,62d861689bba706fd5d5d8a1b86b517c,200,WEB PAL,2,2021-03,22
4710,aff96389478c3c551ff5eff4fd98abcb,100,ANY BEAT,1,2021-07,16
4711,62d861689bba706fd5d5d8a1b86b517c,200,WEB PAL,2,2021-03,17
4712,aff96389478c3c551ff5eff4fd98abcb,100,ANY BEAT,1,2021-07,10
4713,62d861689bba706fd5d5d8a1b86b517c,200,WEB PAL,2,2021-03,16
4714,aff96389478c3c551ff5eff4fd98abcb,100,ANY BEAT,1,2021-07,10
4715,62d861689bba706fd5d5d8a1b86b517c,300,WEB PAL,3,2021-04,19
4716,aff96389478c3c551ff5eff4fd98abcb,100,ANY BEAT,1,2021-07,11
4717,62d861689bba706fd5d5d8a1b86b517c,100,WEB PAL,1,2021-04,22
4718,aff96389478c3c551ff5eff4fd98abcb,100,ANY BEAT,1,2021-07,10
4719,62d861689bba706fd5d5d8a1b86b517c,100,WEB PAL,1,2021-04,19
4720,96d972b2edfb5cf8c733f0fe2fa775a8,200,WEB LITE,2,2021-02,10
4721,62d861689bba706fd5d5d8a1b86b517c,200,WEB PAL,2,2021-05,19
4722,96d972b2edfb5cf8c733f0fe2fa775a8,200,WEB LITE,2,2021-02,19
4723,62d861689bba706fd5d5d8a1b86b517c,300,WEB FAMILY PLUS,3,2021-05,16
4724,96d972b2edfb5cf8c733f0fe2fa775a8,200,FTTH_WEB FAMILY PLUS,2,2021-03,01
4725,a3434e3a611ba69b233514072ad2eb79,100,FTTH_WEB FAMILY PLUS,1,2021-04,13
4726,96d972b2edfb5cf8c733f0fe2fa775a8,200,FTTH_WEB FAMILY PLUS,2,2021-05,19
4727,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-05,19
4728,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-05,16
4729,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-05,13
4730,0fd63ddba63be062131e0c0eb8066192,200,ANY BEAT,2,2021-05,02
4731,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-05,13
4732,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-05,01
4733,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-05,16
4734,5ac9d5e02406067f6cc31d5436a5a8fb,425,ANY BEAT,5,2021-02,10
4735,2d3c09ba08e6a70dbc5988cbbb2fa115,680,WEB PAL,8,2021-06,16
4736,2d3c09ba08e6a70dbc5988cbbb2fa115,425,WEB PAL,5,2021-06,16
4737,2d3c09ba08e6a70dbc5988cbbb2fa115,425,WEB PAL,5,2021-06,19
4738,2d3c09ba08e6a70dbc5988cbbb2fa115,200,WEB PAL,2,2021-06,01
4739,2d3c09ba08e6a70dbc5988cbbb2fa115,850,WEB PAL,10,2021-07,23
4740,2d3c09ba08e6a70dbc5988cbbb2fa115,680,WEB PAL,8,2021-07,13
4741,2d3c09ba08e6a70dbc5988cbbb2fa115,510,WEB PAL,6,2021-07,16
4742,2d3c09ba08e6a70dbc5988cbbb2fa115,425,WEB PAL,5,2021-07,01
4743,2d3c09ba08e6a70dbc5988cbbb2fa115,425,WEB PAL,5,2021-07,01
4744,2d3c09ba08e6a70dbc5988cbbb2fa115,300,WEB PAL,3,2021-07,14
4745,1720696a0cc0328d0bef44d8bc538f8f,100,WEB STARTER,1,2021-03,22
4746,1720696a0cc0328d0bef44d8bc538f8f,200,WEB STARTER,2,2021-05,22
4747,1720696a0cc0328d0bef44d8bc538f8f,100,WEB STARTER,1,2021-06,01
4748,1720696a0cc0328d0bef44d8bc538f8f,100,WEB STARTER,1,2021-06,16
4749,96d972b2edfb5cf8c733f0fe2fa775a8,200,FTTH_WEB FAMILY PLUS,2,2021-05,10
4750,96d972b2edfb5cf8c733f0fe2fa775a8,100,FTTH_WEB FAMILY PLUS,1,2021-05,22
4751,a3434e3a611ba69b233514072ad2eb79,425,FTTH_WEB FAMILY PLUS,5,2021-05,10
4752,96d972b2edfb5cf8c733f0fe2fa775a8,200,FTTH_WEB FAMILY PLUS,2,2021-06,13
4753,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-05,22
4754,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-05,16
4755,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-05,01
4756,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-05,19
4757,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-06,19
4758,0fd63ddba63be062131e0c0eb8066192,200,ANY BEAT,2,2021-06,01
4759,0fd63ddba63be062131e0c0eb8066192,300,ANY BEAT,3,2021-06,19
4760,0fd63ddba63be062131e0c0eb8066192,300,ANY BEAT,3,2021-06,01
4761,0fd63ddba63be062131e0c0eb8066192,425,ANY BEAT,5,2021-06,16
4762,0fd63ddba63be062131e0c0eb8066192,200,ANY BEAT,2,2021-06,19
4763,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-06,22
4764,0fd63ddba63be062131e0c0eb8066192,200,ANY BEAT,2,2021-06,19
4765,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-06,19
4766,0fd63ddba63be062131e0c0eb8066192,200,ANY BEAT,2,2021-06,01
4767,0fd63ddba63be062131e0c0eb8066192,200,ANY BEAT,2,2021-06,07
4768,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-06,14
4769,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-06,19
4770,0fd63ddba63be062131e0c0eb8066192,200,ANY BEAT,2,2021-07,02
4771,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,01
4772,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,16
4773,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,10
4774,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,23
4775,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,13
4776,0fd63ddba63be062131e0c0eb8066192,200,ANY BEAT,2,2021-07,22
4777,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,13
4778,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,16
4779,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,00
4780,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,01
4781,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,11
4782,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,23
4783,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,13
4784,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,22
4785,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,14
4786,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,05
4787,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,05
4788,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,13
4789,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,22
4790,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,10
4791,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,16
4792,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,22
4793,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,13
4794,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,22
4795,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,22
4796,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,13
4797,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,17
4798,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,22
4799,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,14
4800,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,22
4801,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,01
4802,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,17
4803,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,04
4804,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,19
4805,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,01
4806,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,16
4807,0fd63ddba63be062131e0c0eb8066192,100,ANY BEAT,1,2021-07,01
4808,0c0b7fcdce3512b45183c83bbfee30fd,850,FTTH_WEB FAMILY PLUS,10,2021-06,19
4809,f0bfe44633863028b5519512c5177184,425,ANY JOY,5,2021-06,14
4810,f0bfe44633863028b5519512c5177184,200,ANY JOY,2,2021-06,11
4811,f0bfe44633863028b5519512c5177184,425,ANY JOY,5,2021-07,10
4812,949e14e85d36002ffb954d42d3366936,850,FTTH_WEB FAMILY PLUS,10,2021-03,15
