,event_source.hash,ACCOUNT_NUM.hash,CUSTOMER_REF.hash,FREE_VAS_Package,FREE_VAS_Month_Subscribed,FREE_VAS_Rental,FREE_VAS_One_Time_Charge,VAS_Count
17548,ee2c4a5439f4e91324675995686c6103,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2019-03'],[0],[0.0],1
17549,ee30ac4c75b3604fb0179663d43c42bf,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
17550,ee3420ac77ef743208a0cd1cd4be9917,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2019-04'],[0],[0.0],1
17551,ee35d0f0646306054a37b0206e91d0ac,d3e92a3b5f6d9389270489a762cd5b89,a1f1deda47c60394a0da563e30128f01,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17552,ee38e05462e143c0bb7e2f842b8b9e21,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17553,ee39a2400bae23dc56f130fe756620a0,6b4bfa1e32f513071c6b138a86c3bac9,0552174bba6950523aa45450f6690d02,['V_SLT Voice Service'],['2020-03'],[499.0],[0.0],1
17554,ee410dcd6c7c8f74db30b9d6feed8a68,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
17555,ee48063ed943323a1e35973a38dec93d,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17556,ee4bf2c06700d81bf69d5bfaa8deb449,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17557,ee4fe76990876ffba649fb71b683e91c,2b1f1161870583f0b5280e0c5d629c78,f8ba36bf0b0f8910475d26769ff2fea5,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17558,ee50d37f604c0c653eb8cac72c16f020,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17559,ee519327d2261b9c0645173be9e1d31e,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17560,ee54a86f5d1d9778844191d921c0140b,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17561,ee57a13113578d25d4f320934fd1cf43,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17562,ee57ee4dada62591a513428bf27d01f2,daa74e4f9afbb374acc64969fe778808,dffc1c556d835833616d2e57b50ed4b2,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17563,ee596959abc994126c3347098b58f886,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2019-03'],[0],[0.0],1
17564,ee59a99cf6a3475850126532d9392211,f8961bbbc0100bc1caa29f9c7592aad7,21a8ccc60bd8e7a0f18ec95b8bd74626,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17565,ee5e739d1c4b1755e8ddb5a77b18faeb,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17566,ee5e852c48793943446a5c0daacb9409,b30b53ebc3474896e19e08b36a4f6751,efeab37d377b0f32b7f70b159f824652,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17567,ee60070f63e7b97b0375ccc65dd33c5b,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17568,ee6297dcb6ce95eb951847a60272dc5a,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17569,ee62c5220683648354e0bd87abe66667,697ac4abb2f6162a2e0d4d81ffde9c37,bb2ca3d731f397753593d748c4aa7cbe,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17570,ee6380e0969e7f08e3b02716d16ca378,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17571,ee6465c0af2a4fdcd1899e8a13f20dbc,a0771244bf68ca2ecff49a90d0105188,d43d713ede2f4982ab2c487eff5f841a,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17572,ee66fe3af69e0c8a7cea15d12173420a,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17573,ee6a8207c0bfbcac2f6caeb20a81d5fe,df6875fca2553cd02b0e015f7bbd8497,88cc092ecc5291c4e696c52f0eef1f87,['V_DQ Contact Details'],['2019-01'],[0],[0.0],1
17574,ee6df1c04592e6cc63135c8ba607c7dc,c71143375d930fc5b584cec62192d1ff,1e349cab50911a97090c6eab866b0863,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17575,ee6f8a82d7875bf5a99731a81a9884c7,9886d2e4e61e33d0a4388667c7bfc68c,25765bc4c44f0184136f85a94d129d56,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17576,ee72fd79fec906b3cb6c286a7d96c12d,df42f109781d3f3314df8fc89001dd37,27f7021c0ac5a6942c88ba41639288a6,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17577,ee763ddc53a6e37d4b03413a114e7019,e70e570f19d93ffbd1385630a2351cc4,dfcf6eaee7341891479f229d10a4e18d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17578,ee77d91afbf8a12cca56be24cd4e9347,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17579,ee78f9b1b26a91e597ac88b2deb50c12,8b48c2dd79e17b76e1f62af3afd4cd2d,89d790db318515d2ec2b3aa948111520,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17580,ee791b6c42028a888a6c80fccfb002a6,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2019-02'],[0],[0.0],1
17581,ee7a60bdc163ff6c2d1deb33319b295d,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17582,ee7cd228d93be477a5e6fe255cc5d689,2d3c09ba08e6a70dbc5988cbbb2fa115,2202f30a933b2c161c159cba3e985d0a,['V_SLT Voice Service'],['2019-04'],[0],[0.0],1
17583,ee7eca791cdd897633e20963d9e99658,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17584,ee81cf14e04db7608f8f57f469372523,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17585,ee834efebb30961b7400876059973022,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
17586,ee857176d066ca458f46967298f98867,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17587,ee88534ccd9efe2f86a26dca892e66dd,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17588,ee8b9118691160fbc9dde21f90edd662,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
17589,ee90b65d4a88397e1bb572476e9ecbc3,dcab884afd6c1a13df78119714e9b76e,10cbb7cbabcfa7868a816f1f4f0187bb,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17590,ee93628c52a88f9b6f42f44c4b82624b,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,['V_SLT Voice Service'],['2019-07'],[399.0],[0.0],1
17591,ee97f6a19e933bcf1afa0dc01cc739df,dcab884afd6c1a13df78119714e9b76e,10cbb7cbabcfa7868a816f1f4f0187bb,['V_SLT Voice Service'],['2020-07'],[0],[0.0],1
17592,ee9b7fec21aaba436bd2f7fff64cb30f,f22295dcdeb9502825e7d6140bbf8542,d4529a42fb85d23b1589bf04a1b637d6,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17593,eea566f9afeefff5f5951d763c18004e,29e4ed1dd895c838aae14cef338f8640,6048d4cca6eb5b161321e536031dfe17,['V_SLT Voice Service'],['2019-02'],[0],[0.0],1
17594,eea63a6fa0399a13f0aed08e188f6f20,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17595,eea91777d225f12beff3bd873b9922cd,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,['V_SLT Voice Service'],['2018-07'],[0],[0.0],1
17596,eeafa71bbbca28c841e97f4845ba446a,c71143375d930fc5b584cec62192d1ff,1e349cab50911a97090c6eab866b0863,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17597,eeb1754456953fb66eba0ac5e4ea1555,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17598,eeb22b20291ffc7d0b8a495d0fdcf59f,06623c7ba64331f615ff83c5664b71bb,ac995f79a7164b89de084396352b343b,['V_SLT Voice Service'],['2018-07'],[0],[0.0],1
17599,eeb363b7d9633a5fe9091facc23d7735,dcab884afd6c1a13df78119714e9b76e,10cbb7cbabcfa7868a816f1f4f0187bb,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17600,eeb3d4e8933ad0eec7a28b0e5a9cd97c,16ba7704ef69803d3d41ebde44ad1c06,f7f58f60160d44ff1205c52c8676999f,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17601,eeb710715c61ded29522e5e4a4b61c26,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,['V_SLT Voice Service'],['2017-09'],[0],[0.0],1
17602,eeba968cd00c5204adca90ad80d8a4cd,dc89c97abbdbf84f7e6522267fa0650a,1075552a0b2fa88c7f1276aa501d2733,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17603,eebd5a1041c8b50da257478d20e96c63,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17604,eebdfc1e97505920b1818d38d33be346,d3e92a3b5f6d9389270489a762cd5b89,a1f1deda47c60394a0da563e30128f01,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17605,eec05cb9480c667c24c1bdc52fcc4739,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17606,eec28518ce020dc23e500e58fc80d0f1,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
17607,eec541643f6090f8a0ee1d6c78f8af3c,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
17608,eec657a8bae86784917f8c71fc003c3d,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17609,eec6bfde0919e751fbf94e9cc09caa11,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17610,eec9624fb76f6747b5f3434b3946c6c2,daa74e4f9afbb374acc64969fe778808,dffc1c556d835833616d2e57b50ed4b2,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17611,eed0ad3d7414e2e785072075c20ee07a,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17612,eed3f13f4903fdde3f6ef37778b51c9a,02059e815d999bda708149ae263946d3,45636ddd123db631d63e246c5d004400,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17613,eed4982c66d31d4d1d097d46883e4574,3d3025542b331edf61e07ff02f9efe07,5cbef04ff608253d3d058a251985a822,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17614,eed4dcc8be00d7e670828a15a0b4bd60,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17615,eed534853b53c1c1e788ec96a8f797f9,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17616,eed5dfed31471f93be8a4a737dc7ed67,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
17617,eed7f3f30674586c49a71e0a84f28ce9,309fe193ea75e56132828dd2a29a9b43,cce6d72ef6c22860aa23247a29510de3,['V_DQ Contact Details'],['2019-09'],[0],[0.0],1
17618,eed84876044159be4044feb03371ede6,6b4bfa1e32f513071c6b138a86c3bac9,0552174bba6950523aa45450f6690d02,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17619,eedd9d24cf8cf5ad106202e56ef5c02a,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,['V_SLT Voice Service'],['2018-07'],[0],[0.0],1
17620,eede6b1bc43373a709c525939be896f8,6b4bfa1e32f513071c6b138a86c3bac9,0552174bba6950523aa45450f6690d02,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17621,eedf4df43474f2924e2a7f4cbdbb57b6,d5b3f685fee264650b3de22f2bef0023,5dba81403ff06d5af8d260930300462e,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17622,eee828efa0a3dac5e0ec61c87cdf799c,d3e92a3b5f6d9389270489a762cd5b89,a1f1deda47c60394a0da563e30128f01,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17623,eee844ad9ccb78448bb5f03a860d69e2,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17624,eee9e0ebe2619fb7cae2c5d855004132,83041b23b6ad1c70326076d1210fa761,ac995f79a7164b89de084396352b343b,['V_SLT Voice Service'],['2018-07'],[0],[0.0],1
17625,eeeb1707457279e584f61e382910b0b5,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17626,eeed92cd56b2fc7c79cccf83fac4852e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
17627,eeee40f643b0ff5acf28ebf788effe1f,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17628,eef090d6e4f3a4db62bcdad1bb766ae1,f7e5d90e8464194308301a8f63a4678f,2a52b62c36a87cfe108b4c1f79060dc4,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17629,eef3bc192fd865415cb846fc345b4559,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17630,eef43af1eb996e4e41b0326aa1051283,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17631,ef01057b2e49d0a9b90f728b0e3c0b57,ccaea3a18f595dbcc3c88fa117e53d75,e11d3cad23ed7c78ea048605a80df32d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17632,ef029acca053f17c939f2f09b3c0d242,dcab884afd6c1a13df78119714e9b76e,10cbb7cbabcfa7868a816f1f4f0187bb,['V_SLT Voice Service'],['2019-11'],[0],[0.0],1
17633,ef03f5745e276fd6e9ee9bc19e0da70e,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17634,ef05ea93db86255f2696ba485c0cb759,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17635,ef08039356133edd12eadf4f6173b6c2,287cde10ae103ec451caeb0d47b7575c,0f1767cecb2a3b6f57e3e61b4c645f03,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17636,ef0846eff35b61ab21e8b01ca1929dea,96865fc6133b819d12691090d04871a4,4b1c1d0ce79c4be1cf1e6b57d331bdb9,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17637,ef0909e2362f4396cb934581145f8433,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17638,ef0aa5e6ebbcb659096a26c8e73928e3,02059e815d999bda708149ae263946d3,45636ddd123db631d63e246c5d004400,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17639,ef0b5a4eafc23706cc4ead18692341d0,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17640,ef0cc98b45622e17b372e1a49692fc57,57d0ebbfc42913b86c8b57d2b77dddf7,1437efffe7f5e9a411262bf9b6500199,['V_SLT Voice Service'],['2019-09'],[0],[0.0],1
17641,ef0f51caf8729e2c0c66983607078c7b,dc89c97abbdbf84f7e6522267fa0650a,1075552a0b2fa88c7f1276aa501d2733,['V_SLT Voice Service'],['2020-02'],[399.0],[0.0],1
17642,ef11c1808ef202a7966c3eb824b75fbb,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17643,ef1214e7ea7b72566228873d5f52befb,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17644,ef19376a510b9a63c1d218c773c26a64,0e21af5e3d7606ce824267be469373f1,7f1a3b290a68a1914f7a2469de3e9e53,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17645,ef1d0a337191ec36a16b2a5f19a76e9d,d3e92a3b5f6d9389270489a762cd5b89,a1f1deda47c60394a0da563e30128f01,['V_SLT Voice Service'],['2019-07'],[0],[0.0],1
17646,ef1e2374e34fa4f73b6b4ae1e640d318,8c8ed6fa766931d243fdc3b6c3509e75,3f47b71506904f10c33ab365bc3f9cbe,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17647,ef20106c2d6e753537be721d041ba533,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
17648,ef23f1964512a10b71a2752b02b8a8dc,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17649,ef25f7431ea7e57c9aaae5455b618f54,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17650,ef27512b7da4367928898e4eaa88f4a0,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17651,ef2be8f8e86cc8eb61893af83a6fae84,c71143375d930fc5b584cec62192d1ff,1e349cab50911a97090c6eab866b0863,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17652,ef2ee74ecb8d2c346e43a947c96ae1ee,2d69883b6d7f2f083acd6ef957fab59c,f913388f5b5c1b1a15635e4c5b7d17f5,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17653,ef32199f0aa596ff8a487da9fe605f2d,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17654,ef3649980fe182f5073d1e9a43eda25d,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17655,ef376f41dd9bd6da4bc02e03db2b0db8,effa08d56995eca5605bfea1e22f569c,cd2d3d2659faef676f63a2c696a8148a,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17656,ef39fb2c49946a3a980448e78143d3cf,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17657,ef3dd0ce533695e3b80fea769494a6ae,f22295dcdeb9502825e7d6140bbf8542,d4529a42fb85d23b1589bf04a1b637d6,['V_SLT Voice Service'],['2019-06'],[399.0],[0.0],1
17658,ef3f8175b8f5e48f6ead625ba8df5435,d3e92a3b5f6d9389270489a762cd5b89,a1f1deda47c60394a0da563e30128f01,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17659,ef3f891c0ec9b2d521b441e13c8bf43f,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
17660,ef412cc5cbb1fe3db174af331a2b98a3,dd5253ea4772b427cc0e87ff6535b058,bdfc0b71edc02a021536f91cff85f00a,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17661,ef430d923978cbb95a163ad49cee45ea,dcab884afd6c1a13df78119714e9b76e,10cbb7cbabcfa7868a816f1f4f0187bb,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17662,ef440d22123795f5019469ea5d35ac1c,df42f109781d3f3314df8fc89001dd37,27f7021c0ac5a6942c88ba41639288a6,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17663,ef44f9c40eb91163915be51b502e3a40,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17664,ef48b8f5cf00bb60306b18d3bd029065,9886d2e4e61e33d0a4388667c7bfc68c,25765bc4c44f0184136f85a94d129d56,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17665,ef492f0a234e414ecb0b0f99b24971d5,c310c8a2a64c63c047e5c05c546aa57d,c1a88711a769e4b74af51d1c978c71e1,['V_SLT Voice Service'],['2019-07'],[0],[0.0],1
17666,ef52826da06c79a660f31f3635a8fda6,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17667,ef55b993c9fc13be301aa6be5bdf9f93,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
17668,ef62e7fa949a8f65a35e4da0b1155f45,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17669,ef642404cf2b2cb4a656ef91c95f482d,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,['V_SLT Voice Service'],['2018-07'],[0],[0.0],1
17670,ef6424717857680632d4fae2863cf15e,06623c7ba64331f615ff83c5664b71bb,ac995f79a7164b89de084396352b343b,['V_SLT Voice Service'],['2018-07'],[0],[0.0],1
17671,ef6c6387c30aa4886de6e36ed7e0cd47,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17672,ef74b1171331411a4d2e9fada9158215,9c802b6b329dc1e3ba6e6c655a21e65d,395dd9f2747c6fa4336ee794b1cb6d72,['V_SLT Voice Service'],['2019-12'],[0],[0.0],1
17673,ef76a1a5dcbbaa0b93c2ad4a796a2965,b6843f3a59879c4ef1a15e4dcd4fd730,d35390d4e0482ab4e47ea1115840613f,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17674,ef783b8c75387cb4288bc2b58ff698a4,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17675,ef795bd9009b289853e437bdc3238ab2,6b4bfa1e32f513071c6b138a86c3bac9,0552174bba6950523aa45450f6690d02,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17676,ef7dbddd33053f758129225be317ffc6,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17677,ef7e46d20f5c214fcd044f9b92e9b86e,83041b23b6ad1c70326076d1210fa761,ac995f79a7164b89de084396352b343b,['V_SLT Voice Service'],['2018-07'],[0],[0.0],1
17678,ef7ee66c70fee772070f1d39575f652e,f22295dcdeb9502825e7d6140bbf8542,d4529a42fb85d23b1589bf04a1b637d6,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17679,ef84099797d5f74551d493efc9006c06,6b4bfa1e32f513071c6b138a86c3bac9,0552174bba6950523aa45450f6690d02,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17680,ef84fa0ec9b259dc1570a4a100e779c6,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
17681,ef873331f7c187bd00de2ec92ca8b63e,dee353476ebf67f9a8b08eca6c2326b3,51068665322af30516239407a7db17f8,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17682,ef88531452885dc6bb80b49c78648e65,fdc0c942192893debf36d9898f829dff,9503e2abdb96e59250a65c1542017959,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17683,ef89d85a1a9cbf3c83b072a680522adc,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17684,ef8dc7c04aac0e231d8f6eeb4151cae9,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
17685,ef91cacb6faa978559761b7c618c4655,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
