,ACCOUNT_NUM.hash,Megaline_Package,Megaline_Month_Subscribed,Megaline_Rental,Megaline_One_Time_Charge,Package_Type,MEDIUM
218,0fc402a5a32a7f6adb52268707e1597d,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['2018-08', '2018-08', '2018-12', '2019-05']","[740.0, 899.0]",[],"['Other', 'Voice', 'BB', 'PeoTV']","['MC', 'MC', 'MC', 'MC']"
219,0fe2e3b19fef0e99885d5f62cc37c22d,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
220,0fe330b5c191c81b132ace54c42e1d85,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-09', '2019-10']","[899.0, 740.0]",[],"['PeoTV', 'Other', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
221,100986a8c25cbe3257cd184a42453dda,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-12']",[740.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
222,1022655080756ed52c8ae8deea6a1c79,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
223,1047b93a01ee2e0d73e912a8ef49f249,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08']",[690.0],[],"['PeoTV', 'Voice', 'Other']","['MC', 'MC', 'MC']"
224,106b294d38a869b35ccd8fa33e94a243,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
225,107512d50296a0dd95997fc9097f3ecf,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2020-04']","[899.0, 450.0]",[],"['PeoTV', 'Other', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
226,109e9449d13996c08b9d0436d040f74a,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
227,10b960662439a9e7879c63ab6c5feba5,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service']","['2018-08', '2018-08', '2018-08']",[690.0],[],"['Other', 'PeoTV', 'Voice']","['MC', 'MC', 'MC']"
228,10bc779f0d7e92c53cbfc22ea0b661fc,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
229,10e5d3f3cd5c10d5cd754ad53d889fb6,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
230,110d73a255f797b45e564f32164e646c,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service']","['2018-08', '2018-08', '2018-08']",[550.0],[],"['Other', 'Voice', 'PeoTV']","['MC', 'MC', 'MC']"
