,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental
Month_Subscribed,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07
event_source.hash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c430d4572b296baa400cef6dca22a243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,750,750,750,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c543420ba9e210f307f495f5c8527f86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,1900,850,0,0
c557b7d491a1c62c8ed7441b272eabeb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,0,0,0,0,0
c602c0e381106c6e97e96c49d9ad4d29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,425,850,850,0
c771fd06c724a9b4b88b6f49aa40e525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0
c8222c339f45355fdbc2244776e7e9a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,950,0,0,0
c8303f3e470481c77475e0fb7162c57b,0,0,0,0,0,250,0,0,0,0,0,0,0,750,250,2750,0,250,0,1500,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,750,0,1250,2500,0,0,0,0,0,0,3750,0,425,725,0,850,3740,0,2125,0,0,0,0,0,0
c8cccdf404fee6600f2c8c00a0d9f8d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb9c51b8edb7599d16326a8bb5989914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,1050,0,0,0
cc2d60ad0d0d1335e1db97c80c671b5c,0,0,0,0,0,0,0,0,0,0,0,0,0,4750,3000,6500,6000,8750,2750,9500,11250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cced5c0b9cbfdcb601361d7d52c4e487,0,0,500,0,750,0,0,0,0,0,0,0,0,0,0,250,1500,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf980d9ba21d8efa76099324e50ceb0d,250,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d053977426d720e8811915b5bb1c9310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,750,0,0,680,850,795,0,965,0,0,0,0,0,0,0,0,0
d099557b3f78da46161b61bd8730983d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1500,750,750,750,2250,750,2250,0,0,0,0,100,100,1275,0,0,0,0,0,0,1360,850,0,0
d0f258b3f86587e51643bd2826b299bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d190c1dcf8fc76a8143ca9c0446bebf1,1250,0,2500,0,0,0,0,0,0,0,0,0,0,0,1500,1250,0,750,0,0,750,750,0,1000,0,0,0,4500,1500,1250,750,750,0,0,0,0,0,0,0,900,0,0,2250,0,0,0,0,0,0,750,750,8250,850,1785,2550,3400,2975,0,0,0,0,850,0,0,2550,4250
d1aa5a22471d41aacd739079ce305182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,0,0,0,0,0,0,0,0,0
d285cd403f0bcedf0072777ef9a724d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,1000,0,0,0,0,0,3750,0,1000,1500,2250,1000,750,750,750,750,1000,4500,1750,4250,0,4000,3650,2300,2500,3400,11550,9750,750,5900,250,5250,400,1275,2750,425,1575,425,725,0,200,850,1450,2525,1605,5220
d2c323b7e97adf1ec86ae36d1c6bbde1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
d2e155cbe1938921c2fbf9e6114ce47f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,500,500,750,250,3300,0,0,0,0,0,0,0,0,0,0,100,0,425,0,0,0,0,0,0,0,0,0,850
d30b70fe79517935dac52d65e5c060d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,0,0,1500,1250,0,0,0,0,0,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d35acb430e3221e4309d517da6ba7fea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,1700,1700,1275,2125,1275
d41d8cd98f00b204e9800998ecf8427e,0,0,0,0,3750,0,0,0,0,0,0,0,0,1750,3000,2500,2000,2500,4250,2250,4900,5550,4950,7500,6250,4000,4750,14250,13450,11650,8750,4500,3000,5000,5500,4250,4750,7250,4750,7000,8750,4750,11500,5750,10150,8800,4750,1000,3750,7250,5000,8250,6675,6950,2950,6750,9050,7450,5650,1900,825,23100,22400,12525,14450,17100
d5904488d8a68c479c4cba71d5ebd0b8,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1050,0,0,0,0,0,0,0,0,0,2975,1500,2125,1700,2775
d626f526b9a1facdfc9ead71949fd137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,200,0,0,0,0,0,425,0
d7515b0ed8141e075023da5947b714bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400
d8910e1ed3b8a7cf527fbcf390cd581a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
d930636daa1bb9682b64d2decb2345ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,750,0,0,0,0,0,0,0,2250,0,0,0,750,6900,5400,0,250,3750,0,200,0,100,0,200,0,0,0,0,0,0,0,0
d9f49c6a06e27f02838f5fea739296a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,0,0,0
dae1f87bde16b28980f1cd66e81cb9e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,1275,0,200
dae260cdb5f4b4ac637c62e7f378bf05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,300,0,0,0,3400,1050,850,3475,2775
dc4c503483f5a1f677928a24476e9cf6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875,1875,1875
dd10166ec89e9ccf6ed04b5841495a99,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,250,0,0,0,0,0,0,0,0,0,0,750,250,750,0,0,0,0,250,900,0,0,5250,0,0,2250,0,0,750,0,2700,2700,0,0,0,2500,850,725,0,525,2750,850,0,0,0,0,0,425,850
ddf2d8e131e1df2ab850a452316c2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,850,1020,1700,1700,850
de5417a8d087bd744823e3d62e413997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,425,0,300
dec03d41335fcf18e545c928b186869d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,1500,0,0,0,0,0,0,0,3750,0,0,0,750,0,0,0,0,0,0,1000,750,0,0,750,750,0,0,1500,0,0,0,0,850,0,0,0,425,0,425,0,0,0,0,0
dfd3467366b69aa2aea32669ec6772d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3525,0,0,0,0,0,0,2550,0,0,0,0
e04654b05fe3aa04a1a458934a8d52bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0
e11eb9854bddb4a3ad7256fab40d1eb0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0
e263d761622b98bfae2d49726f52be56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0
e27efc248ee2433fdeb99674f3c2d234,1500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1500,0,0,0,0,750,750,0,0,0,2550,0,3500,250,250,750,0,0,0,0,1000,0,0,0,1500,5400,0,10800,5400,0,5400,5400,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,425
e364512e2231ec117630d0aa701fd09f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3ba3b976d5d470874a95ba467ef3dd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,425,425,0,0,0,850,1250,425,400,0
e3f9dc2c115e3c393ca7b856fef540fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,750,0,1500,0,0,0,0,0,750,0,0,0,0,1500,5625,3375,3765,0,0,0,700,0,0,0,0,3000
e51412433ce5494392866a956f2db496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5ed64be8cbe8f46adcfe6babcde1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,4450,1575,1500,0
e61bbdd7896ace2c93ad082849a5ac92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425
e725f095c7e944a2f398ac36e7262134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0
e768235fc10c507203ebd8de2bddc01d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e87d89c1f19792472ea316caa7dbde01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0
e8a7c602cffd42267a0e930b0225e7d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,6000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9675ccb6f64b51e89e6d6720937445a,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,3000,5700,1500,23250,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,2250,0,2300,8350,0,9000,0,0,0,0,0,0,0,0,12000
ea0e08378e34095bc49bdd71429dddb8,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,750,750,750,0,750,750,1500,1500,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,750,0,0,0,0,0,0,0,0,0,425,595,0,0,0,0,1275,0,925
ea84fd3eda1b3b18b546a70b3deefb79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,850,0,0,0,0,0,3000,425,1500,0,1925
eb8ee890d4dfdb471d2f6a6de471931d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
ec0a6b5806352b1c3266f54a2936d563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0
eebd6e233e96328464a5447ab4fdf6b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0
ef0846eff35b61ab21e8b01ca1929dea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef7893260e3f3f1d6b7b350d2c4d7597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,200,0,0,0,0,500,100,100,0,0
efa3b45e535759c1ad8a46853edd576f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850
f20faf7a2ee246cbcd427f21d883cea4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,6000,0,7600,0,4125,3000,0,0,0,0,0,0,0,0
f23d6e804df93ab64eaf1c29918cc868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0
f309fe61d5cb7f33b20b273e7885a94d,250,750,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,750,1250,1500,1500,750,0,0,0,0,0,750,750,0,1500,0,0,0,0,0,1000,0,0,1250,0,0,0,0,0,750,0,0,0,0,0,0,850,850,425,0,0,0,4170,2350,3425,7425,6850
f3c5c4b3f9a9b81b83d4e7b8b1f35948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4aebd215c0eed77f6f4961916f8d2d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0
f6b26042c553980b980c65fa17863e48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,750,0,750,0,0,0,0,0,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8073d74e9caa84fdd94b43861c1ae8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa05b28af3d1339f6777444696743db6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2250,5650,3150,0,0,500,4500,0,0,0,0,0,3900,9600,0,0,0,0,0,0,0,0,0,9500,3750,0,0,0,0,2250,2750,0,0,750,750,0,1360,2835,2380,2450,4445,1360,1615,0,510,2210,6260,6230,4250,5100
fa0c8ed6e92cef355b0e22b8223344e3,0,0,0,0,250,0,0,0,0,0,0,0,3000,750,1500,3000,3750,3000,3750,3750,2250,2250,2250,1500,1000,3750,1500,750,0,0,0,0,0,0,0,0,750,1500,0,0,0,0,1500,0,0,0,1500,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa4b7f2bf5551ec6fcd1a0aa4ca77426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,850,200,425,0,0
fb492dec013ea61013ac6d85897b0f19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,250,0,500,0,0,250,100,0,0,0,0,0,0,0,0,0,0,0,0,0
fbfeb5f9c94ceed16035be418aadb06c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,425,0,200,600,810,100,0,400
fd4e6131d35294db04e27fae958c0dd2,0,0,0,0,0,0,0,3000,1000,1500,2750,250,0,0,0,0,0,0,2750,250,0,500,250,0,0,0,500,0,0,0,250,250,1250,1500,4250,1250,1000,2500,1500,3250,0,250,2000,1000,750,3000,3500,0,500,0,0,0,0,0,0,300,0,525,0,0,0,850,600,300,0,200
fdfaf5fa5700c3f377d21a6ceddeef0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
