,201908,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,Usage_Rating_Scaled,Usage_Rating_Categorical
year-month,,,,,,,,,,,,,,
PSTN.hash,,,,,,,,,,,,,,
7c22f52fac1ebe6fa2a0e333217ca846,1.0,0.5,0.25,0.1875,0.5,0.1875,0.375,0.125,0.125,0.375,0.1875,0.5,0.359375,MEDIUM
7c42adbaf02b9c3175b620d3978a0e5b,0.25,0.0625,0.375,0.375,0.5,0.375,0.5,0.5,0.75,0.5,0.5,0.5,0.4322916666666667,MEDIUM
7c9a0de6f0d6b676129c7fb0bc88e2f2,1.0,0.75,1.0,1.0,0.75,0.5625,0.75,1.0,0.75,0.75,0.75,0.75,0.8177083333333334,HIGH
7cd8a12de8be31fb4d0d520e4727b960,0.3333333333333333,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048611111111111105,LOW
7ce8c3da472c8321a2a13e2adc828273,0.75,0.5,0.5,0.375,0.1875,0.0625,0.125,0.5,0.375,0.25,0.125,0.1875,0.328125,LOW
7cecad30e63ce83626b238551f975f60,0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,LOW
7d0456b9a160d90a29ac5122e8ce779d,0.3333333333333333,0.125,0.25,0.125,0.0625,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.17881944444444442,LOW
7d272823f519a1fa0d27d6f6dc1ffd28,0.3333333333333333,0.25,0.125,0.25,0.375,0.25,0.375,0.375,0.25,0.125,0.1875,0.25,0.26215277777777773,LOW
7d32062e46268a67e998c2b730e5482d,0.5,0.375,0.5,0.5,0.5,0.375,0.25,0.5,0.25,0.75,0.5,0.5,0.4583333333333333,MEDIUM
7d33fd0f5604d7d139d2d0a23cf32785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.375,0.25,0.09375,LOW
7d9d875f1a26e7017f03e434a5d484ac,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,LOW
7da311353fe3bbf24095c7d830993f3c,0.75,0.5625,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,LOW
7ddee188bf3d936aa0877c566a05349f,0.0,0.0,0.1875,0.5,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.375,0.11979166666666667,LOW
7de3419ef0e239ac7b6d39e444312f33,0.16666666666666666,0.125,0.25,0.125,0.125,0.25,0.375,0.0625,0.0625,0.0625,0.125,0.0625,0.14930555555555555,LOW
7e093fa7309a36dfda63cc1dcdcdda6e,0.08333333333333333,0.0625,0.125,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.16319444444444445,LOW
7e0a6c2b0efd570918d1a7d2c5dfa612,0.08333333333333333,0.0625,0.0625,0.25,0.25,0.125,0.0625,0.0625,0.25,0.5625,0.75,0.75,0.2725694444444444,LOW
7e2f7cef44ccac863691ec25019df475,0.16666666666666666,0.125,0.125,0.125,0.375,0.375,0.1875,0.25,0.125,0.125,0.125,0.125,0.18576388888888887,LOW
7e3969e2fb0fa148d817d3569b3eab3f,0.3333333333333333,0.25,0.25,0.25,0.25,0.375,0.25,0.5625,0.5625,0.375,0.5625,0.375,0.3663194444444444,MEDIUM
7ed914416e874855237ffa62578cecc5,1.0,0.75,0.0625,0.0,0.0,0.0625,0.5,0.5,0.5,0.5,1.0,0.75,0.46875,MEDIUM
7ee5619a4a638d6f1eee35bcc7a4de80,0.75,0.25,0.375,0.0625,0.0625,0.25,0.5625,1.0,1.0,0.5,0.75,0.75,0.5260416666666666,MEDIUM
7f0f34ee8e786e54e328cecbe75dbdf2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.005208333333333333,LOW
7f3f21da1cd83f3f5a8c4a7e7d5f14e6,0.08333333333333333,0.1875,0.0625,0.1875,0.1875,0.1875,0.0625,0.0625,0.0625,0.1875,0.1875,0.1875,0.13715277777777776,LOW
7f663d5c709384264f01801dc9f6676f,0.0,0.0,0.0,0.0,0.0625,0.5,0.125,0.0625,0.0625,0.0,0.125,0.1875,0.09375,LOW
7f8afece1881d4405aee9dc06ca30411,0.0,0.0625,0.5625,0.75,0.5625,0.375,0.0,0.0625,0.375,0.5625,0.5625,0.375,0.3541666666666667,MEDIUM
7fa1e4d106057ddb6389fa7cda347bff,1.0,0.25,0.375,1.0,0.5625,0.0625,0.1875,1.0,0.1875,0.75,0.5625,0.75,0.5572916666666666,MEDIUM
7fa3296ae71b6d2bb2ff46f97218940d,0.0,0.5625,0.5625,0.25,0.5625,0.375,0.5625,0.5625,0.75,0.5625,0.5625,0.5625,0.4895833333333333,MEDIUM
7fa71a5edd50c032abbed173ff29aadc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HIGH
7ff46ad76c4f501eb5cf5cfa1451d98d,0.75,0.375,0.375,0.375,0.5625,0.125,0.375,0.5625,0.75,0.25,0.0625,0.5625,0.4270833333333333,MEDIUM
80160027d35e30e0a80b97e589f23cd4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.03125,LOW
80321cbd892e01d2664079a5d7528fa3,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,0.8541666666666666,HIGH
80395efe449ad977905063e83f4b72ec,0.0,0.125,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,LOW
803d67e74499257cb99af1816d605aaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.005208333333333333,LOW
805fb861e55a43bd5bdf92cf6bc70410,0.16666666666666666,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.5,0.5,0.5,0.2638888888888889,LOW
80687240accd39f18fd847ee66faaa1d,0.75,0.5,0.5625,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.75,0.75,0.796875,HIGH
80787c2cfa1b326ce15910b3daf38966,0.25,0.25,0.25,0.25,0.25,0.1875,0.5,0.5,0.25,0.25,0.5,0.5,0.328125,LOW
8090b28820e2e2e784656a5f9ddbb90b,0.5,0.375,0.5625,0.375,0.5625,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.6145833333333334,MEDIUM
809a358d0a83323de1e99fa47ed909e5,0.08333333333333333,0.375,0.375,0.25,0.25,0.25,0.5625,1.0,0.375,0.5625,0.5625,0.375,0.41840277777777773,MEDIUM
80d136cfb0e2ce1498784a3165c12049,0.08333333333333333,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03819444444444444,LOW
80ee12d1dbe4af2c222a775e257b000d,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.75,0.5,0.13541666666666666,LOW
81011666077bb7c862750af6d5e04baa,0.0,0.0625,0.5,1.0,1.0,0.75,1.0,0.5,1.0,1.0,0.75,0.75,0.6927083333333334,HIGH
8166c2b12c315b5c901fe83157afa24c,0.75,0.5625,0.5625,0.75,0.75,0.5,0.375,0.0,0.125,0.75,0.75,0.5625,0.5364583333333334,MEDIUM
81758ff917d5409156ad70f33811ce66,1.0,1.0,1.0,1.0,0.75,0.25,0.0625,0.75,0.75,1.0,0.0625,0.0,0.6354166666666666,MEDIUM
8178239b0e0c7353da0d5c14066a0c9a,0.0,0.0625,0.75,0.75,0.75,0.75,1.0,1.0,0.75,0.125,0.5625,0.75,0.6041666666666666,MEDIUM
819843e37816ebcbe4973a059667eb54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.14583333333333334,LOW
81cdc716998cf7a22c87600415056adf,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.375,0.4930555555555555,MEDIUM
81fe6bb2d1c5469009626fd324568448,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.16666666666666666,LOW
822e80e99936f1fc2271a393285870a6,0.16666666666666666,0.1875,0.1875,0.1875,0.1875,0.1875,0.25,0.25,0.25,0.25,0.5,0.5,0.2586805555555555,LOW
8275004266963069f3093a21fbd3ab7e,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0625,0.0,0.0,0.0,0.09201388888888888,LOW
828968af136b51b69db6dfe57ab1f1bf,0.5,0.5,0.25,0.5,0.5,0.375,0.75,0.5625,0.5625,0.75,0.5,0.75,0.5416666666666666,MEDIUM
82bcf091c21f95366b542d97847ca3ec,1.0,1.0,1.0,1.0,1.0,0.5625,0.1875,0.0625,0.0,0.0,0.0,0.0,0.484375,MEDIUM
8308d0f70f9bd34daee90d79d5af2d4e,0.08333333333333333,0.0625,0.25,0.25,0.375,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.1267361111111111,LOW
834dad7367736c3ad194b0fcecb9fdfa,0.5,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.5,0.5,0.25,0.25,0.4479166666666667,MEDIUM
84ca8dbab5b758fa4da36a91d52061a7,0.08333333333333333,0.125,0.125,0.125,0.5625,0.5625,0.75,1.0,0.75,0.5625,0.5,0.5,0.47048611111111116,MEDIUM
84e70b1a81e88086f2e2731d37bf38e7,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.125,0.1875,0.125,0.0625,0.08333333333333333,LOW
85812be38c659bde40b930639107ed65,0.16666666666666666,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.125,0.1875,0.125,0.125,0.1875,0.11284722222222221,LOW
85d6118f7c6b6bd12df68ae6883c4ad0,0.25,0.1875,0.1875,0.5,0.1875,0.25,0.5,0.25,0.25,0.1875,0.1875,0.25,0.265625,LOW
85df276e267da540065827a80e4bc4c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0625,LOW
861c0ebebbc9e9dd1e630ad62d9565c2,0.16666666666666666,0.125,0.0625,0.125,0.0625,0.0625,0.0625,0.125,0.125,0.125,0.125,0.125,0.10763888888888888,LOW
867963358df3e9cc648d717b6759d3d3,0.5,0.75,0.5625,1.0,0.0625,0.75,0.75,0.75,0.75,0.75,0.5,1.0,0.6770833333333334,HIGH
86a8fd48b378f5e46bd5dfbd4da87be7,0.16666666666666666,0.1875,0.375,0.375,0.375,0.125,0.375,1.0,0.75,0.75,1.0,0.5625,0.5034722222222222,MEDIUM
86f7a491bad09629d5cf4d20eb6bd57d,0.16666666666666666,0.125,0.0625,0.125,0.125,0.0625,0.0,0.0,0.0,0.0625,0.125,0.125,0.08159722222222222,LOW
870b7685f7146557933b66bde37d763e,0.08333333333333333,0.0625,0.0625,0.1875,0.125,0.125,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.09027777777777778,LOW
87788b9ce2673fac076c96b8a637475e,0.75,0.5625,0.125,0.375,0.125,0.125,0.375,0.5625,0.5625,0.5625,0.125,0.75,0.4166666666666667,MEDIUM
877f800a5bc5117ea6e2021107f5cb9a,0.0,0.75,0.75,0.25,0.25,0.1875,0.25,0.25,0.25,0.0625,0.0,0.0,0.25,LOW
878ea1731be312088b301b4139f5bf37,0.16666666666666666,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.125,0.125,0.1875,0.0625,0.16493055555555555,LOW
87982c45d5c8ccde8b83f5c0a989106e,0.16666666666666666,0.75,0.5625,0.75,0.75,0.5625,0.75,0.75,1.0,0.75,1.0,1.0,0.7326388888888888,HIGH
87a25834b97075e230f0e7237b6205b7,0.6666666666666666,0.75,0.375,0.5,0.5625,0.5,0.5,0.375,0.5,0.75,0.75,0.5625,0.5659722222222222,MEDIUM
87c5b4414b6fddab2c9cf2838758b8fe,0.5,0.375,0.1875,0.1875,0.1875,0.1875,0.375,0.375,0.375,0.1875,0.1875,0.125,0.2708333333333333,LOW
8820a949299d6801eb4def58bc6c4a56,0.25,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,LOW
8822b88cbe6c146be2046f44d4a327a6,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.1875,0.75,0.75,1.0,1.0,0.7864583333333334,HIGH
8844f94d0ef88fae23d272f86bd9f371,0.5,0.125,0.125,0.125,0.1875,0.125,0.1875,0.1875,0.1875,0.1875,0.1875,0.0625,0.18229166666666666,LOW
885b5abbe6f599379f6eb417371cc518,0.0,0.375,0.5625,0.375,0.5625,0.5625,0.5625,0.5625,0.0625,0.0,0.0,0.0,0.3020833333333333,LOW
8897f8bc67db4d8c1e2c0f47ee481ab5,1.0,0.5,0.75,0.75,0.75,0.75,0.75,0.5625,1.0,1.0,1.0,1.0,0.8177083333333334,HIGH
88c16016e195e137c60156c619027190,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9791666666666666,HIGH
893c455bca45b690b3e198aa7cee8eef,0.5,0.375,0.375,0.375,0.375,0.375,0.5,0.375,0.75,0.5625,0.5625,0.25,0.4479166666666667,MEDIUM
89662e164c3791845060b0359c2fbb83,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.9791666666666666,HIGH
89724bce7410e5ebde794e3842a464a1,0.08333333333333333,0.0625,0.0625,0.125,0.125,0.25,0.25,0.125,0.25,0.25,0.375,0.125,0.17361111111111108,LOW
8976676934b74166fcd0c6769ef575ed,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.5625,MEDIUM
89ac6b08984cdf82d6b9ff8e299670fb,0.16666666666666666,0.125,0.125,0.0625,0.125,0.0,0.0,0.0,0.125,0.25,0.5625,0.5625,0.1753472222222222,LOW
89d7a37b585d7ad1bdd97ebadb6a7352,0.75,0.0625,0.0625,0.1875,0.5,0.125,0.5625,0.75,0.75,0.5625,0.75,0.5625,0.46875,MEDIUM
89f2312a8df79e88c2b6cd96880bbc6d,0.25,0.1875,0.375,0.5625,0.75,0.375,0.375,0.375,0.75,0.5,0.75,0.75,0.5,MEDIUM
8a5341d5cdf22b7c17484550df68b002,0.0,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.6875,HIGH
8a5b9aeec0dafb86349eab0ff9e9032b,0.6666666666666666,0.375,0.375,0.5625,0.5625,0.5625,0.5625,0.375,0.75,0.5,0.5,0.5625,0.5295138888888888,MEDIUM
8ac7b673c4a780f140d626ddb51463d6,0.0,0.0625,0.0625,0.125,0.5625,0.125,0.0,0.25,0.375,1.0,1.0,0.75,0.359375,MEDIUM
8ad28c4ebe0baa1939769cb4217c57f0,1.0,0.75,0.75,0.75,1.0,0.75,0.75,0.75,1.0,0.75,0.5,0.75,0.7916666666666666,HIGH
8afa71ebe6fde624024134b1f73c454f,0.16666666666666666,0.125,0.125,0.0625,0.125,0.1875,0.0625,0.0,0.0625,0.0625,0.25,0.25,0.12326388888888888,LOW
8b325650051d85836be355767042b9be,1.0,0.1875,0.75,1.0,0.75,0.375,1.0,1.0,1.0,0.75,0.25,1.0,0.7552083333333334,HIGH
8b384ad5e4abdf30a64d322b0be1ec45,0.0,0.1875,0.1875,0.5,0.5,0.5,0.75,0.75,0.75,0.75,1.0,0.75,0.5520833333333334,MEDIUM
8b8d51329ae8da0ad00a8a9d8ef6ed2e,0.25,0.1875,0.0625,0.0625,0.0,0.0,0.0625,0.25,0.0625,0.0625,0.0,0.0,0.08333333333333333,LOW
8bb94a40c1ff97ca8d2cbbdd7b72302d,0.3333333333333333,0.5,0.5,0.5,0.25,0.25,0.75,0.75,0.5,0.5,0.5,0.25,0.46527777777777773,MEDIUM
8bce192f1a4cf21bcd65958a32f537ed,0.75,0.5625,0.75,0.375,0.75,0.75,1.0,1.0,0.5625,0.0,0.0,0.0,0.5416666666666666,MEDIUM
8be03a45565c4d9b39053f51032cff6c,0.16666666666666666,0.25,0.25,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.5625,0.3524305555555555,MEDIUM
8bfa801fa227d19d420e5164acc6161c,0.5,0.5,0.5,0.375,1.0,1.0,0.5,0.75,0.75,0.5625,0.5625,0.75,0.6458333333333334,MEDIUM
8c49059537fccbcde5d25d91abe76498,0.3333333333333333,0.25,0.375,0.375,0.125,0.125,0.0625,0.0625,0.125,0.375,0.75,1.0,0.3298611111111111,LOW
8c634e339dab107bdd4c5e5e530ad6c7,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.0625,0.0625,0.07465277777777778,LOW
8c649bef61fd1ac8c0c4aa3288dcc896,0.6666666666666666,0.375,0.5625,0.75,0.75,0.75,0.75,0.5625,0.75,0.75,0.5625,0.5625,0.6493055555555555,MEDIUM
8c689b89d1ea49e50d3da3092e0fdec8,0.08333333333333333,0.0,0.0,0.0,0.0625,0.125,0.125,0.0625,0.0625,0.0625,0.0625,0.125,0.0642361111111111,LOW
8cc2085e88a28c00e6b32b699ad7363e,0.0,0.0,0.0,0.1875,0.375,0.75,0.5,0.0625,0.5,0.75,0.75,0.5625,0.3697916666666667,MEDIUM
8ce177a205e0f8f6e01d7c904e28dcbd,0.25,0.375,0.5,0.5,0.5,0.5625,0.5,0.5,0.5,0.5,0.5,0.5,0.4739583333333333,MEDIUM
8d330c563ec117399b853b44eb7a259e,0.75,0.75,0.75,0.75,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.7916666666666666,HIGH
8daa4b7338616e7dd95fc86ea4cf8f34,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.25,0.5,1.0,1.0,1.0,0.8541666666666666,HIGH
8e074467ef62a1ebb8b88a2eb7f6d0b4,0.3333333333333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.5625,0.375,0.375,0.25,0.5625,0.24131944444444442,LOW
8e714629f52961ea961636b23a3dbf09,0.5,0.375,0.375,0.375,0.5625,0.5625,0.5625,0.5625,0.5625,0.75,0.5625,0.5625,0.5260416666666666,MEDIUM
8f307c1007edd2ff63c328a7ab62fec7,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.07291666666666667,LOW
8f97370cd3c5f2043ca72a7c1ffcb636,0.0,0.375,0.375,0.25,0.5625,0.375,0.5625,0.75,0.5625,0.5625,1.0,0.75,0.5104166666666666,MEDIUM
8ff87453185d67c93ede40f028bf8927,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.9375,HIGH
9026b616718d5eb12d3957ed4fc350d9,0.3333333333333333,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03298611111111111,LOW
903fb5d67a74baa49b2b5be2c70f01cf,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.125,0.125,0.1875,0.125,0.08506944444444443,LOW
905e53ead1db0779f0ef09f57c468de0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,LOW
90cbd44e5d5f0da10769f27edac79c92,0.25,0.1875,0.5,0.5,0.75,0.75,0.75,0.75,0.75,1.0,0.75,0.5,0.6197916666666666,MEDIUM
90cea6ff0b8c5bdbb5308f4196f525a5,0.5,0.375,0.5,0.75,0.5625,0.5625,0.5,0.5,0.75,0.75,0.75,0.75,0.6041666666666666,MEDIUM
90d6a7a431f7b1aacc0a732dadff630e,0.16666666666666666,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04513888888888889,LOW
90dbdc30ef31706d21ee3970ddeaf001,0.75,0.75,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.921875,HIGH
912d1ef3552d119dc0d45d3be87c4ec7,0.3333333333333333,0.5,0.5,0.5,0.375,0.5,0.75,0.5,0.5,0.5,0.375,0.5,0.4861111111111111,MEDIUM
913c219f6228c641fc990a714b7be3a1,0.3333333333333333,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.22569444444444442,LOW
914f38b2e8ffd03f82ff3bbc660e9c04,0.08333333333333333,0.125,0.25,0.125,0.125,0.25,0.375,0.5625,0.5625,0.25,0.375,0.375,0.2881944444444444,LOW
91908eb091402c62e43f0672934849aa,0.0,0.0625,0.125,0.125,0.375,0.125,0.25,0.375,0.5625,0.5625,0.375,0.25,0.265625,LOW
91d83d11d3d356ad391441fa05bc3b90,0.5,0.75,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3333333333333333,MEDIUM
9216252c4bb281f173ce77309df229e5,0.75,0.5625,0.375,0.5625,1.0,1.0,0.75,1.0,0.375,0.375,1.0,1.0,0.7291666666666666,HIGH
9231c080ea1108c7eeede0f449becb59,0.25,0.75,0.5625,0.75,0.75,0.75,0.5625,0.0625,0.0625,0.5625,0.75,0.25,0.5052083333333334,MEDIUM
923b8b0fdb0af84e50f1ba089c78c38d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.010416666666666666,LOW
92691c288626b57a2d5e9bb3b03b143e,0.16666666666666666,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.125,0.09722222222222221,LOW
928c06382c699e79fb4f8a8630215b48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.125,LOW
92ae17a4f2db240f44c1add400885c65,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0625,0.0625,0.125,0.046875,LOW
92e3e5988b3e7649a8e1d4b102e357f5,0.16666666666666666,0.375,0.1875,0.125,0.375,0.1875,0.5,0.1875,0.375,0.25,0.25,0.25,0.2690972222222222,LOW
92ffe956531820f99f7500305e28517e,0.6666666666666666,0.5,0.25,0.5,0.5,0.5,0.375,0.5,0.5,0.5,0.5,0.1875,0.45659722222222215,MEDIUM
93229432c5743e75d7b890af7768a8c8,1.0,0.75,0.75,0.5,1.0,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.8541666666666666,HIGH
93345eecb9e0d1d781fdc992ca3f7816,0.0,0.375,0.5625,0.75,0.375,0.375,0.5625,0.375,0.75,0.25,0.25,0.25,0.40625,MEDIUM
93913b28811d8258e2d324d38e81e0ae,0.0,0.1875,0.5,0.5,0.75,0.375,0.5,0.5,0.375,0.5,0.25,0.25,0.390625,MEDIUM
93b748e58ed1c88d4df9939ee77c41f4,0.3333333333333333,0.5625,0.5625,0.5625,0.5625,0.375,0.75,0.75,0.5625,0.5625,0.5625,0.5625,0.5590277777777778,MEDIUM
93c846f0e45765e84474cc1659d38c1e,0.16666666666666666,0.125,0.125,0.125,0.125,0.1875,0.125,0.0,0.375,0.25,0.75,1.0,0.2795138888888889,LOW
93fa36068ee40d27ea7a4d978ee1f42a,0.3333333333333333,0.25,0.75,1.0,0.75,0.0,0.5,0.125,0.0,0.0,0.5,1.0,0.43402777777777773,MEDIUM
947622467d9903754a48d2bc4fdc857f,0.5,0.5625,0.5625,0.5625,0.75,0.5625,0.75,0.5625,0.5625,0.375,0.375,0.5625,0.5572916666666666,MEDIUM
94a004a3eaa31fe0bf41ef4d9ef43c2e,0.08333333333333333,0.375,0.0625,0.0625,0.0625,0.0625,0.125,0.1875,0.125,0.0625,0.0625,0.0625,0.1111111111111111,LOW
94a1c9b2906c38afde68228a11915a8d,0.5,0.375,0.375,0.375,0.375,0.375,0.5625,0.375,0.375,0.375,0.25,0.375,0.390625,MEDIUM
94b28e42db028dd000b4abc787be9e5b,0.16666666666666666,0.125,0.1875,0.125,0.125,0.125,0.125,0.1875,0.125,0.375,0.1875,0.1875,0.17013888888888887,LOW
94f2eb30f4bc9115d54e799f9de1e77c,0.5,0.25,0.5,0.1875,0.5,0.375,0.5,0.5,0.5,0.25,0.25,0.25,0.3802083333333333,MEDIUM
95a68033f22cab04238957dd03e19688,0.08333333333333333,0.125,0.0625,0.125,0.125,0.125,0.1875,0.25,0.25,0.1875,0.125,0.0,0.13715277777777776,LOW
95badd76405ecb14eb3b62c669c749a6,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0642361111111111,LOW
96134b30581f013524683929e872ef63,0.25,0.375,0.375,0.5,0.375,0.375,0.5,0.375,0.1875,0.375,0.1875,0.5,0.3645833333333333,MEDIUM
96228067d825bda2a27241e2ecd96e38,0.08333333333333333,0.125,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.125,0.125,0.16319444444444445,LOW
96619edcd6182cebc8372116269cf20f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.75,0.75,0.75,0.75,0.2604166666666667,LOW
9705c6c766bbf9bd1bab65f7aa55e59b,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.25,0.25,0.25,0.125,0.11631944444444443,LOW
9715dad5a843931171e0032d41e1f85f,0.75,0.75,0.5625,0.5625,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.84375,HIGH
978126039a4e6094081a17d4bdbf51b5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,LOW
9783b9540f03ee6888e457eda205b719,0.08333333333333333,0.25,0.1875,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.2725694444444444,LOW
979ea9136591cc98f37b7f9e725be6c4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1875,0.026041666666666668,LOW
97ad57600afb0d81b774d3799f2905ac,0.16666666666666666,0.125,0.25,0.0625,0.125,0.125,0.375,0.375,0.1875,0.375,0.125,0.125,0.20138888888888887,LOW
97d28cb860ba3a79145b6b1a277e8ac5,0.0,0.0,0.0,0.1875,0.75,0.75,0.75,0.75,0.5625,0.5625,0.75,0.5625,0.46875,MEDIUM
97eb569c44a71fea841c9b4987a5a67c,0.25,0.25,0.25,0.25,0.1875,0.1875,0.25,0.25,0.25,0.25,0.25,0.25,0.23958333333333334,LOW
9822e3e6e8f83b83e3ca15a4d61987fe,0.16666666666666666,0.375,0.375,0.5,0.375,0.5,0.25,0.0625,0.125,0.0625,0.125,0.375,0.2743055555555555,LOW
9845450d37872d94a134dec30736ab9c,0.3333333333333333,0.25,0.25,0.375,0.25,0.25,0.25,0.375,0.375,0.375,0.25,0.25,0.2986111111111111,LOW
98b3c87787af98c8b934e2f43b822b5f,1.0,0.75,0.5625,0.75,1.0,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.859375,HIGH
98cd69445e93e1444ede642a4e0247be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.375,0.125,0.125,0.057291666666666664,LOW
98cfd9e6bdc3f89fe0c2079a80ba61cd,0.75,0.5,0.5625,1.0,1.0,1.0,0.75,0.1875,0.125,0.25,0.5,0.5,0.59375,MEDIUM
98f6237f0d0f0f8756a3d25e1c8342fe,0.0,0.0,0.0,0.0,0.0,0.5625,0.5,0.25,0.1875,0.375,0.0625,0.1875,0.17708333333333334,LOW
98fa06275a9f630480ddfc6c723c1b97,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.0625,0.0625,0.25,0.375,0.25,0.1875,LOW
9924efa04013bbed8383136ac2fcaa8a,0.0,0.0,0.0,0.0625,0.5625,0.5625,0.5625,0.75,0.75,0.75,0.75,0.5625,0.4427083333333333,MEDIUM
