,ACCOUNT_NUM.hash,Voice_Package,Voice_Month_Subscribed,Voice_Rental,Voice_One_Time_Charge,is_Megaline_Package,is_FTTH_Package,is_VAS,FREE_or_PAID,is_Subscription,Package_Count
27441,d884685f29139591a7d1ba88c49bb256,,,,,,,,PAID,,2
27442,d88d50defe0d7fedfe535acacd3af3e0,,,,,,,YES,PAID,,1
27443,d88e553c8420b678d0c3d9833703393c,,,,,,,YES,PAID,,1
27444,d8915079a68d920e56a379c2644ce5c6,,,,,,,YES,PAID,,1
27445,d893ef6959055b8792ab203ab56635f3,,,,,,,YES,PAID,,1
27446,d89627e0e4dea2c61eabda2ac884df48,,,,,,,YES,PAID,,1
27447,d89690c7a920c292885d4c163a64b982,,,,,,,YES,PAID,,1
27448,d8994ab584ca47a6a8a15ed27f7207c2,,,,,,,YES,PAID,,1
27449,d899500ca63f03352c8e21aa05382d0a,,,,,,,YES,PAID,,1
27450,d899f38492ef03864a7700538b9b0554,,,,,,,YES,PAID,,1
27451,d89e59b5438f86d0016837c04dc5d789,,,,,,,YES,PAID,,1
27452,d89f97971360a539b228a2a58d4566f2,,,,,,,YES,PAID,,1
27453,d8a156d2434ec39f297cbdbdf6d4c61e,,,,,,,YES,PAID,,1
27454,d8a49f6c0a08681d130dcc10b9c80f5b,,,,,,,YES,PAID,,1
27455,d8a64cc0ca2bca36aeca09f2fc1c5697,,,,,,,YES,PAID,,1
27456,d8a7606fc0952638aba3213d88622cb9,,,,,,,YES,PAID,,1
27457,d8a7d9efaa152ed211d03eee390a6ff8,,,,,,,YES,PAID,,1
27458,d8a97d941c385d93690d5deecd915e51,,,,,,,YES,PAID,,1
27459,d8ab4c1feac62a18034e371d2b3495ed,,,,,,,YES,PAID,,1
27460,d8ac706994adaa1b56dcc3c7beb63da9,,,,,,,YES,PAID,,1
27461,d8aea85bb9b7c5c8cb257453e9c256cd,,,,,,,YES,PAID,,1
27462,d8af02e663f4c8ef76dc4ce0bcbae2d2,,,,,,,YES,PAID,,1
27463,d8af3ac34a81428f3a2b47f5a0e64e4b,,,,,,,YES,PAID,,1
27464,d8b030f172ae91cdbb8b3a357faf5456,,,,,,,YES,PAID,,1
27465,d8b3f208ef945eda53fe21a4dd03278f,,,,,,,YES,PAID,,1
27466,d8b449fb0418b9573a86d1c5e9cb170e,,,,,,,YES,PAID,,1
27467,d8b45fa1a19cb670c92458f50de20dac,,,,,,,YES,PAID,,1
27468,d8b47257d253012e8204edbe483fa738,,,,,,,YES,PAID,,1
27469,d8b54087a67f5b0567253095991437f6,,,,,,,YES,PAID,,2
27470,d8b5c946acaff65b69494bdd76673e35,,,,,,,YES,PAID,,1
27471,d8b6f05541db7898ec843208cd1f4ebf,,,,,,,YES,PAID,,1
27472,d8b808b83bd5b48448ea06a41eb20ecf,,,,,,,YES,PAID,,1
27473,d8b85edf8912b12cfe71035dac6cab0c,,,,,,,YES,PAID,,1
27474,d8bb7ed4b60bc9c1dd143d178c14126b,,,,,,,YES,PAID,,1
27475,d8bc63b0091272c7ab01c6c4b07c238a,,,,,,,YES,PAID,,1
27476,d8be4a527338297de2b42e2b8014eff7,,,,,,,YES,PAID,,1
27477,d8c0359d8fef1d1b8ddf458fcf4f24a0,,,,,,,YES,PAID,,1
27478,d8c52dd5f35a1c1391f5d8d677f57452,,,,,,,YES,PAID,,1
27479,d8c5f9ac364990a2af0cb98bc2b2a5e8,,,,,,,YES,PAID,,1
27480,d8c60107a5cfe196dbd58fc120e93a04,,,,,,,YES,PAID,,1
27481,d8c630b63f91a0fb43a4e5fd4d9ca751,,,,,,,,PAID,,1
27482,d8c7185562dae4b3e85665df321992c5,,,,,,,YES,PAID,,1
27483,d8ccf58c34c376a89884d4d7ac3b8bc8,,,,,,,YES,PAID,,1
27484,d8cdfb0bee0b885549322f5a7b329173,,,,,,,YES,PAID,,1
27485,d8cf0653eaa087709439475e07f1c8af,,,,,,,YES,PAID,,1
27486,d8d3206d8f23d3b4d84886a73e601d12,,,,,,,YES,PAID,,1
27487,d8d4d8208083f8948cc1d51571db50aa,,,,,,,,PAID,,1
27488,d8d5e4a97fd9a54a97d815ce5906317e,,,,,,,YES,PAID,,1
27489,d8d681bb23dd60e841d855676af7ecd0,,,,,,,YES,PAID,,1
27490,d8d704b596fb39e5c514f0ec5766bf1e,,,,,,,YES,PAID,,1
27491,d8d7a5e47530e2830ce07e8261ae2071,,,,,,,YES,PAID,,1
27492,d8db4ab894098128985841fe502267ab,,,,,,,YES,PAID,,1
27493,d8dcce5ef2004c487a8bfd2b2b84a807,,,,,,,YES,PAID,,1
27494,d8debd80d8bb412cd641a542afce43e5,,,,,,,YES,PAID,,1
27495,d8e0b0f5e1b2d0f8f060b16820615ba7,,,,,,,YES,PAID,,1
27496,d8e1b66d377edef9fbe8ab5a68d3ac39,,,,,,,YES,PAID,,1
27497,d8e57ac0f5491dae727e4ffb6721026b,,,,,,,YES,PAID,,1
27498,d8e64a3354190cd19c83f983b52181a6,,,,,,,YES,PAID,,1
27499,d8e6b0615a900886214cb000ad631472,,,,,,,YES,PAID,,2
27500,d8e9391ae26ac51c8496892c758b1ebf,,,,,,,YES,PAID,,1
27501,d8e95b29ef2814e30cf8a3d7162c99ea,,,,,,,YES,PAID,,1
27502,d8ed3582c8898fe32ec71ebec91b1f5d,,,,,,,YES,PAID,,1
27503,d8eee3a15c3636fb41a4284ef44d4b37,,,,,,,YES,PAID,,1
27504,d8ef104281f736c5d618e7dfa6666793,,,,,,,,PAID,,1
27505,d8f5a2d59b2dbdecca45b50e9c3a670d,,,,,,,YES,PAID,,1
27506,d8f5e030422b26c3194c850408c755ba,,,,,,,,PAID,,1
27507,d8f9ea629f85eab625adbb7aff5deafa,,,,,,,YES,PAID,,1
27508,d8fa9a86c9076afe45cad3cf7eb1faa5,,,,,,,YES,PAID,,1
27509,d8fbbb54d82c8de5cce99f395ad33a08,,,,,,,YES,PAID,,1
27510,d8fe7f1b8a6ec98c20d40dccc27fe197,,,,,,,YES,PAID,,1
27511,d904632f53004ff4bba5543d29149090,,,,,,,YES,PAID,,1
27512,d906136f5f250c5c2562e8e307700b6c,,,,,,,YES,PAID,,1
27513,d907c16ad3233863fcd9969c489385ec,,,,,,,YES,PAID,,2
27514,d908c29fcd641c6fae26e1555e0af8ad,,,,,,,YES,PAID,,1
27515,d90b0b40c7c7c9862230653706637edc,,,,,,,YES,PAID,,1
27516,d90b1974ceb8d8577331aca503cfe2db,,,,,,,YES,PAID,,1
27517,d90ba51cad609ab216f85e202dfe5016,,,,,,,YES,PAID,,1
27518,d90be49a2bfb6c6e30f67487a83c62d7,,,,,,,YES,PAID,,1
27519,d90c8d8e2e734dc136679d03a3e10694,,,,,,,,PAID,,1
27520,d90e98f2211bb43d77ad41618a2cd499,,,,,,,YES,PAID,,1
27521,d90eb800d322788fe45267293d358ccf,,,,,,,YES,PAID,,2
27522,d910f2f3b18a69c183e85465e1ee9f55,,,,,,,YES,PAID,,2
27523,d911caef84c80333ac1f0e224c34ca91,,,,,,,YES,PAID,,1
27524,d913c3b2587059de79908dbfee380db2,,,,,,,YES,PAID,,1
27525,d914b6a7e0062126af2637fdfeff9060,,,,,,,YES,PAID,,1
27526,d9158585bfbae3d25b5274e6786528c7,,,,,,,YES,PAID,,1
27527,d91777192857b9893b33ff477b0fb16c,,,,,,,,PAID,,1
27528,d91ad6e9afe8859d800adc52a5c308d8,,,,,,,YES,PAID,,1
27529,d91c16884ab8d7f2ff5bf0bd7478c745,,,,,,,YES,PAID,,1
27530,d91c75fa492e072c4a0a1fb7a8cb579f,,,,,,,YES,PAID,,1
27531,d91f29998251ac634579b8875a9345a8,,,,,,,YES,PAID,,1
27532,d922b2c1c09eec32f234415041a58251,,,,,,,YES,PAID,,1
27533,d9276caafbf1885345f0e9a2da9239cb,,,,,,,YES,PAID,,1
27534,d928853dc9bd9ca7d5ee233391f7cc68,,,,,,,YES,PAID,,1
27535,d92974b2b72b687528a747c9346ccc3b,,,,,,,YES,PAID,,1
27536,d92abba095bbf4623268e252a613a9cd,,,,,,,YES,PAID,,1
27537,d92e46a45d81dc05b8236a241910f303,,,,,,,YES,PAID,,1
27538,d92e87619aaa62f1eaefd13500809292,,,,,,,YES,PAID,,1
27539,d92f19943ba1ccb6583feba941a72517,,,,,,,YES,PAID,,1
27540,d92f5e3bb51c59dc39b6091ec2582c64,,,,,,,YES,PAID,,1
27541,d9327013392b715deae9b76c15957238,,,,,,,YES,PAID,,11
27542,d934e24e27ae8e106ed3852aa65673e1,,,,,,,YES,PAID,,1
27543,d93921b82468800ed08b9f25cce40b01,,,,,,,YES,PAID,,1
27544,d9393dc8be3e5f5598f9a8bb9e0a74e2,,,,,,,YES,PAID,,1
27545,d93942e18e8fd3a7cfa973ceb1a93c86,,,,,,,YES,PAID,,1
27546,d93a44a0f5d53ef03b4fd7aa5120271c,,,,,,,YES,PAID,,1
27547,d93a5a56447c8f7b86293368ec19bca7,,,,,,,YES,PAID,,1
27548,d93ac8a5ffe1948cb3604aa2efce4237,,,,,,,YES,PAID,,1
27549,d93cd7acd2b85088a3d7f82fad014f64,,,,,,,YES,PAID,,1
27550,d93d0384ffde0732fd94abaee784abff,,,,,,,YES,PAID,,1
27551,d93e5eee9336afaf311d1d6dcfeebb62,,,,,,,YES,PAID,,1
27552,d93e6dd9214a59d5f4accf3887abefeb,,,,,,,YES,PAID,,1
27553,d944aeba114cd9a4a0ca77ac242a6c45,,,,,,,YES,PAID,,1
27554,d945a9dbb5f082d718c6fdec0cdfd7fc,,,,,,,YES,PAID,,1
27555,d946071b823df5baf812b1ffa6ca0db7,,,,,,,YES,PAID,,1
27556,d94c6afbddc2dbce6fa69304bc2c7855,,,,,,,YES,PAID,,1
27557,d94cce77d96be695e927f6a36d7d4708,,,,,,,YES,PAID,,1
27558,d94dd9181b227641dd2f4d8c3141cb85,,,,,,,YES,PAID,,1
27559,d94e9cca4422b9ff802b652e81d48068,,,,,,,YES,PAID,,1
27560,d9515491f67384784290c094f282ddb5,,,,,,,YES,PAID,,1
27561,d953858cbfcced30b7d3e732f1626e1c,,,,,,,YES,PAID,,1
27562,d959df8e3b78cedb1ff2b33ad80a227f,,,,,,,YES,PAID,,1
27563,d95a574a4ae4e97d2e51e7947364ddf2,,,,,,,,PAID,,1
27564,d95fa65324a7972dcb319e98a2cb05c1,,,,,,,,PAID,,1
27565,d960a7b867c8c8425bfccaf9130bf512,,,,,,,YES,PAID,,1
27566,d96387cf1aa1e46de93301683dc20572,,,,,,,YES,PAID,,1
27567,d96455113d53b0f9fbc4eb2caaa48a3e,,,,,,,YES,PAID,,1
27568,d964d5d53e3dc8974c8ad6294f83ccd6,,,,,,,YES,PAID,,1
27569,d96d8d1808196e836121f0e341bd0e13,,,,,,,YES,PAID,,1
27570,d974772b620d08da154e7559001b1705,,,,,,,YES,PAID,,1
27571,d9755f9fbdcd7543fd27d515b9c0905c,,,,,,,YES,PAID,,1
27572,d97563336126eca6583036ce6c3fa428,,,,,,,YES,PAID,,1
27573,d9779c786b23d56d993cc41e1cea6b1c,,,,,,,YES,PAID,,2
27574,d978debbdee09baededfa112f0150962,,,,,,,YES,PAID,,1
27575,d97a6670a8f6b7971f8bfee7771ca859,,,,,,,YES,PAID,,1
27576,d97b770d696a1ad47b7e61ba566d6d7e,,,,,,,YES,PAID,,1
27577,d97b8fbf04e2348068e2487d2277209e,,,,,,,,PAID,,1
27578,d97bf82713a4a491e6600a4a2368d4fe,,,,,,,YES,PAID,,4
27579,d97e40075e2487db1f1bf962483cc9d9,,,,,,,YES,PAID,,1
27580,d980e32510a255000107e53e60942304,,,,,,,YES,PAID,,1
27581,d98220f25c67fc7c2275058949303412,,,,,,,YES,PAID,,1
27582,d984a2421b9237b93a0788cec74670e7,,,,,,,YES,PAID,,1
27583,d986b43437b3283675d993a5e989b0a6,,,,,,,YES,PAID,,1
27584,d9879eab6b964230dc923cfe59881b38,,,,,,,YES,PAID,,1
27585,d9889e6329f030473cb476d0f5aa0967,,,,,,,YES,PAID,,1
27586,d989cc6aa1519e5c8cd7510c48497d0d,,,,,,,YES,PAID,,1
27587,d98b28904e6bc6a9cde484a6cba472f8,,,,,,,YES,PAID,,1
27588,d98ef230df4b9f63afdcdef087df8f61,,,,,,,YES,PAID,,1
27589,d98efa66edc82067db17d7d862fb1de8,,,,,,,YES,PAID,,1
27590,d9924627dd0cd76e9ee8b212de9e795e,,,,,,,YES,PAID,,1
27591,d99356590f9186c72cad2340011ffe35,,,,,,,YES,PAID,,1
27592,d996d35436a89ac783bc44dd07b05bc8,,,,,,,YES,PAID,,1
27593,d9996bcdf8312a02f8097f713985c62f,,,,,,,YES,PAID,,1
27594,d9998c34a74424c9e6dceba0b0b7d4a7,,,,,,,YES,PAID,,1
27595,d99b2c38889a78cad48c66156270e0bb,,,,,,,YES,PAID,,1
27596,d99bc43f5ce9dcd3656788c80d560e4d,,,,,,,YES,PAID,,1
27597,d99dcd08cbad1a7d66489372eb452d17,,,,,,,YES,PAID,,1
27598,d99ea497bfa6207d45da77d25422485a,,,,,,,YES,PAID,,1
27599,d99f3e1fd8f5a457f73d0fe078ebae9d,,,,,,,YES,PAID,,1
27600,d9a0e9c092775a1d1fa77ec480c79812,,,,,,,YES,PAID,,1
27601,d9a25b461aa125a6f325e6b9e6d7dbab,,,,,,,YES,PAID,,1
27602,d9a43de38001f57bed8da505bbf168cf,,,,,,,YES,PAID,,1
27603,d9a89950cb548e74de3346e6029b6815,,,,,,,YES,PAID,,1
27604,d9a9196a9ccf343ef777e0a6b66af91f,,,,,,,YES,PAID,,1
27605,d9aa8876be72840a6b1748ffc09b90dd,,,,,,,YES,PAID,,1
27606,d9aad0d2ee5fc42e0ce0bfe0daa68be8,,,,,,,YES,PAID,,1
27607,d9aafe107590489d68db1ac9ac5e13f6,,,,,,,YES,PAID,,1
27608,d9abb8fe0505acfc84405b94e77201c7,,,,,,,YES,PAID,,1
27609,d9ad84696f026448a61ff1f255038f8e,,,,,,,YES,PAID,,2
27610,d9ae712a41b2b6a445523fd7f0b637f3,,,,,,,YES,PAID,,1
27611,d9af4f44c0ad74cd0663c36e4f3b1b12,,,,,,,YES,PAID,,1
27612,d9b23a2185682dfddfd5ca12253d392e,,,,,,,YES,PAID,,1
27613,d9b43f1167e34d8466c6ef716b33639b,,,,,,,YES,PAID,,1
27614,d9b4722da914bb0ef5a95849f5650c5e,,,,,,,YES,PAID,,1
27615,d9b761cceec26db9aff80768ee201a30,,,,,,,YES,PAID,,1
27616,d9b961170143b639ed40c1ec783fd8a5,,,,,,,,PAID,,8
27617,d9bafbc434590ba680d673ff131d1018,,,,,,,YES,PAID,,1
27618,d9c2db8a1e1be371113a95c5588cf7fa,,,,,,,YES,PAID,,1
27619,d9c63ffd3777de7d9e6757ceef95a302,,,,,,,YES,PAID,,1
27620,d9c71665a8dc6c9421b471fbbb3b3105,,,,,,,YES,PAID,,1
27621,d9c81a3d91f1eef56caedd16d76031c9,,,,,,,YES,PAID,,1
27622,d9c9a5a8040d1b75dbb2d7ac22261f74,,,,,,,YES,PAID,,1
27623,d9c9f85556407ac49f077c43b525c06f,,,,,,,YES,PAID,,1
27624,d9cb57a64ab95257ff0beb1b2163ba78,,,,,,,YES,PAID,,1
27625,d9cb80e9725050f8515ecb7ef6975b36,,,,,,,,PAID,,1
27626,d9d10f60f1a2afdde76d7e589d4f9a3c,,,,,,,YES,PAID,,1
27627,d9d11108bfe604f525cfc37ff022f1bf,,,,,,,YES,PAID,,1
27628,d9d1821e302d154a9f79cf0efb7e58ab,,,,,,,YES,PAID,,1
27629,d9d42aec04d81970fe4d91a5dc25b10c,,,,,,,YES,PAID,,1
27630,d9d50fa2646a182c6524eb9fc6b14c4a,,,,,,,YES,PAID,,1
27631,d9da915118f4f55021182487267ce2b4,,,,,,,YES,PAID,,1
27632,d9dc6b34ce7cbed663f53e106398c615,,,,,,,YES,PAID,,1
27633,d9dced809924162dcc2e9f0d79126035,,,,,,,YES,PAID,,1
27634,d9dde7d18899a2b89c34c4dfa0f58139,,,,,,,YES,PAID,,1
27635,d9de64db764e0e56826bd18fc1a4daf6,,,,,,,YES,PAID,,1
27636,d9e1eccd42e19378a6cd1816fd9e0057,,,,,,,YES,PAID,,1
27637,d9e1efdbc1ea04bc85e06d1ba21911cb,,,,,,,YES,PAID,,1
27638,d9e2600525d9f3a6afab9df310f2cffb,,,,,,,YES,PAID,,1
27639,d9e3b3cbf5cd1035acbd6a9c353b60dc,,,,,,,YES,PAID,,1
27640,d9e641e5a8804cd8875de8cc5a2f2f21,,,,,,,YES,PAID,,1
27641,d9e6df579caba2417e3ca7064913f37c,,,,,,,YES,PAID,,1
27642,d9e86239df993f9b1813830b87588646,,,,,,,YES,PAID,,1
27643,d9e95842e02d1fb0180f5cdbd30cd8f2,,,,,,,YES,PAID,,1
27644,d9ebba4a834d2f60bd193b410e48b0d0,,,,,,,YES,PAID,,1
27645,d9eedd5e8d8c01a2d5edbf6e26a9c077,,,,,,,YES,PAID,,1
27646,d9f06d2dfa34065e4115d4c42376ab09,,,,,,,YES,PAID,,1
27647,d9f3a3d821767799d3d1406f8d5daa77,,,,,,,YES,PAID,,1
27648,d9f3e6a8b2d4ab750e2f13b73addf9c1,,,,,,,YES,PAID,,1
27649,d9f69ab0cf1008cbdffc78b8b971b7ec,,,,,,,YES,PAID,,1
27650,d9f6fa89a56e7f4baf548b9f6ce11d1f,,,,,,,YES,PAID,,1
27651,d9f8ea55b4ea449532735daa18a2c5df,,,,,,,YES,PAID,,2
27652,d9fa5d8e2b219da5dc7ca8cc84597ae2,,,,,,,YES,PAID,,1
27653,d9fcc277f2c4b71c17d3d24368c825d9,,,,,,,YES,PAID,,1
27654,d9fe6496b337dbdaca2e70b71dd55898,,,,,,,,PAID,,1
27655,d9feb3a5fe99296b3fc9c717481e5449,,,,,,,,PAID,,2
27656,d9fefdfe50acae37eab534095bcae4cb,,,,,,,YES,PAID,,1
27657,d9ffbffd633a7c7bd49ecd114e29239b,,,,,,,YES,PAID,,1
27658,da0029bf77e52ecb23041c1f3ed6cf9a,,,,,,,YES,PAID,,1
27659,da01cc6de13234534379e0424b72745b,,,,,,,,PAID,,1
27660,da04d0a721996c46a84432e36788dd54,,,,,,,,PAID,,1
27661,da0643dd2291af975ea0357850bb752d,,,,,,,YES,PAID,,1
27662,da0691955a960369814b95f20deb7916,,,,,,,,PAID,,1
27663,da0cd28300cc380128c3eec59b327b76,,,,,,,YES,PAID,,1
27664,da12bdf5cf94498214537b5a0ce13bd7,,,,,,,YES,PAID,,1
27665,da131478659bd615fa3f5e8293c84a13,,,,,,,YES,PAID,,1
27666,da147a5ca12f3ae0f3db548d2173ee2f,,,,,,,YES,PAID,,1
27667,da163b2cf0b957346ec3cfa2bc381645,,,,,,,YES,PAID,,1
27668,da18d076f3ae79e09931d9cedfe25d2c,,,,,,,YES,PAID,,1
27669,da191dd624091098a3231211092f90f8,,,,,,,YES,PAID,,1
27670,da1987e46c8590f3355aec71093817af,,,,,,,YES,PAID,,1
27671,da1a28505f730ea75c19b19634651584,,,,,,,YES,PAID,,1
27672,da1ce17255ad6f664837295ea69c6517,,,,,,,YES,PAID,,1
27673,da1d3d666314414a32204fb7326899b8,,,,,,,YES,PAID,,1
27674,da1e8661e6f335c69d1251ae0cf3d0a7,,,,,,,YES,PAID,,1
27675,da242943ceabfebeeb467fd798544837,,,,,,,YES,PAID,,1
27676,da24df8aa3361ab8e5b22f1920ef9019,,,,,,,YES,PAID,,1
27677,da2ba744ade4ae81f408dee3fd3c3939,,,,,,,YES,PAID,,1
27678,da2c5e3c00aa1235bdada8f5b72a83cd,,,,,,,YES,PAID,,1
27679,da36b464a7954b45b0b4fc023188363b,,,,,,,YES,PAID,,1
27680,da374ebcd328cb47f5a7e7a18a5b2b62,,,,,,,YES,PAID,,1
27681,da3b533a8fc908cd3b3fad5a139b67ca,,,,,,,YES,PAID,,1
27682,da3cd0dc887145ec4322de4c564f530a,,,,,,,,PAID,,1
27683,da3d107cb72b6ae155195655045bb2ca,,,,,,,YES,PAID,,1
27684,da40094eac56ee6a9a3d51ae031f549f,,,,,,,YES,PAID,,1
27685,da422d3a619095b3db8926f2a4be1bf0,,,,,,,YES,PAID,,1
27686,da4268e91f495f518d016ae6bbc611de,,,,,,,YES,PAID,,1
27687,da45697d5f0bdcc3c20569526e2fcafb,,,,,,,YES,PAID,,1
27688,da45f1defc8e9651e645e8981d28a131,,,,,,,,PAID,,1
27689,da46246982177ccea23866bff5b75dd6,,,,,,,YES,PAID,,1
27690,da4673b3218a3f58ab1360e14f573e2f,,,,,,,YES,PAID,,1
27691,da4acc31f4f577d24d10cca73dec9ffe,,,,,,,YES,PAID,,1
27692,da5bcb3a0878805f77f26939f3abb442,,,,,,,YES,PAID,,1
27693,da5c1a37c37176c936b3a761d03d98ba,,,,,,,YES,PAID,,1
27694,da5c2087d20f01877b3b106b4b541853,,,,,,,YES,PAID,,1
27695,da5e872c8b623454e59518413ac893ef,,,,,,,YES,PAID,,1
27696,da5eabe009e59dba39806a64e640ff17,,,,,,,YES,PAID,,1
27697,da60fb21ae3ac43d1ab9ca395971da9d,,,,,,,YES,PAID,,1
27698,da613704ae151714b6dce6dc4d8dc840,,,,,,,,PAID,,2
27699,da67f7e1ff91d5663718fd883a05089a,,,,,,,YES,PAID,,1
27700,da689310fc34260a0a80659aaebb4987,,,,,,,YES,PAID,,1
27701,da69fa17d0c28f87ce58cdd8247eb3ac,,,,,,,YES,PAID,,1
27702,da6d2a81f9fe27d600c634b30596bf67,,,,,,,YES,PAID,,1
27703,da6d2c3f92ba8aaa97194b6c30c3088c,,,,,,,YES,PAID,,1
27704,da74171fdc10a01b571252b52981af00,,,,,,,YES,PAID,,1
27705,da78e34ecd50921acb33c5ac8d585a31,,,,,,,YES,PAID,,1
27706,da7c4cd8b92743dabc2d9d14c83b22c8,,,,,,,YES,PAID,,2
27707,da7cc6693ddfb14647746f2aeee4684a,,,,,,,YES,PAID,,1
27708,da7e4e6ed154192ebf8ff0cdc82ecfc9,,,,,,,YES,PAID,,1
27709,da8089209bb76fcc547352b1df05cbf3,,,,,,,YES,PAID,,1
27710,da80b60e1c930794189d7cd5e244ba47,,,,,,,YES,PAID,,1
27711,da857dc05cf79e859273611e0c16f4e3,,,,,,,YES,PAID,,1
27712,da85883e79fb4e32b5b29beffc9d4ec9,,,,,,,YES,PAID,,1
27713,da85e004d65e63869138fb305e067816,,,,,,,YES,PAID,,1
27714,da88ac03f0ead07f8b62f87042512493,,,,,,,YES,PAID,,1
27715,da8a604be1f8c996d22657c39af7a1e4,,,,,,,YES,PAID,,1
27716,da8ef5aa8d892362638c172c596e5724,,,,,,,YES,PAID,,1
27717,da9785f1da2a01d845c79615c1efb4fd,,,,,,,YES,PAID,,1
27718,da9c4ce27c022ba7e18fd999919692e5,,,,,,,YES,PAID,,1
27719,da9ee087c8bdffcd4be9eee311f84d92,,,,,,,,PAID,,1
27720,da9f7eadec16cef378ea7bb5975fe011,,,,,,,YES,PAID,,1
27721,daa0c79f696a60f62f05df24f243265c,,,,,,,,PAID,,1
27722,daa69ee312755156d9a4a60c690cca46,,,,,,,YES,PAID,,1
27723,daa74e4f9afbb374acc64969fe778808,,,,,,,,PAID,,14
27724,daaa91e106fdbb4a2355d90041b47cbf,,,,,,,YES,PAID,,1
27725,daac5bc518df2ada911c7e8e2d9f6f58,,,,,,,YES,PAID,,1
27726,daaed08329010314a1294788a3d6b5f2,,,,,,,YES,PAID,,1
27727,dab1588708a9f4f50245b1f074b6b882,,,,,,,YES,PAID,,2
27728,dab1840be5664b12d2249e3b7ddcf0f5,,,,,,,YES,PAID,,1
27729,dab31d47214455786fe38a7fceb81241,,,,,,,YES,PAID,,1
27730,dab4d3760fa968c4558a48ff04c4eee1,,,,,,,YES,PAID,,1
27731,dab4d4b3654344bfb06b7cbf197283ae,,,,,,,YES,PAID,,1
27732,dab6e15db42ffc288acc2e456b9ff532,,,,,,,YES,PAID,,1
27733,dab7623cbcbbf208c19a74ae846bc534,,,,,,,YES,PAID,,2
27734,dabfdfb6b2fc629f4a15ac648f6010bb,,,,,,,,PAID,,1
27735,dac284d0c42753024d266db82d87cd03,,,,,,,YES,PAID,,1
27736,dac50913497971f8b81611a9d7f21ff6,,,,,,,YES,PAID,,1
27737,dac5c0333af5c9f24fab80f0f691b576,,,,,,,YES,PAID,,1
27738,dac5e8431569711cbb64aaa8407c13ff,,,,,,,YES,PAID,,1
27739,dac7fda1b052ca6c7e419e3ba614cca5,,,,,,,YES,PAID,,1
27740,daccebfc258335c3e32fc9c466c00aef,,,,,,,YES,PAID,,1
27741,dace7e6834bc59729e8302f585e1dcca,,,,,,,YES,PAID,,1
27742,dacea46d29c9ab1771b7dbe5a7ac7201,,,,,,,YES,PAID,,1
27743,dacfe13dbb4dca828534cef24303bf95,,,,,,,YES,PAID,,1
27744,dad14f5022f800e0331a29c88783ad2d,,,,,,,YES,PAID,,1
27745,dad4f90ac17c3b1d716cc120f457d8c2,,,,,,,,PAID,,1
27746,dad59d28f2519a75b759b8b1068e7361,,,,,,,YES,PAID,,3
27747,dad7c5ef106ba30e3b11fddb422078d9,,,,,,,YES,PAID,,1
27748,dad96a00f357ebd5069008566b3fccd0,,,,,,,YES,PAID,,1
27749,dada971ef84d382d3a64abe3824046ce,,,,,,,YES,PAID,,1
27750,dade51f4a2df730e06c9c83dba8faa10,,,,,,,,PAID,,1
27751,dadeb3cfe35ac30f4eecf835dccf5df4,,,,,,,YES,PAID,,1
27752,dae036233d2fe49897b0785252815c9b,,,,,,,YES,PAID,,1
27753,dae25f2b42b44d8c2f4c19dc96184c8d,,,,,,,YES,PAID,,1
27754,dae45ab452e22b125d4433ed988ab63a,,,,,,,YES,PAID,,1
27755,dae4c762e2af5a6b09ae61dd64e8a597,,,,,,,,PAID,,1
27756,dae5455a94416134af7c7b77b4531eed,,,,,,,YES,PAID,,1
27757,daea2c0e002dacdf52e602c212cae410,,,,,,,YES,PAID,,1
27758,daee282aeaf62312495f1e06a27fb23d,,,,,,,YES,PAID,,1
27759,daeecc2bdc604ffeeb89738c970be599,,,,,,,YES,PAID,,1
27760,daef49ce024d48de0589020cb4e7d6ff,,,,,,,YES,PAID,,1
27761,daefe3f0e7db9bc353f17b8cf4121390,,,,,,,YES,PAID,,1
27762,daf6e2b1ef1714190b013f526298a723,,,,,,,YES,PAID,,1
27763,daf950f2216933cb7fa425518b0d6b72,,,,,,,YES,PAID,,1
27764,dafb6b0ba5757a204f853e57fc89b7af,,,,,,,YES,PAID,,1
27765,dafc54e48db2e76c3e634892dc3e7d74,,,,,,,YES,PAID,,1
27766,dafde82ec7e5460d3e97dc941295b8ce,,,,,,,YES,PAID,,1
27767,dafe44415748cb2367005c374ea447c7,,,,,,,YES,PAID,,1
27768,daff94865166d2d60dab33e53172353a,,,,,,,YES,PAID,,1
27769,db01aaba4fa07f5b7c9fc1af98bcce06,,,,,,,YES,PAID,,1
27770,db020d6da2bd1e91129816531ff79408,,,,,,,YES,PAID,,1
27771,db04b3be76356be71abe046f5b26dae0,,,,,,,YES,PAID,,1
27772,db0a0bcf07392482275016eab9d2461a,,,,,,,YES,PAID,,1
27773,db0a241b70020e8e589ab6ae8d0e9886,,,,,,,YES,PAID,,1
27774,db0b2e4ceeb123167d0e52ebaf29f1b9,,,,,,,YES,PAID,,3
27775,db0b612b89802d39793a5f2ca2e7caf1,,,,,,,YES,PAID,,2
27776,db10203cecf7e12f6eb6da9f92fe7921,,,,,,,YES,PAID,,1
27777,db10ac55f626659d4df45688438d2ce8,,,,,,,YES,PAID,,1
27778,db10ba72464be5868b28e49968313983,,,,,,,YES,PAID,,1
